model,model_label,trait_set,K,profile_id,profile_size,profile_proportion,eligible_primary_k,human_stability_tier,projection_status,model_usability_gate,family_id,pc_standardized_distance,nearest_family
qwen,Qwen 3 32B,45,9,H09_E,1218,0.0857384203858,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,MFamily_D,29.1579552606,False
qwen,Qwen 3 32B,45,9,H09_E,1218,0.0857384203858,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,MFamily_E,,True
qwen,Qwen 3 32B,45,9,H09_F,2508,0.17654512178,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,MFamily_A,19.085532175,False
qwen,Qwen 3 32B,45,9,H09_F,2508,0.17654512178,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,MFamily_B,17.4352831698,False
qwen,Qwen 3 32B,45,9,H09_F,2508,0.17654512178,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,MFamily_C,18.4093326435,False
qwen,Qwen 3 32B,45,9,H09_F,2508,0.17654512178,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,MFamily_D,16.6749453179,False
qwen,Qwen 3 32B,45,9,H09_F,2508,0.17654512178,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,MFamily_E,,True
qwen,Qwen 3 32B,45,9,H09_G,1422,0.100098549908,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,MFamily_A,22.9821124751,False
qwen,Qwen 3 32B,45,9,H09_G,1422,0.100098549908,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,MFamily_B,24.9176957444,False
qwen,Qwen 3 32B,45,9,H09_G,1422,0.100098549908,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,MFamily_C,22.8101832241,False
qwen,Qwen 3 32B,45,9,H09_G,1422,0.100098549908,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,MFamily_D,22.4144728017,False
qwen,Qwen 3 32B,45,9,H09_G,1422,0.100098549908,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,MFamily_E,,True
qwen,Qwen 3 32B,45,9,H09_H,888,0.062508799099,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,MFamily_A,25.4667262613,False
qwen,Qwen 3 32B,45,9,H09_H,888,0.062508799099,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,MFamily_B,27.6262247429,False
qwen,Qwen 3 32B,45,9,H09_H,888,0.062508799099,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,MFamily_C,25.6281277105,False
qwen,Qwen 3 32B,45,9,H09_H,888,0.062508799099,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,MFamily_D,25.1873490444,False
qwen,Qwen 3 32B,45,9,H09_H,888,0.062508799099,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,MFamily_E,,True
qwen,Qwen 3 32B,45,9,H09_I,1611,0.113402787555,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,MFamily_A,16.8988355888,False
qwen,Qwen 3 32B,45,9,H09_I,1611,0.113402787555,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,MFamily_B,14.7077237268,False
qwen,Qwen 3 32B,45,9,H09_I,1611,0.113402787555,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,MFamily_C,16.8876573524,False
qwen,Qwen 3 32B,45,9,H09_I,1611,0.113402787555,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,MFamily_D,15.4789685979,False
qwen,Qwen 3 32B,45,9,H09_I,1611,0.113402787555,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,MFamily_E,,True
qwen,Qwen 3 32B,45,10,H10_A,1180,0.0830634942982,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_A,13.1606027406,False
qwen,Qwen 3 32B,45,10,H10_A,1180,0.0830634942982,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_B,14.3703112651,False
qwen,Qwen 3 32B,45,10,H10_A,1180,0.0830634942982,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_C,15.3010210355,False
qwen,Qwen 3 32B,45,10,H10_A,1180,0.0830634942982,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_D,13.6054764632,False
qwen,Qwen 3 32B,45,10,H10_A,1180,0.0830634942982,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_E,,True
qwen,Qwen 3 32B,45,10,H10_B,1203,0.0846825285091,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_A,31.5303465457,False
qwen,Qwen 3 32B,45,10,H10_B,1203,0.0846825285091,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_B,33.5535950321,False
qwen,Qwen 3 32B,45,10,H10_B,1203,0.0846825285091,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_C,31.5956792113,False
qwen,Qwen 3 32B,45,10,H10_B,1203,0.0846825285091,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_D,30.988675764,False
qwen,Qwen 3 32B,45,10,H10_B,1203,0.0846825285091,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_E,,True
qwen,Qwen 3 32B,45,10,H10_C,1940,0.13656201605,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_A,21.799522178,False
qwen,Qwen 3 32B,45,10,H10_C,1940,0.13656201605,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_B,21.499600905,False
qwen,Qwen 3 32B,45,10,H10_C,1940,0.13656201605,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_C,20.3839007132,False
qwen,Qwen 3 32B,45,10,H10_C,1940,0.13656201605,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_D,22.9525484186,False
qwen,Qwen 3 32B,45,10,H10_C,1940,0.13656201605,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_E,,True
qwen,Qwen 3 32B,45,10,H10_D,1890,0.133042376461,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_A,28.563897691,False
qwen,Qwen 3 32B,45,10,H10_D,1890,0.133042376461,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_B,28.6364888246,False
qwen,Qwen 3 32B,45,10,H10_D,1890,0.133042376461,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_C,28.1710957011,False
qwen,Qwen 3 32B,45,10,H10_D,1890,0.133042376461,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_D,26.2123395742,False
qwen,Qwen 3 32B,45,10,H10_D,1890,0.133042376461,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_E,,True
qwen,Qwen 3 32B,45,10,H10_E,1518,0.106856257919,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_A,29.1146787626,False
qwen,Qwen 3 32B,45,10,H10_E,1518,0.106856257919,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_B,27.1389959919,False
qwen,Qwen 3 32B,45,10,H10_E,1518,0.106856257919,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_C,29.2131367807,False
qwen,Qwen 3 32B,45,10,H10_E,1518,0.106856257919,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_D,29.7889023725,False
qwen,Qwen 3 32B,45,10,H10_E,1518,0.106856257919,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_E,,True
qwen,Qwen 3 32B,45,10,H10_F,2001,0.140855976348,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_A,27.8116781859,False
qwen,Qwen 3 32B,45,10,H10_F,2001,0.140855976348,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_B,25.5517737339,False
qwen,Qwen 3 32B,45,10,H10_F,2001,0.140855976348,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_C,27.622907375,False
qwen,Qwen 3 32B,45,10,H10_F,2001,0.140855976348,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_D,28.0469351167,False
qwen,Qwen 3 32B,45,10,H10_F,2001,0.140855976348,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_E,,True
qwen,Qwen 3 32B,45,10,H10_G,1157,0.0814444600873,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_A,21.1808778303,False
qwen,Qwen 3 32B,45,10,H10_G,1157,0.0814444600873,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_B,23.3770780423,False
qwen,Qwen 3 32B,45,10,H10_G,1157,0.0814444600873,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_C,20.9902194492,False
qwen,Qwen 3 32B,45,10,H10_G,1157,0.0814444600873,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_D,21.480430961,False
qwen,Qwen 3 32B,45,10,H10_G,1157,0.0814444600873,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_E,,True
qwen,Qwen 3 32B,45,10,H10_H,777,0.0546951992116,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_A,14.698899275,False
qwen,Qwen 3 32B,45,10,H10_H,777,0.0546951992116,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_B,16.783435623,False
qwen,Qwen 3 32B,45,10,H10_H,777,0.0546951992116,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_C,15.4221791594,False
qwen,Qwen 3 32B,45,10,H10_H,777,0.0546951992116,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_D,14.2706093861,False
qwen,Qwen 3 32B,45,10,H10_H,777,0.0546951992116,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_E,,True
qwen,Qwen 3 32B,45,10,H10_I,1491,0.104955652541,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_A,22.2037230673,False
qwen,Qwen 3 32B,45,10,H10_I,1491,0.104955652541,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_B,23.2343680892,False
qwen,Qwen 3 32B,45,10,H10_I,1491,0.104955652541,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_C,21.7147506977,False
qwen,Qwen 3 32B,45,10,H10_I,1491,0.104955652541,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_D,20.4899412092,False
qwen,Qwen 3 32B,45,10,H10_I,1491,0.104955652541,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_E,,True
qwen,Qwen 3 32B,45,10,H10_J,1049,0.0738420385752,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_A,24.9352237907,False
qwen,Qwen 3 32B,45,10,H10_J,1049,0.0738420385752,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_B,25.2331514898,False
qwen,Qwen 3 32B,45,10,H10_J,1049,0.0738420385752,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_C,25.6513933214,False
qwen,Qwen 3 32B,45,10,H10_J,1049,0.0738420385752,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_D,23.1119587592,False
qwen,Qwen 3 32B,45,10,H10_J,1049,0.0738420385752,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_E,,True
llama,LLaMA 3.3 70B,45,4,H04_A,4030,0.283682950866,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_A,14.5976231473,False
llama,LLaMA 3.3 70B,45,4,H04_A,4030,0.283682950866,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_B,16.041035428,False
llama,LLaMA 3.3 70B,45,4,H04_A,4030,0.283682950866,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_C,14.1260623274,False
llama,LLaMA 3.3 70B,45,4,H04_A,4030,0.283682950866,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_D,14.0847368038,False
llama,LLaMA 3.3 70B,45,4,H04_A,4030,0.283682950866,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_E,10.4760739364,True
llama,LLaMA 3.3 70B,45,4,H04_B,4689,0.330071800648,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_A,6.94349333788,True
llama,LLaMA 3.3 70B,45,4,H04_B,4689,0.330071800648,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_B,7.22183423739,False
llama,LLaMA 3.3 70B,45,4,H04_B,4689,0.330071800648,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_C,7.1354803362,False
llama,LLaMA 3.3 70B,45,4,H04_B,4689,0.330071800648,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_D,7.66308684863,False
llama,LLaMA 3.3 70B,45,4,H04_B,4689,0.330071800648,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_E,13.4664649173,False
llama,LLaMA 3.3 70B,45,4,H04_C,3304,0.232577784035,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_A,6.57723307717,True
llama,LLaMA 3.3 70B,45,4,H04_C,3304,0.232577784035,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_B,7.73386967632,False
llama,LLaMA 3.3 70B,45,4,H04_C,3304,0.232577784035,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_C,8.40182440315,False
llama,LLaMA 3.3 70B,45,4,H04_C,3304,0.232577784035,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_D,7.93585985378,False
llama,LLaMA 3.3 70B,45,4,H04_C,3304,0.232577784035,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_E,6.84095739825,False
llama,LLaMA 3.3 70B,45,4,H04_D,2183,0.153667464452,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_A,10.9886142847,False
llama,LLaMA 3.3 70B,45,4,H04_D,2183,0.153667464452,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_B,8.80893864409,True
llama,LLaMA 3.3 70B,45,4,H04_D,2183,0.153667464452,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_C,11.4647476517,False
llama,LLaMA 3.3 70B,45,4,H04_D,2183,0.153667464452,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_D,11.0538705655,False
llama,LLaMA 3.3 70B,45,4,H04_D,2183,0.153667464452,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_E,14.7152381345,False
llama,LLaMA 3.3 70B,45,5,H05_A,3405,0.239687456005,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_A,5.62170724034,True
llama,LLaMA 3.3 70B,45,5,H05_A,3405,0.239687456005,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_B,6.76410261001,False
llama,LLaMA 3.3 70B,45,5,H05_A,3405,0.239687456005,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_C,5.86543852506,False
llama,LLaMA 3.3 70B,45,5,H05_A,3405,0.239687456005,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_D,6.56507224848,False
llama,LLaMA 3.3 70B,45,5,H05_A,3405,0.239687456005,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_E,12.1786413481,False
llama,LLaMA 3.3 70B,45,5,H05_B,3813,0.26840771505,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_A,15.6611954003,False
llama,LLaMA 3.3 70B,45,5,H05_B,3813,0.26840771505,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_B,17.1274559909,False
llama,LLaMA 3.3 70B,45,5,H05_B,3813,0.26840771505,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_C,15.1376999322,False
llama,LLaMA 3.3 70B,45,5,H05_B,3813,0.26840771505,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_D,15.129417918,False
llama,LLaMA 3.3 70B,45,5,H05_B,3813,0.26840771505,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_E,11.6241933268,True
llama,LLaMA 3.3 70B,45,5,H05_C,2847,0.200408278192,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_A,6.85868550209,False
llama,LLaMA 3.3 70B,45,5,H05_C,2847,0.200408278192,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_B,7.92131457081,False
llama,LLaMA 3.3 70B,45,5,H05_C,2847,0.200408278192,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_C,8.62830459632,False
llama,LLaMA 3.3 70B,45,5,H05_C,2847,0.200408278192,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_D,8.12272844928,False
llama,LLaMA 3.3 70B,45,5,H05_C,2847,0.200408278192,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_E,6.63591164285,True
llama,LLaMA 3.3 70B,45,5,H05_D,1730,0.121779529776,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_A,13.1879994837,False
llama,LLaMA 3.3 70B,45,5,H05_D,1730,0.121779529776,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_B,11.0435013889,True
llama,LLaMA 3.3 70B,45,5,H05_D,1730,0.121779529776,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_C,13.3975874567,False
llama,LLaMA 3.3 70B,45,5,H05_D,1730,0.121779529776,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_D,13.102392008,False
llama,LLaMA 3.3 70B,45,5,H05_D,1730,0.121779529776,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_E,17.1442999622,False
llama,LLaMA 3.3 70B,45,5,H05_E,2411,0.169717020977,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_A,5.34190893111,False
llama,LLaMA 3.3 70B,45,5,H05_E,2411,0.169717020977,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_B,4.2600310284,True
llama,LLaMA 3.3 70B,45,5,H05_E,2411,0.169717020977,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_C,6.25008836416,False
llama,LLaMA 3.3 70B,45,5,H05_E,2411,0.169717020977,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_D,6.10022287145,False
llama,LLaMA 3.3 70B,45,5,H05_E,2411,0.169717020977,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_E,10.8451090341,False
llama,LLaMA 3.3 70B,45,6,H06_A,2967,0.208855413206,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_A,5.94681204256,True
llama,LLaMA 3.3 70B,45,6,H06_A,2967,0.208855413206,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_B,7.69874530861,False
llama,LLaMA 3.3 70B,45,6,H06_A,2967,0.208855413206,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_C,6.03233968753,False
llama,LLaMA 3.3 70B,45,6,H06_A,2967,0.208855413206,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_D,6.88789664401,False
llama,LLaMA 3.3 70B,45,6,H06_A,2967,0.208855413206,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_E,12.1365528478,False
llama,LLaMA 3.3 70B,45,6,H06_B,2874,0.20230888357,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_A,14.5106201627,False
llama,LLaMA 3.3 70B,45,6,H06_B,2874,0.20230888357,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_B,15.9350100973,False
llama,LLaMA 3.3 70B,45,6,H06_B,2874,0.20230888357,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_C,13.9601021195,False
llama,LLaMA 3.3 70B,45,6,H06_B,2874,0.20230888357,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_D,13.9385852209,False
llama,LLaMA 3.3 70B,45,6,H06_B,2874,0.20230888357,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_E,10.4816546186,True
llama,LLaMA 3.3 70B,45,6,H06_C,2479,0.174503730818,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_A,6.10659036775,False
llama,LLaMA 3.3 70B,45,6,H06_C,2479,0.174503730818,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_B,7.66920453178,False
llama,LLaMA 3.3 70B,45,6,H06_C,2479,0.174503730818,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_C,7.35928704998,False
llama,LLaMA 3.3 70B,45,6,H06_C,2479,0.174503730818,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_D,6.9752055457,False
llama,LLaMA 3.3 70B,45,6,H06_C,2479,0.174503730818,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_E,4.85446765572,True
llama,LLaMA 3.3 70B,45,6,H06_D,1741,0.122553850486,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_A,8.71645791755,False
llama,LLaMA 3.3 70B,45,6,H06_D,1741,0.122553850486,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_B,7.60245950477,True
llama,LLaMA 3.3 70B,45,6,H06_D,1741,0.122553850486,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_C,9.09758167451,False
llama,LLaMA 3.3 70B,45,6,H06_D,1741,0.122553850486,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_D,9.1681737979,False
llama,LLaMA 3.3 70B,45,6,H06_D,1741,0.122553850486,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_E,14.4198824739,False
llama,LLaMA 3.3 70B,45,6,H06_E,2507,0.176474728988,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_A,5.91336295734,False
llama,LLaMA 3.3 70B,45,6,H06_E,2507,0.176474728988,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_B,4.8403061561,True
llama,LLaMA 3.3 70B,45,6,H06_E,2507,0.176474728988,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_C,6.33854146525,False
llama,LLaMA 3.3 70B,45,6,H06_E,2507,0.176474728988,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_D,6.36133695463,False
llama,LLaMA 3.3 70B,45,6,H06_E,2507,0.176474728988,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_E,11.6490741903,False
llama,LLaMA 3.3 70B,45,6,H06_F,1638,0.115303392933,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_A,8.69977535401,False
llama,LLaMA 3.3 70B,45,6,H06_F,1638,0.115303392933,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_B,8.83477428095,False
llama,LLaMA 3.3 70B,45,6,H06_F,1638,0.115303392933,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_C,10.3981162034,False
llama,LLaMA 3.3 70B,45,6,H06_F,1638,0.115303392933,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_D,9.67288491086,False
llama,LLaMA 3.3 70B,45,6,H06_F,1638,0.115303392933,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_E,7.48911287787,True
llama,LLaMA 3.3 70B,45,7,H07_A,1371,0.0965085175278,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_A,6.0947752968,True
llama,LLaMA 3.3 70B,45,7,H07_A,1371,0.0965085175278,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_B,8.19915470542,False
llama,LLaMA 3.3 70B,45,7,H07_A,1371,0.0965085175278,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_C,7.64089242602,False
llama,LLaMA 3.3 70B,45,7,H07_A,1371,0.0965085175278,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_D,7.52768817168,False
llama,LLaMA 3.3 70B,45,7,H07_A,1371,0.0965085175278,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_E,7.21889082905,False
llama,LLaMA 3.3 70B,45,7,H07_B,2794,0.196677460228,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_A,5.84164711089,True
llama,LLaMA 3.3 70B,45,7,H07_B,2794,0.196677460228,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_B,7.20736109708,False
llama,LLaMA 3.3 70B,45,7,H07_B,2794,0.196677460228,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_C,5.96597105377,False
llama,LLaMA 3.3 70B,45,7,H07_B,2794,0.196677460228,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_D,6.74763813315,False
llama,LLaMA 3.3 70B,45,7,H07_B,2794,0.196677460228,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_E,12.2894531096,False
llama,LLaMA 3.3 70B,45,7,H07_C,2925,0.205898915951,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_A,15.396541549,False
llama,LLaMA 3.3 70B,45,7,H07_C,2925,0.205898915951,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_B,16.7998562579,False
llama,LLaMA 3.3 70B,45,7,H07_C,2925,0.205898915951,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_C,14.8589751087,False
llama,LLaMA 3.3 70B,45,7,H07_C,2925,0.205898915951,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_D,14.8246421575,False
llama,LLaMA 3.3 70B,45,7,H07_C,2925,0.205898915951,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_E,11.2210812342,True
llama,LLaMA 3.3 70B,45,7,H07_D,2001,0.140855976348,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_A,4.6612276647,False
llama,LLaMA 3.3 70B,45,7,H07_D,2001,0.140855976348,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_B,6.18340151478,False
llama,LLaMA 3.3 70B,45,7,H07_D,2001,0.140855976348,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_C,5.90824863711,False
llama,LLaMA 3.3 70B,45,7,H07_D,2001,0.140855976348,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_D,5.4834405337,False
llama,LLaMA 3.3 70B,45,7,H07_D,2001,0.140855976348,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_E,4.27778895071,True
llama,LLaMA 3.3 70B,45,7,H07_E,1531,0.107771364212,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_A,8.74910762318,False
llama,LLaMA 3.3 70B,45,7,H07_E,1531,0.107771364212,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_B,7.60566988604,True
llama,LLaMA 3.3 70B,45,7,H07_E,1531,0.107771364212,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_C,9.12865571526,False
llama,LLaMA 3.3 70B,45,7,H07_E,1531,0.107771364212,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_D,9.18951060542,False
llama,LLaMA 3.3 70B,45,7,H07_E,1531,0.107771364212,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_E,14.4223207242,False
llama,LLaMA 3.3 70B,45,7,H07_F,1364,0.0960157679854,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_A,7.8144303373,False
llama,LLaMA 3.3 70B,45,7,H07_F,1364,0.0960157679854,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_B,7.6580722983,False
llama,LLaMA 3.3 70B,45,7,H07_F,1364,0.0960157679854,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_C,9.56386926023,False
llama,LLaMA 3.3 70B,45,7,H07_F,1364,0.0960157679854,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_D,8.82098696737,False
llama,LLaMA 3.3 70B,45,7,H07_F,1364,0.0960157679854,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_E,7.60117033083,True
llama,LLaMA 3.3 70B,45,7,H07_G,2220,0.156271997747,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_A,6.37162821496,False
llama,LLaMA 3.3 70B,45,7,H07_G,2220,0.156271997747,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_B,4.74001461074,True
llama,LLaMA 3.3 70B,45,7,H07_G,2220,0.156271997747,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_C,6.79876452936,False
llama,LLaMA 3.3 70B,45,7,H07_G,2220,0.156271997747,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_D,6.62823113254,False
llama,LLaMA 3.3 70B,45,7,H07_G,2220,0.156271997747,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_E,11.5037446493,False
