model,model_label,role,trait_set,trait_order,trait,raw_trait_value,row_trait_mean,centered_l2_norm,shape_value
qwen,Qwen 3 32B,gossip,12,5,impulsive,-0.383182570789,0.0112076991641,0.668513458714,-0.589951129348
qwen,Qwen 3 32B,gossip,12,6,innovative,0.169225250379,0.0112076991641,0.668513458714,0.23637153322
qwen,Qwen 3 32B,gossip,12,7,introspective,0.472111707819,0.0112076991641,0.668513458714,0.689446117571
qwen,Qwen 3 32B,gossip,12,8,judgmental,-0.0988526692155,0.0112076991641,0.668513458714,-0.164634484085
qwen,Qwen 3 32B,gossip,12,9,manipulative,-0.0390424287152,0.0112076991641,0.668513458714,-0.0751669651886
qwen,Qwen 3 32B,gossip,12,10,optimistic,-0.080489252982,0.0112076991641,0.668513458714,-0.137165454114
qwen,Qwen 3 32B,gossip,12,11,pessimistic,0.0523399469666,0.0112076991641,0.668513458714,0.0615279277722
qwen,Qwen 3 32B,gossip,12,12,traditional,-0.115132835241,0.0112076991641,0.668513458714,-0.188987271323
qwen,Qwen 3 32B,grader,12,1,adventurous,-0.163105254076,-0.0744202084865,0.811423919418,-0.109295577154
qwen,Qwen 3 32B,grader,12,2,altruistic,0.0895301293911,-0.0744202084865,0.811423919418,0.202052631127
qwen,Qwen 3 32B,grader,12,3,forgiving,-0.0301669100114,-0.0744202084865,0.811423919418,0.0545378283977
qwen,Qwen 3 32B,grader,12,4,grandiose,-0.0149232167026,-0.0744202084865,0.811423919418,0.0733241778557
qwen,Qwen 3 32B,grader,12,5,impulsive,-0.579607952311,-0.0744202084865,0.811423919418,-0.622594098763
qwen,Qwen 3 32B,grader,12,6,innovative,-0.00619703180764,-0.0744202084865,0.811423919418,0.0840783406136
qwen,Qwen 3 32B,grader,12,7,introspective,0.42786095993,-0.0744202084865,0.811423919418,0.619012031068
qwen,Qwen 3 32B,grader,12,8,judgmental,-0.302194408534,-0.0744202084865,0.811423919418,-0.280709250241
qwen,Qwen 3 32B,grader,12,9,manipulative,-0.266075098417,-0.0744202084865,0.811423919418,-0.236195760741
qwen,Qwen 3 32B,grader,12,10,optimistic,-0.0777429388662,-0.0744202084865,0.811423919418,-0.00409493767714
qwen,Qwen 3 32B,grader,12,11,pessimistic,-0.0123198214359,-0.0744202084865,0.811423919418,0.0765326059098
qwen,Qwen 3 32B,grader,12,12,traditional,0.0418990410041,-0.0744202084865,0.811423919418,0.143352009605
qwen,Qwen 3 32B,graduate,12,1,adventurous,-0.0521186768855,-0.0356383840643,0.746578192216,-0.0220744363993
qwen,Qwen 3 32B,graduate,12,2,altruistic,0.0768883442345,-0.0356383840643,0.746578192216,0.150723299277
qwen,Qwen 3 32B,graduate,12,3,forgiving,0.0505438616426,-0.0356383840643,0.746578192216,0.115436328847
qwen,Qwen 3 32B,graduate,12,4,grandiose,-0.0216743861726,-0.0356383840643,0.746578192216,0.0187039991756
qwen,Qwen 3 32B,graduate,12,5,impulsive,-0.48410575245,-0.0356383840643,0.746578192216,-0.600697117946
qwen,Qwen 3 32B,graduate,12,6,innovative,0.0733173213416,-0.0356383840643,0.746578192216,0.145940112559
qwen,Qwen 3 32B,graduate,12,7,introspective,0.46853302702,-0.0356383840643,0.746578192216,0.675309587583
qwen,Qwen 3 32B,graduate,12,8,judgmental,-0.258470101657,-0.0356383840643,0.746578192216,-0.298470702621
qwen,Qwen 3 32B,graduate,12,9,manipulative,-0.176651905727,-0.0356383840643,0.746578192216,-0.188879775933
qwen,Qwen 3 32B,graduate,12,10,optimistic,-0.0265700453173,-0.0356383840643,0.746578192216,0.0121465358105
qwen,Qwen 3 32B,graduate,12,11,pessimistic,-0.038408463933,-0.0356383840643,0.746578192216,-0.00371036804657
qwen,Qwen 3 32B,graduate,12,12,traditional,-0.0389438308689,-0.0356383840643,0.746578192216,-0.00442746230604
qwen,Qwen 3 32B,grandparent,12,1,adventurous,-0.0463120787027,-0.00710759068468,0.727478558651,-0.0538909189169
qwen,Qwen 3 32B,grandparent,12,2,altruistic,0.150738711386,-0.00710759068468,0.727478558651,0.216977256847
qwen,Qwen 3 32B,grandparent,12,3,forgiving,0.141829723007,-0.00710759068468,0.727478558651,0.204730863777
qwen,Qwen 3 32B,grandparent,12,4,grandiose,0.0225316250269,-0.00710759068468,0.727478558651,0.0407423907675
qwen,Qwen 3 32B,grandparent,12,5,impulsive,-0.440423810442,-0.00710759068468,0.727478558651,-0.595641224891
qwen,Qwen 3 32B,grandparent,12,6,innovative,0.0361471231818,-0.00710759068468,0.727478558651,0.0594584037592
qwen,Qwen 3 32B,grandparent,12,7,introspective,0.440068567712,-0.00710759068468,0.727478558651,0.614693248452
qwen,Qwen 3 32B,grandparent,12,8,judgmental,-0.261694950117,-0.00710759068468,0.727478558651,-0.349958574593
qwen,Qwen 3 32B,grandparent,12,9,manipulative,-0.12250467981,-0.00710759068468,0.727478558651,-0.158626103482
qwen,Qwen 3 32B,grandparent,12,10,optimistic,0.0503606634937,-0.00710759068468,0.727478558651,0.0789964920546
qwen,Qwen 3 32B,grandparent,12,11,pessimistic,-0.0904789091138,-0.00710759068468,0.727478558651,-0.114603128075
qwen,Qwen 3 32B,grandparent,12,12,traditional,0.034446926162,-0.00710759068468,0.727478558651,0.0571212943014
qwen,Qwen 3 32B,guardian,12,1,adventurous,-0.102991721193,-0.0422326959114,0.774553723435,-0.0784439134996
qwen,Qwen 3 32B,guardian,12,2,altruistic,0.134276696342,-0.0422326959114,0.774553723435,0.227885280146
qwen,Qwen 3 32B,guardian,12,3,forgiving,0.0257143481953,-0.0422326959114,0.774553723435,0.0877241204205
qwen,Qwen 3 32B,guardian,12,4,grandiose,0.0439002100984,-0.0422326959114,0.774553723435,0.111203268933
qwen,Qwen 3 32B,guardian,12,5,impulsive,-0.526432851227,-0.0422326959114,0.774553723435,-0.625134371788
qwen,Qwen 3 32B,guardian,12,6,innovative,0.0346004812804,-0.0422326959114,0.774553723435,0.0991967049762
qwen,Qwen 3 32B,guardian,12,7,introspective,0.435720561478,-0.0422326959114,0.774553723435,0.617069214089
qwen,Qwen 3 32B,guardian,12,8,judgmental,-0.275927983657,-0.0422326959114,0.774553723435,-0.301716047158
qwen,Qwen 3 32B,guardian,12,9,manipulative,-0.206845956352,-0.0422326959114,0.774553723435,-0.212526588486
qwen,Qwen 3 32B,guardian,12,10,optimistic,-0.0422166896638,-0.0422326959114,0.774553723435,2.06651225369e-05
qwen,Qwen 3 32B,guardian,12,11,pessimistic,-0.0341789023294,-0.0422326959114,0.774553723435,0.0103979792987
qwen,Qwen 3 32B,guardian,12,12,traditional,0.00758945609163,-0.0422326959114,0.774553723435,0.0643236879452
qwen,Qwen 3 32B,guide,12,1,adventurous,-0.0812464065222,-0.0463351013676,0.789220988579,-0.0442351453647
qwen,Qwen 3 32B,guide,12,2,altruistic,0.103367027381,-0.0463351013676,0.789220988579,0.189683410495
qwen,Qwen 3 32B,guide,12,3,forgiving,0.0282120489454,-0.0463351013676,0.789220988579,0.0944566241797
qwen,Qwen 3 32B,guide,12,4,grandiose,0.0202258162577,-0.0463351013676,0.789220988579,0.0843374904982
qwen,Qwen 3 32B,guide,12,5,impulsive,-0.534810412363,-0.0463351013676,0.789220988579,-0.618933502864
qwen,Qwen 3 32B,guide,12,6,innovative,0.0570191097371,-0.0463351013676,0.789220988579,0.130957251011
qwen,Qwen 3 32B,guide,12,7,introspective,0.451880884119,-0.0463351013676,0.789220988579,0.631275641038
qwen,Qwen 3 32B,guide,12,8,judgmental,-0.288396282202,-0.0463351013676,0.789220988579,-0.306709000822
qwen,Qwen 3 32B,guide,12,9,manipulative,-0.224615536541,-0.0463351013676,0.789220988579,-0.225894189021
qwen,Qwen 3 32B,guide,12,10,optimistic,-0.0368305523926,-0.0463351013676,0.789220988579,0.0120429500894
qwen,Qwen 3 32B,guide,12,11,pessimistic,-0.0395542223457,-0.0463351013676,0.789220988579,0.00859186352104
qwen,Qwen 3 32B,guide,12,12,traditional,-0.0112726904834,-0.0463351013676,0.789220988579,0.0444266072387
qwen,Qwen 3 32B,guru,12,1,adventurous,-0.0101940039159,0.000611523869244,0.805535019135,-0.013414100602
qwen,Qwen 3 32B,guru,12,2,altruistic,0.145206064976,0.000611523869244,0.805535019135,0.179501247832
qwen,Qwen 3 32B,guru,12,3,forgiving,0.0909685514113,0.000611523869244,0.805535019135,0.112170204145
qwen,Qwen 3 32B,guru,12,4,grandiose,0.165851887606,0.000611523869244,0.805535019135,0.205131198287
qwen,Qwen 3 32B,guru,12,5,impulsive,-0.492192498356,0.000611523869244,0.805535019135,-0.611772313455
qwen,Qwen 3 32B,guru,12,6,innovative,0.108742916449,0.000611523869244,0.805535019135,0.134235495678
qwen,Qwen 3 32B,guru,12,7,introspective,0.499150144283,0.000611523869244,0.805535019135,0.618891306487
qwen,Qwen 3 32B,guru,12,8,judgmental,-0.247001085265,0.000611523869244,0.805535019135,-0.307389006378
qwen,Qwen 3 32B,guru,12,9,manipulative,-0.155972958965,0.000611523869244,0.805535019135,-0.194385692881
qwen,Qwen 3 32B,guru,12,10,optimistic,-0.0208819482811,0.000611523869244,0.805535019135,-0.0266822318581
qwen,Qwen 3 32B,guru,12,11,pessimistic,-0.0367542949379,0.000611523869244,0.805535019135,-0.0463863369307
qwen,Qwen 3 32B,guru,12,12,traditional,-0.0395844885736,0.000611523869244,0.805535019135,-0.0498997703241
qwen,Qwen 3 32B,hacker,12,1,adventurous,0.0144889760419,-0.0170626467448,0.758716074631,0.0415855467435
qwen,Qwen 3 32B,hacker,12,2,altruistic,-0.00476035199302,-0.0170626467448,0.758716074631,0.0162146225223
qwen,Qwen 3 32B,hacker,12,3,forgiving,-0.0695535865163,-0.0170626467448,0.758716074631,-0.0691839036059
qwen,Qwen 3 32B,hacker,12,4,grandiose,0.116533099079,-0.0170626467448,0.758716074631,0.17608134359
qwen,Qwen 3 32B,hacker,12,5,impulsive,-0.466559446128,-0.0170626467448,0.758716074631,-0.592444017482
qwen,Qwen 3 32B,hacker,12,6,innovative,0.167677830162,-0.0170626467448,0.758716074631,0.243490922472
qwen,Qwen 3 32B,hacker,12,7,introspective,0.489493038716,-0.0170626467448,0.758716074631,0.667648547853
qwen,Qwen 3 32B,hacker,12,8,judgmental,-0.154696946948,-0.0170626467448,0.758716074631,-0.181404223273
qwen,Qwen 3 32B,hacker,12,9,manipulative,-0.118169008979,-0.0170626467448,0.758716074631,-0.133259813012
qwen,Qwen 3 32B,hacker,12,10,optimistic,-0.1309270383,-0.0170626467448,0.758716074631,-0.150075101033
qwen,Qwen 3 32B,hacker,12,11,pessimistic,0.0730567181645,-0.0170626467448,0.758716074631,0.118778773671
qwen,Qwen 3 32B,hacker,12,12,traditional,-0.121335044236,-0.0170626467448,0.758716074631,-0.137432698446
qwen,Qwen 3 32B,healer,12,1,adventurous,-0.0784359741363,-0.031105481411,0.830126375696,-0.0570160087802
qwen,Qwen 3 32B,healer,12,2,altruistic,0.168963884676,-0.031105481411,0.830126375696,0.241010732757
qwen,Qwen 3 32B,healer,12,3,forgiving,0.113319122835,-0.031105481411,0.830126375696,0.173979057255
qwen,Qwen 3 32B,healer,12,4,grandiose,0.0511202972676,-0.031105481411,0.830126375696,0.0990521215636
qwen,Qwen 3 32B,healer,12,5,impulsive,-0.528831915293,-0.031105481411,0.830126375696,-0.599579110428
qwen,Qwen 3 32B,healer,12,6,innovative,0.0537414453806,-0.031105481411,0.830126375696,0.102209650573
qwen,Qwen 3 32B,healer,12,7,introspective,0.460246193383,-0.031105481411,0.830126375696,0.591899847036
qwen,Qwen 3 32B,healer,12,8,judgmental,-0.316916656234,-0.031105481411,0.830126375696,-0.34429839021
qwen,Qwen 3 32B,healer,12,9,manipulative,-0.219214289397,-0.031105481411,0.830126375696,-0.22660261557
qwen,Qwen 3 32B,healer,12,10,optimistic,0.0143285100777,-0.031105481411,0.830126375696,0.0547314153832
qwen,Qwen 3 32B,healer,12,11,pessimistic,-0.0863924505233,-0.031105481411,0.830126375696,-0.0666006655504
qwen,Qwen 3 32B,healer,12,12,traditional,-0.00519394496917,-0.031105481411,0.830126375696,0.0312139659701
qwen,Qwen 3 32B,hedonist,12,1,adventurous,0.019449854858,-0.00353180854212,0.729317951523,0.0315111719822
qwen,Qwen 3 32B,hedonist,12,2,altruistic,0.0360864401382,-0.00353180854212,0.729317951523,0.0543223275906
qwen,Qwen 3 32B,hedonist,12,3,forgiving,0.0231892733897,-0.00353180854212,0.729317951523,0.0366384536072
qwen,Qwen 3 32B,hedonist,12,4,grandiose,0.133953569286,-0.00353180854212,0.729317951523,0.188512263466
qwen,Qwen 3 32B,hedonist,12,5,impulsive,-0.451324165424,-0.00353180854212,0.729317951523,-0.613987844323
qwen,Qwen 3 32B,hedonist,12,6,innovative,0.140707647469,-0.00353180854212,0.729317951523,0.19777307786
qwen,Qwen 3 32B,hedonist,12,7,introspective,0.481654422136,-0.00353180854212,0.729317951523,0.665260233434
qwen,Qwen 3 32B,hedonist,12,8,judgmental,-0.185806790702,-0.00353180854212,0.729317951523,-0.249925264802
qwen,Qwen 3 32B,hedonist,12,9,manipulative,-0.116318014643,-0.00353180854212,0.729317951523,-0.154646140089
qwen,Qwen 3 32B,hedonist,12,10,optimistic,-0.0468356810196,-0.00353180854212,0.729317951523,-0.0593758488832
qwen,Qwen 3 32B,hedonist,12,11,pessimistic,0.00134717203296,-0.00353180854212,0.729317951523,0.0066897853877
qwen,Qwen 3 32B,hedonist,12,12,traditional,-0.0784854300272,-0.00353180854212,0.729317951523,-0.10277221523
qwen,Qwen 3 32B,hermit,12,1,adventurous,-0.0288687768591,0.000600370208001,0.772957785358,-0.0381251701262
qwen,Qwen 3 32B,hermit,12,2,altruistic,0.131347824365,0.000600370208001,0.772957785358,0.169152127883
qwen,Qwen 3 32B,hermit,12,3,forgiving,0.0696371770496,0.000600370208001,0.772957785358,0.0893151063995
qwen,Qwen 3 32B,hermit,12,4,grandiose,0.167616336401,0.000600370208001,0.772957785358,0.216073852099
qwen,Qwen 3 32B,hermit,12,5,impulsive,-0.47479306291,0.000600370208001,0.772957785358,-0.615031560744
qwen,Qwen 3 32B,hermit,12,6,innovative,0.0835153999164,0.000600370208001,0.772957785358,0.107269803447
qwen,Qwen 3 32B,hermit,12,7,introspective,0.492488279789,0.000600370208001,0.772957785358,0.636370988039
qwen,Qwen 3 32B,hermit,12,8,judgmental,-0.223337360574,0.000600370208001,0.772957785358,-0.289715344129
qwen,Qwen 3 32B,hermit,12,9,manipulative,-0.135748373496,0.000600370208001,0.772957785358,-0.176398693805
qwen,Qwen 3 32B,hermit,12,10,optimistic,-0.0537128937785,0.000600370208001,0.772957785358,-0.070266792075
qwen,Qwen 3 32B,hermit,12,11,pessimistic,-0.00421159952428,0.000600370208001,0.772957785358,-0.00622539784634
qwen,Qwen 3 32B,hermit,12,12,traditional,-0.016728507883,0.000600370208001,0.772957785358,-0.0224189191432
qwen,Qwen 3 32B,historian,12,1,adventurous,-0.121591214192,-0.0566531362238,0.830389320111,-0.0782019667101
qwen,Qwen 3 32B,historian,12,2,altruistic,0.101650823534,-0.0566531362238,0.830389320111,0.190638241514
qwen,Qwen 3 32B,historian,12,3,forgiving,-0.0369235859477,-0.0566531362238,0.830389320111,0.0237593979092
qwen,Qwen 3 32B,historian,12,4,grandiose,0.0426944754712,-0.0566531362238,0.830389320111,0.119639799416
qwen,Qwen 3 32B,historian,12,5,impulsive,-0.580974628285,-0.0566531362238,0.830389320111,-0.631416468592
qwen,Qwen 3 32B,historian,12,6,innovative,0.0427290323308,-0.0566531362238,0.830389320111,0.119681414666
qwen,Qwen 3 32B,historian,12,7,introspective,0.465074171815,-0.0566531362238,0.830389320111,0.628292411044
qwen,Qwen 3 32B,historian,12,8,judgmental,-0.272919507301,-0.0566531362238,0.830389320111,-0.260439730906
qwen,Qwen 3 32B,historian,12,9,manipulative,-0.238106403272,-0.0566531362238,0.830389320111,-0.218515896886
qwen,Qwen 3 32B,historian,12,10,optimistic,-0.110920965407,-0.0566531362238,0.830389320111,-0.065352272565
qwen,Qwen 3 32B,historian,12,11,pessimistic,0.0244658913464,-0.0566531362238,0.830389320111,0.0976879466119
qwen,Qwen 3 32B,historian,12,12,traditional,0.00498427522158,-0.0566531362238,0.830389320111,0.0742271244976
qwen,Qwen 3 32B,hive,12,1,adventurous,-0.0734744791224,-0.0360260275138,0.808759076462,-0.0463035936146
qwen,Qwen 3 32B,hive,12,2,altruistic,0.103011708204,-0.0360260275138,0.808759076462,0.171914899956
qwen,Qwen 3 32B,hive,12,3,forgiving,-0.00482104989918,-0.0360260275138,0.808759076462,0.0385837742324
qwen,Qwen 3 32B,hive,12,4,grandiose,0.116292335407,-0.0360260275138,0.808759076462,0.188335893041
qwen,Qwen 3 32B,hive,12,5,impulsive,-0.536344259956,-0.0360260275138,0.808759076462,-0.618624565712
qwen,Qwen 3 32B,hive,12,6,innovative,0.0955257116073,-0.0360260275138,0.808759076462,0.162658748383
qwen,Qwen 3 32B,hive,12,7,introspective,0.469621978415,-0.0360260275138,0.808759076462,0.625214628986
qwen,Qwen 3 32B,hive,12,8,judgmental,-0.269683720994,-0.0360260275138,0.808759076462,-0.288908897941
qwen,Qwen 3 32B,hive,12,9,manipulative,-0.204240670207,-0.0360260275138,0.808759076462,-0.207991041571
qwen,Qwen 3 32B,hive,12,10,optimistic,-0.0769908704837,-0.0360260275138,0.808759076462,-0.0506514784961
qwen,Qwen 3 32B,hive,12,11,pessimistic,-0.00224628540539,-0.0360260275138,0.808759076462,0.041767373117
qwen,Qwen 3 32B,hive,12,12,traditional,-0.0489627277316,-0.0360260275138,0.808759076462,-0.015995740381
qwen,Qwen 3 32B,hoarder,12,1,adventurous,0.0039574689916,0.000431865767294,0.695773774217,0.00506716889161
qwen,Qwen 3 32B,hoarder,12,2,altruistic,0.0608063151973,0.000431865767294,0.695773774217,0.0867731030793
qwen,Qwen 3 32B,hoarder,12,3,forgiving,0.0453207675399,0.000431865767294,0.695773774217,0.0645165187824
qwen,Qwen 3 32B,hoarder,12,4,grandiose,0.0770657054478,0.000431865767294,0.695773774217,0.11014189169
qwen,Qwen 3 32B,hoarder,12,5,impulsive,-0.423415501455,0.000431865767294,0.695773774217,-0.609174106482
qwen,Qwen 3 32B,hoarder,12,6,innovative,0.11263401346,0.000431865767294,0.695773774217,0.16126239857
qwen,Qwen 3 32B,hoarder,12,7,introspective,0.485721631575,0.000431865767294,0.695773774217,0.697482118169
qwen,Qwen 3 32B,hoarder,12,8,judgmental,-0.178966081854,0.000431865767294,0.695773774217,-0.257839479252
qwen,Qwen 3 32B,hoarder,12,9,manipulative,-0.0773199620734,0.000431865767294,0.695773774217,-0.111748718796
qwen,Qwen 3 32B,hoarder,12,10,optimistic,-0.0489838190609,0.000431865767294,0.695773774217,-0.0710226321535
qwen,Qwen 3 32B,hoarder,12,11,pessimistic,0.0113609511151,0.000431865767294,0.695773774217,0.0157078144547
qwen,Qwen 3 32B,hoarder,12,12,traditional,-0.0629990996752,0.000431865767294,0.695773774217,-0.0911660769534
qwen,Qwen 3 32B,homunculus,12,1,adventurous,-0.027158299358,-0.00504774856536,0.787730727078,-0.0280686661477
qwen,Qwen 3 32B,homunculus,12,2,altruistic,0.0838815922154,-0.00504774856536,0.787730727078,0.112893070847
qwen,Qwen 3 32B,homunculus,12,3,forgiving,-0.00278295704503,-0.00504774856536,0.787730727078,0.00287508337873
qwen,Qwen 3 32B,homunculus,12,4,grandiose,0.19811499083,-0.00504774856536,0.787730727078,0.257908867093
qwen,Qwen 3 32B,homunculus,12,5,impulsive,-0.494681881813,-0.00504774856536,0.787730727078,-0.621575516121
qwen,Qwen 3 32B,homunculus,12,6,innovative,0.108471883569,-0.00504774856536,0.787730727078,0.144109691588
qwen,Qwen 3 32B,homunculus,12,7,introspective,0.498346069682,-0.00504774856536,0.787730727078,0.639043014248
qwen,Qwen 3 32B,homunculus,12,8,judgmental,-0.198363399415,-0.00504774856536,0.787730727078,-0.245408290174
qwen,Qwen 3 32B,homunculus,12,9,manipulative,-0.127612503745,-0.00504774856536,0.787730727078,-0.1555921979
qwen,Qwen 3 32B,homunculus,12,10,optimistic,-0.100616152192,-0.00504774856536,0.787730727078,-0.121321157525
qwen,Qwen 3 32B,homunculus,12,11,pessimistic,0.0409830142149,-0.00504774856536,0.787730727078,0.0584346416839
qwen,Qwen 3 32B,homunculus,12,12,traditional,-0.0391553397273,-0.00504774856536,0.787730727078,-0.0432985409728
qwen,Qwen 3 32B,hybrid,12,1,adventurous,-0.0561209506668,-0.033527507534,0.822656117764,-0.0274640188591
qwen,Qwen 3 32B,hybrid,12,2,altruistic,0.123191729864,-0.033527507534,0.822656117764,0.190503946927
qwen,Qwen 3 32B,hybrid,12,3,forgiving,0.0481739017048,-0.033527507534,0.822656117764,0.0993141696447
qwen,Qwen 3 32B,hybrid,12,4,grandiose,0.0519702079335,-0.033527507534,0.822656117764,0.103928863618
qwen,Qwen 3 32B,hybrid,12,5,impulsive,-0.53629574811,-0.033527507534,0.822656117764,-0.611152375482
qwen,Qwen 3 32B,hybrid,12,6,innovative,0.0921751383273,-0.033527507534,0.822656117764,0.152800961601
qwen,Qwen 3 32B,hybrid,12,7,introspective,0.489050098099,-0.033527507534,0.822656117764,0.635232139346
qwen,Qwen 3 32B,hybrid,12,8,judgmental,-0.284535095832,-0.033527507534,0.822656117764,-0.305118484963
qwen,Qwen 3 32B,hybrid,12,9,manipulative,-0.215051617979,-0.033527507534,0.822656117764,-0.220656124139
qwen,Qwen 3 32B,hybrid,12,10,optimistic,-0.0348311786482,-0.033527507534,0.822656117764,-0.00158470968129
qwen,Qwen 3 32B,hybrid,12,11,pessimistic,-0.0404029311705,-0.033527507534,0.822656117764,-0.00835759132892
qwen,Qwen 3 32B,hybrid,12,12,traditional,-0.0396536439293,-0.033527507534,0.822656117764,-0.00744677668224
qwen,Qwen 3 32B,idealist,12,1,adventurous,-0.0431830249305,-0.0147124358957,0.792385170403,-0.0359302396085
qwen,Qwen 3 32B,idealist,12,2,altruistic,0.160827543202,-0.0147124358957,0.792385170403,0.221533650117
qwen,Qwen 3 32B,idealist,12,3,forgiving,0.0776445237397,-0.0147124358957,0.792385170403,0.116555638703
qwen,Qwen 3 32B,idealist,12,4,grandiose,0.102121161792,-0.0147124358957,0.792385170403,0.147445462196
qwen,Qwen 3 32B,idealist,12,5,impulsive,-0.505311664928,-0.0147124358957,0.792385170403,-0.619142365805
