model_a,model_b,K_a,K_b,profile_a,profile_b,size_a,size_b,intersection_count,union_count,jaccard,overlap_coefficient,p_b_given_a,p_a_given_b,expected_overlap,enrichment_ratio,hypergeom_p,hypergeom_q,strong_edge
qwen,llama,6,7,Q06_F,L07_C,42,118,2,158,0.012658227848101266,0.047619047619047616,0.047619047619047616,0.01694915254237288,18.021818181818183,0.11097659402744148,0.9999999998318465,1.0,False
qwen,llama,6,7,Q06_F,L07_D,42,19,0,61,0.0,0.0,0.0,0.0,2.901818181818182,0.0,1.0,1.0,False
qwen,llama,6,7,Q06_F,L07_E,42,19,1,60,0.016666666666666666,0.05263157894736842,0.023809523809523808,0.05263157894736842,2.901818181818182,0.34461152882205515,0.9618720807492743,1.0,False
qwen,llama,6,7,Q06_F,L07_F,42,45,0,87,0.0,0.0,0.0,0.0,6.872727272727273,0.0,1.0,1.0,False
qwen,llama,6,7,Q06_F,L07_G,42,3,0,45,0.0,0.0,0.0,0.0,0.4581818181818182,0.0,1.0,1.0,False
qwen,llama,6,8,Q06_A,L08_A,29,40,0,69,0.0,0.0,0.0,0.0,4.218181818181818,0.0,1.0,1.0,False
qwen,llama,6,8,Q06_A,L08_B,29,17,9,37,0.24324324324324326,0.5294117647058824,0.3103448275862069,0.5294117647058824,1.7927272727272727,5.020283975659229,6.365831633268977e-06,5.0926653066151816e-05,False
qwen,llama,6,8,Q06_A,L08_C,29,11,2,38,0.05263157894736842,0.18181818181818182,0.06896551724137931,0.18181818181818182,1.16,1.7241379310344829,0.32627382563638024,1.0,False
qwen,llama,6,8,Q06_A,L08_D,29,50,1,78,0.01282051282051282,0.034482758620689655,0.034482758620689655,0.02,5.2727272727272725,0.18965517241379312,0.9979194494193359,1.0,False
qwen,llama,6,8,Q06_A,L08_E,29,16,0,45,0.0,0.0,0.0,0.0,1.6872727272727273,0.0,1.0,1.0,False
qwen,llama,6,8,Q06_A,L08_F,29,121,5,145,0.034482758620689655,0.1724137931034483,0.1724137931034483,0.04132231404958678,12.76,0.39184952978056425,0.9996996325470463,1.0,False
qwen,llama,6,8,Q06_A,L08_G,29,17,12,34,0.35294117647058826,0.7058823529411765,0.41379310344827586,0.7058823529411765,1.7927272727272727,6.693711967545639,7.696278181994556e-10,9.235533818393467e-09,True
qwen,llama,6,8,Q06_A,L08_H,29,3,0,32,0.0,0.0,0.0,0.0,0.31636363636363635,0.0,1.0,1.0,False
qwen,llama,6,8,Q06_B,L08_A,42,40,1,81,0.012345679012345678,0.025,0.023809523809523808,0.025,6.109090909090909,0.1636904761904762,0.9992542678102001,1.0,False
qwen,llama,6,8,Q06_B,L08_B,42,17,4,55,0.07272727272727272,0.23529411764705882,0.09523809523809523,0.23529411764705882,2.596363636363636,1.5406162464985995,0.2508229293647552,0.9261154315006345,False
qwen,llama,6,8,Q06_B,L08_C,42,11,0,53,0.0,0.0,0.0,0.0,1.68,0.0,1.0,1.0,False
qwen,llama,6,8,Q06_B,L08_D,42,50,14,78,0.1794871794871795,0.3333333333333333,0.3333333333333333,0.28,7.636363636363637,1.8333333333333333,0.00768667655045127,0.04099560826907344,False
qwen,llama,6,8,Q06_B,L08_E,42,16,9,49,0.1836734693877551,0.5625,0.21428571428571427,0.5625,2.443636363636364,3.683035714285714,0.0001019945204939037,0.0006993909976724824,False
qwen,llama,6,8,Q06_B,L08_F,42,121,14,149,0.09395973154362416,0.3333333333333333,0.3333333333333333,0.11570247933884298,18.48,0.7575757575757576,0.9549953325535955,1.0,False
qwen,llama,6,8,Q06_B,L08_G,42,17,0,59,0.0,0.0,0.0,0.0,2.596363636363636,0.0,1.0,1.0,False
qwen,llama,6,8,Q06_B,L08_H,42,3,0,45,0.0,0.0,0.0,0.0,0.4581818181818182,0.0,1.0,1.0,False
qwen,llama,6,8,Q06_C,L08_A,7,40,0,47,0.0,0.0,0.0,0.0,1.018181818181818,0.0,1.0,1.0,False
qwen,llama,6,8,Q06_C,L08_B,7,17,0,24,0.0,0.0,0.0,0.0,0.43272727272727274,0.0,1.0,1.0,False
qwen,llama,6,8,Q06_C,L08_C,7,11,5,13,0.38461538461538464,0.7142857142857143,0.7142857142857143,0.45454545454545453,0.28,17.857142857142854,7.396070504635911e-07,7.100227684450475e-06,True
qwen,llama,6,8,Q06_C,L08_D,7,50,0,57,0.0,0.0,0.0,0.0,1.2727272727272727,0.0,1.0,1.0,False
qwen,llama,6,8,Q06_C,L08_E,7,16,0,23,0.0,0.0,0.0,0.0,0.4072727272727273,0.0,1.0,1.0,False
qwen,llama,6,8,Q06_C,L08_F,7,121,0,128,0.0,0.0,0.0,0.0,3.08,0.0,1.0,1.0,False
qwen,llama,6,8,Q06_C,L08_G,7,17,0,24,0.0,0.0,0.0,0.0,0.43272727272727274,0.0,1.0,1.0,False
qwen,llama,6,8,Q06_C,L08_H,7,3,2,8,0.25,0.6666666666666666,0.2857142857142857,0.6666666666666666,0.07636363636363637,26.19047619047619,0.0016517788780562503,0.009910673268337502,True
qwen,llama,6,8,Q06_D,L08_A,53,40,39,54,0.7222222222222222,0.975,0.7358490566037735,0.975,7.709090909090909,5.058962264150943,2.3000597942910924e-34,5.520143506298622e-33,True
qwen,llama,6,8,Q06_D,L08_B,53,17,4,66,0.06060606060606061,0.23529411764705882,0.07547169811320754,0.23529411764705882,3.2763636363636364,1.2208657047724751,0.42118459478444165,1.0,False
qwen,llama,6,8,Q06_D,L08_C,53,11,1,63,0.015873015873015872,0.09090909090909091,0.018867924528301886,0.09090909090909091,2.12,0.4716981132075471,0.9096608476413646,1.0,False
qwen,llama,6,8,Q06_D,L08_D,53,50,1,102,0.00980392156862745,0.02,0.018867924528301886,0.02,9.636363636363637,0.10377358490566037,0.9999934557141231,1.0,False
qwen,llama,6,8,Q06_D,L08_E,53,16,7,62,0.11290322580645161,0.4375,0.1320754716981132,0.4375,3.0836363636363635,2.270047169811321,0.018637771731633095,0.08946130431183885,False
qwen,llama,6,8,Q06_D,L08_F,53,121,0,174,0.0,0.0,0.0,0.0,23.32,0.0,1.0,1.0,False
qwen,llama,6,8,Q06_D,L08_G,53,17,0,70,0.0,0.0,0.0,0.0,3.2763636363636364,0.0,1.0,1.0,False
qwen,llama,6,8,Q06_D,L08_H,53,3,1,55,0.01818181818181818,0.3333333333333333,0.018867924528301886,0.3333333333333333,0.5781818181818181,1.729559748427673,0.47528675703858175,1.0,False
qwen,llama,6,8,Q06_E,L08_A,102,40,0,142,0.0,0.0,0.0,0.0,14.836363636363636,0.0,1.0,1.0,False
qwen,llama,6,8,Q06_E,L08_B,102,17,0,119,0.0,0.0,0.0,0.0,6.305454545454546,0.0,1.0,1.0,False
qwen,llama,6,8,Q06_E,L08_C,102,11,0,113,0.0,0.0,0.0,0.0,4.08,0.0,1.0,1.0,False
qwen,llama,6,8,Q06_E,L08_D,102,50,1,151,0.006622516556291391,0.02,0.00980392156862745,0.02,18.545454545454547,0.053921568627450976,0.9999999999962098,1.0,False
qwen,llama,6,8,Q06_E,L08_E,102,16,0,118,0.0,0.0,0.0,0.0,5.934545454545455,0.0,1.0,1.0,False
qwen,llama,6,8,Q06_E,L08_F,102,121,101,122,0.8278688524590164,0.9901960784313726,0.9901960784313726,0.8347107438016529,44.88,2.250445632798574,1.9128661899884125e-53,9.18175771194438e-52,True
qwen,llama,6,8,Q06_E,L08_G,102,17,0,119,0.0,0.0,0.0,0.0,6.305454545454546,0.0,1.0,1.0,False
qwen,llama,6,8,Q06_E,L08_H,102,3,0,105,0.0,0.0,0.0,0.0,1.1127272727272728,0.0,1.0,1.0,False
qwen,llama,6,8,Q06_F,L08_A,42,40,0,82,0.0,0.0,0.0,0.0,6.109090909090909,0.0,1.0,1.0,False
qwen,llama,6,8,Q06_F,L08_B,42,17,0,59,0.0,0.0,0.0,0.0,2.596363636363636,0.0,1.0,1.0,False
qwen,llama,6,8,Q06_F,L08_C,42,11,3,50,0.06,0.2727272727272727,0.07142857142857142,0.2727272727272727,1.68,1.7857142857142858,0.2267651200740734,0.9070604802962935,False
qwen,llama,6,8,Q06_F,L08_D,42,50,33,59,0.559322033898305,0.7857142857142857,0.7857142857142857,0.66,7.636363636363637,4.321428571428571,4.692517208733608e-22,7.508027533973773e-21,True
qwen,llama,6,8,Q06_F,L08_E,42,16,0,58,0.0,0.0,0.0,0.0,2.443636363636364,0.0,1.0,1.0,False
qwen,llama,6,8,Q06_F,L08_F,42,121,1,162,0.006172839506172839,0.023809523809523808,0.023809523809523808,0.008264462809917356,18.48,0.05411255411255411,0.9999999999984992,1.0,False
qwen,llama,6,8,Q06_F,L08_G,42,17,5,54,0.09259259259259259,0.29411764705882354,0.11904761904761904,0.29411764705882354,2.596363636363636,1.9257703081232493,0.09811717495750574,0.42814767254184327,False
qwen,llama,6,8,Q06_F,L08_H,42,3,0,45,0.0,0.0,0.0,0.0,0.4581818181818182,0.0,1.0,1.0,False
qwen,llama,6,9,Q06_A,L09_A,29,31,0,60,0.0,0.0,0.0,0.0,3.269090909090909,0.0,1.0,1.0,False
qwen,llama,6,9,Q06_A,L09_B,29,39,0,68,0.0,0.0,0.0,0.0,4.112727272727272,0.0,1.0,1.0,False
qwen,llama,6,9,Q06_A,L09_C,29,9,5,33,0.15151515151515152,0.5555555555555556,0.1724137931034483,0.5555555555555556,0.9490909090909091,5.268199233716475,0.0008700721552357815,0.006711985197533172,False
qwen,llama,6,9,Q06_A,L09_D,29,7,2,34,0.058823529411764705,0.2857142857142857,0.06896551724137931,0.2857142857142857,0.7381818181818182,2.70935960591133,0.16163472144667224,0.7934795416473001,False
qwen,llama,6,9,Q06_A,L09_E,29,29,18,40,0.45,0.6206896551724138,0.6206896551724138,0.6206896551724138,3.058181818181818,5.885850178359097,1.0517493002235858e-13,1.1358892442414726e-12,True
qwen,llama,6,9,Q06_A,L09_F,29,5,3,31,0.0967741935483871,0.6,0.10344827586206896,0.6,0.5272727272727272,5.689655172413794,0.009186182258973745,0.055117093553842464,False
qwen,llama,6,9,Q06_A,L09_G,29,111,1,139,0.007194244604316547,0.034482758620689655,0.034482758620689655,0.009009009009009009,11.705454545454545,0.08543025784405095,0.9999998974578939,1.0,False
qwen,llama,6,9,Q06_A,L09_H,29,41,0,70,0.0,0.0,0.0,0.0,4.323636363636363,0.0,1.0,1.0,False
qwen,llama,6,9,Q06_A,L09_I,29,3,0,32,0.0,0.0,0.0,0.0,0.31636363636363635,0.0,1.0,1.0,False
qwen,llama,6,9,Q06_B,L09_A,42,31,3,70,0.04285714285714286,0.0967741935483871,0.07142857142857142,0.0967741935483871,4.734545454545454,0.6336405529953917,0.8873012568960712,1.0,False
qwen,llama,6,9,Q06_B,L09_B,42,39,3,78,0.038461538461538464,0.07692307692307693,0.07142857142857142,0.07692307692307693,5.956363636363636,0.5036630036630036,0.9611856828870132,1.0,False
qwen,llama,6,9,Q06_B,L09_C,42,9,0,51,0.0,0.0,0.0,0.0,1.3745454545454545,0.0,1.0,1.0,False
qwen,llama,6,9,Q06_B,L09_D,42,7,0,49,0.0,0.0,0.0,0.0,1.069090909090909,0.0,1.0,1.0,False
qwen,llama,6,9,Q06_B,L09_E,42,29,4,67,0.05970149253731343,0.13793103448275862,0.09523809523809523,0.13793103448275862,4.429090909090909,0.9031198686371101,0.6793831538988115,1.0,False
qwen,llama,6,9,Q06_B,L09_F,42,5,0,47,0.0,0.0,0.0,0.0,0.7636363636363637,0.0,1.0,1.0,False
qwen,llama,6,9,Q06_B,L09_G,42,111,6,147,0.04081632653061224,0.14285714285714285,0.14285714285714285,0.05405405405405406,16.952727272727273,0.3539253539253539,0.9999838919058516,1.0,False
qwen,llama,6,9,Q06_B,L09_H,42,41,26,57,0.45614035087719296,0.6341463414634146,0.6190476190476191,0.6341463414634146,6.261818181818182,4.152148664343787,2.0358034362201803e-15,2.7483346388972435e-14,True
qwen,llama,6,9,Q06_B,L09_I,42,3,0,45,0.0,0.0,0.0,0.0,0.4581818181818182,0.0,1.0,1.0,False
qwen,llama,6,9,Q06_C,L09_A,7,31,0,38,0.0,0.0,0.0,0.0,0.7890909090909091,0.0,1.0,1.0,False
qwen,llama,6,9,Q06_C,L09_B,7,39,0,46,0.0,0.0,0.0,0.0,0.9927272727272727,0.0,1.0,1.0,False
qwen,llama,6,9,Q06_C,L09_C,7,9,0,16,0.0,0.0,0.0,0.0,0.2290909090909091,0.0,1.0,1.0,False
qwen,llama,6,9,Q06_C,L09_D,7,7,5,9,0.5555555555555556,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.1781818181818182,28.06122448979592,3.4470640564153406e-08,3.102357650773807e-07,True
qwen,llama,6,9,Q06_C,L09_E,7,29,0,36,0.0,0.0,0.0,0.0,0.7381818181818182,0.0,1.0,1.0,False
qwen,llama,6,9,Q06_C,L09_F,7,5,0,12,0.0,0.0,0.0,0.0,0.12727272727272726,0.0,1.0,1.0,False
qwen,llama,6,9,Q06_C,L09_G,7,111,0,118,0.0,0.0,0.0,0.0,2.8254545454545457,0.0,1.0,1.0,False
qwen,llama,6,9,Q06_C,L09_H,7,41,0,48,0.0,0.0,0.0,0.0,1.0436363636363637,0.0,1.0,1.0,False
qwen,llama,6,9,Q06_C,L09_I,7,3,2,8,0.25,0.6666666666666666,0.2857142857142857,0.6666666666666666,0.07636363636363637,26.19047619047619,0.0016517788780562503,0.011149507426879689,False
qwen,llama,6,9,Q06_D,L09_A,53,31,1,83,0.012048192771084338,0.03225806451612903,0.018867924528301886,0.03225806451612903,5.974545454545455,0.16737674984783932,0.9991560967918743,1.0,False
qwen,llama,6,9,Q06_D,L09_B,53,39,36,56,0.6428571428571429,0.9230769230769231,0.6792452830188679,0.9230769230769231,7.516363636363637,4.78955007256894,1.4848524159609647e-28,4.009101523094605e-27,True
qwen,llama,6,9,Q06_D,L09_C,53,9,0,62,0.0,0.0,0.0,0.0,1.7345454545454546,0.0,1.0,1.0,False
qwen,llama,6,9,Q06_D,L09_D,53,7,0,60,0.0,0.0,0.0,0.0,1.3490909090909091,0.0,1.0,1.0,False
qwen,llama,6,9,Q06_D,L09_E,53,29,6,76,0.07894736842105263,0.20689655172413793,0.11320754716981132,0.20689655172413793,5.589090909090909,1.073519843851659,0.5011544683515173,1.0,False
qwen,llama,6,9,Q06_D,L09_F,53,5,2,56,0.03571428571428571,0.4,0.03773584905660377,0.4,0.9636363636363636,2.0754716981132075,0.24703450319174725,1.0,False
qwen,llama,6,9,Q06_D,L09_G,53,111,0,164,0.0,0.0,0.0,0.0,21.392727272727274,0.0,1.0,1.0,False
qwen,llama,6,9,Q06_D,L09_H,53,41,7,87,0.08045977011494253,0.17073170731707318,0.1320754716981132,0.17073170731707318,7.901818181818181,0.8858720662678325,0.7191226578169838,1.0,False
qwen,llama,6,9,Q06_D,L09_I,53,3,1,55,0.01818181818181818,0.3333333333333333,0.018867924528301886,0.3333333333333333,0.5781818181818181,1.729559748427673,0.47528675703858175,1.0,False
qwen,llama,6,9,Q06_E,L09_A,102,31,0,133,0.0,0.0,0.0,0.0,11.498181818181818,0.0,1.0,1.0,False
qwen,llama,6,9,Q06_E,L09_B,102,39,0,141,0.0,0.0,0.0,0.0,14.465454545454545,0.0,1.0,1.0,False
qwen,llama,6,9,Q06_E,L09_C,102,9,0,111,0.0,0.0,0.0,0.0,3.3381818181818184,0.0,1.0,1.0,False
qwen,llama,6,9,Q06_E,L09_D,102,7,0,109,0.0,0.0,0.0,0.0,2.596363636363636,0.0,1.0,1.0,False
qwen,llama,6,9,Q06_E,L09_E,102,29,0,131,0.0,0.0,0.0,0.0,10.756363636363636,0.0,1.0,1.0,False
qwen,llama,6,9,Q06_E,L09_F,102,5,0,107,0.0,0.0,0.0,0.0,1.8545454545454545,0.0,1.0,1.0,False
qwen,llama,6,9,Q06_E,L09_G,102,111,102,111,0.918918918918919,1.0,1.0,0.918918918918919,41.17090909090909,2.4774774774774775,1.7759636834763344e-65,9.590203890772205e-64,True
qwen,llama,6,9,Q06_E,L09_H,102,41,0,143,0.0,0.0,0.0,0.0,15.207272727272727,0.0,1.0,1.0,False
qwen,llama,6,9,Q06_E,L09_I,102,3,0,105,0.0,0.0,0.0,0.0,1.1127272727272728,0.0,1.0,1.0,False
qwen,llama,6,9,Q06_F,L09_A,42,31,27,46,0.5869565217391305,0.8709677419354839,0.6428571428571429,0.8709677419354839,4.734545454545454,5.702764976958526,1.36472085236896e-22,2.456497534264128e-21,True
qwen,llama,6,9,Q06_F,L09_B,42,39,0,81,0.0,0.0,0.0,0.0,5.956363636363636,0.0,1.0,1.0,False
qwen,llama,6,9,Q06_F,L09_C,42,9,4,47,0.0851063829787234,0.4444444444444444,0.09523809523809523,0.4444444444444444,1.3745454545454545,2.9100529100529102,0.03347406286025275,0.18075993944536486,False
qwen,llama,6,9,Q06_F,L09_D,42,7,0,49,0.0,0.0,0.0,0.0,1.069090909090909,0.0,1.0,1.0,False
qwen,llama,6,9,Q06_F,L09_E,42,29,1,70,0.014285714285714285,0.034482758620689655,0.023809523809523808,0.034482758620689655,4.429090909090909,0.22577996715927753,0.9938683337875208,1.0,False
qwen,llama,6,9,Q06_F,L09_F,42,5,0,47,0.0,0.0,0.0,0.0,0.7636363636363637,0.0,1.0,1.0,False
qwen,llama,6,9,Q06_F,L09_G,42,111,2,151,0.013245033112582781,0.047619047619047616,0.047619047619047616,0.018018018018018018,16.952727272727273,0.11797511797511798,0.9999999987580368,1.0,False
qwen,llama,6,9,Q06_F,L09_H,42,41,8,75,0.10666666666666667,0.1951219512195122,0.19047619047619047,0.1951219512195122,6.261818181818182,1.2775842044134726,0.2717299294450929,1.0,False
qwen,llama,6,9,Q06_F,L09_I,42,3,0,45,0.0,0.0,0.0,0.0,0.4581818181818182,0.0,1.0,1.0,False
qwen,llama,6,10,Q06_A,L10_A,29,26,20,35,0.5714285714285714,0.7692307692307693,0.6896551724137931,0.7692307692307693,2.7418181818181817,7.294429708222812,1.5127304254598345e-18,2.2690956381897518e-17,True
qwen,llama,6,10,Q06_A,L10_B,29,14,0,43,0.0,0.0,0.0,0.0,1.4763636363636363,0.0,1.0,1.0,False
qwen,llama,6,10,Q06_A,L10_C,29,9,0,38,0.0,0.0,0.0,0.0,0.9490909090909091,0.0,1.0,1.0,False
qwen,llama,6,10,Q06_A,L10_D,29,2,0,31,0.0,0.0,0.0,0.0,0.2109090909090909,0.0,1.0,1.0,False
qwen,llama,6,10,Q06_A,L10_E,29,49,8,70,0.11428571428571428,0.27586206896551724,0.27586206896551724,0.16326530612244897,5.167272727272727,1.5482054890921886,0.11811881122460233,0.5905940561230116,False
qwen,llama,6,10,Q06_A,L10_F,29,24,0,53,0.0,0.0,0.0,0.0,2.5309090909090908,0.0,1.0,1.0,False
qwen,llama,6,10,Q06_A,L10_G,29,1,0,30,0.0,0.0,0.0,0.0,0.10545454545454545,0.0,1.0,1.0,False
qwen,llama,6,10,Q06_A,L10_H,29,29,0,58,0.0,0.0,0.0,0.0,3.058181818181818,0.0,1.0,1.0,False
qwen,llama,6,10,Q06_A,L10_I,29,115,0,144,0.0,0.0,0.0,0.0,12.127272727272727,0.0,1.0,1.0,False
qwen,llama,6,10,Q06_A,L10_J,29,6,1,34,0.029411764705882353,0.16666666666666666,0.034482758620689655,0.16666666666666666,0.6327272727272727,1.5804597701149425,0.4909249211493337,1.0,False
qwen,llama,6,10,Q06_B,L10_A,42,26,0,68,0.0,0.0,0.0,0.0,3.9709090909090907,0.0,1.0,1.0,False
qwen,llama,6,10,Q06_B,L10_B,42,14,9,47,0.19148936170212766,0.6428571428571429,0.21428571428571427,0.6428571428571429,2.138181818181818,4.209183673469388,2.2682021169488303e-05,0.00017011515877116227,False
qwen,llama,6,10,Q06_B,L10_C,42,9,0,51,0.0,0.0,0.0,0.0,1.3745454545454545,0.0,1.0,1.0,False
qwen,llama,6,10,Q06_B,L10_D,42,2,0,44,0.0,0.0,0.0,0.0,0.3054545454545455,0.0,1.0,1.0,False
qwen,llama,6,10,Q06_B,L10_E,42,49,20,71,0.28169014084507044,0.47619047619047616,0.47619047619047616,0.40816326530612246,7.483636363636363,2.672497570456754,8.511771259818365e-07,7.29580393698717e-06,False
qwen,llama,6,10,Q06_B,L10_F,42,24,0,66,0.0,0.0,0.0,0.0,3.6654545454545455,0.0,1.0,1.0,False
qwen,llama,6,10,Q06_B,L10_G,42,1,0,43,0.0,0.0,0.0,0.0,0.15272727272727274,0.0,1.0,1.0,False
qwen,llama,6,10,Q06_B,L10_H,42,29,2,69,0.028985507246376812,0.06896551724137931,0.047619047619047616,0.06896551724137931,4.429090909090909,0.45155993431855507,0.9574372633153276,1.0,False
qwen,llama,6,10,Q06_B,L10_I,42,115,11,146,0.07534246575342465,0.2619047619047619,0.2619047619047619,0.09565217391304348,17.563636363636363,0.6262939958592133,0.9929069312398503,1.0,False
qwen,llama,6,10,Q06_B,L10_J,42,6,0,48,0.0,0.0,0.0,0.0,0.9163636363636364,0.0,1.0,1.0,False
qwen,llama,6,10,Q06_C,L10_A,7,26,0,33,0.0,0.0,0.0,0.0,0.6618181818181819,0.0,1.0,1.0,False
qwen,llama,6,10,Q06_C,L10_B,7,14,0,21,0.0,0.0,0.0,0.0,0.3563636363636364,0.0,1.0,1.0,False
qwen,llama,6,10,Q06_C,L10_C,7,9,0,16,0.0,0.0,0.0,0.0,0.2290909090909091,0.0,1.0,1.0,False
qwen,llama,6,10,Q06_C,L10_D,7,2,2,7,0.2857142857142857,1.0,0.2857142857142857,1.0,0.05090909090909091,39.285714285714285,0.0005573988055739881,0.0037159920371599205,True
qwen,llama,6,10,Q06_C,L10_E,7,49,0,56,0.0,0.0,0.0,0.0,1.2472727272727273,0.0,1.0,1.0,False
qwen,llama,6,10,Q06_C,L10_F,7,24,0,31,0.0,0.0,0.0,0.0,0.610909090909091,0.0,1.0,1.0,False
qwen,llama,6,10,Q06_C,L10_G,7,1,0,8,0.0,0.0,0.0,0.0,0.025454545454545455,0.0,1.0,1.0,False
qwen,llama,6,10,Q06_C,L10_H,7,29,0,36,0.0,0.0,0.0,0.0,0.7381818181818182,0.0,1.0,1.0,False
qwen,llama,6,10,Q06_C,L10_I,7,115,0,122,0.0,0.0,0.0,0.0,2.9272727272727272,0.0,1.0,1.0,False
qwen,llama,6,10,Q06_C,L10_J,7,6,5,8,0.625,0.8333333333333334,0.7142857142857143,0.8333333333333334,0.15272727272727274,32.738095238095234,9.910111802028101e-09,1.1892134162433721e-07,True
qwen,llama,6,10,Q06_D,L10_A,53,26,1,78,0.01282051282051282,0.038461538461538464,0.018867924528301886,0.038461538461538464,5.010909090909091,0.1995645863570392,0.9971764800532136,1.0,False
qwen,llama,6,10,Q06_D,L10_B,53,14,5,62,0.08064516129032258,0.35714285714285715,0.09433962264150944,0.35714285714285715,2.6981818181818182,1.853099730458221,0.10907109107413623,0.5905940561230116,False
qwen,llama,6,10,Q06_D,L10_C,53,9,9,53,0.16981132075471697,1.0,0.16981132075471697,1.0,1.7345454545454546,5.188679245283018,2.0406978941064536e-07,2.040697894106454e-06,True
qwen,llama,6,10,Q06_D,L10_D,53,2,0,55,0.0,0.0,0.0,0.0,0.38545454545454544,0.0,1.0,1.0,False
qwen,llama,6,10,Q06_D,L10_E,53,49,13,89,0.14606741573033707,0.2653061224489796,0.24528301886792453,0.2653061224489796,9.443636363636363,1.3765883711975357,0.11290677125436135,0.5905940561230116,False
qwen,llama,6,10,Q06_D,L10_F,53,24,24,53,0.4528301886792453,1.0,0.4528301886792453,1.0,4.625454545454545,5.188679245283019,3.883733249767667e-20,7.767466499535335e-19,True
qwen,llama,6,10,Q06_D,L10_G,53,1,1,53,0.018867924528301886,1.0,0.018867924528301886,1.0,0.19272727272727272,5.188679245283019,0.19272727272727272,0.8895104895104894,False
qwen,llama,6,10,Q06_D,L10_H,53,29,0,82,0.0,0.0,0.0,0.0,5.589090909090909,0.0,1.0,1.0,False
qwen,llama,6,10,Q06_D,L10_I,53,115,0,168,0.0,0.0,0.0,0.0,22.163636363636364,0.0,1.0,1.0,False
qwen,llama,6,10,Q06_D,L10_J,53,6,0,59,0.0,0.0,0.0,0.0,1.1563636363636363,0.0,1.0,1.0,False
qwen,llama,6,10,Q06_E,L10_A,102,26,0,128,0.0,0.0,0.0,0.0,9.643636363636364,0.0,1.0,1.0,False
qwen,llama,6,10,Q06_E,L10_B,102,14,0,116,0.0,0.0,0.0,0.0,5.192727272727272,0.0,1.0,1.0,False
qwen,llama,6,10,Q06_E,L10_C,102,9,0,111,0.0,0.0,0.0,0.0,3.3381818181818184,0.0,1.0,1.0,False
qwen,llama,6,10,Q06_E,L10_D,102,2,0,104,0.0,0.0,0.0,0.0,0.7418181818181818,0.0,1.0,1.0,False
qwen,llama,6,10,Q06_E,L10_E,102,49,0,151,0.0,0.0,0.0,0.0,18.174545454545456,0.0,1.0,1.0,False
qwen,llama,6,10,Q06_E,L10_F,102,24,0,126,0.0,0.0,0.0,0.0,8.901818181818182,0.0,1.0,1.0,False
qwen,llama,6,10,Q06_E,L10_G,102,1,0,103,0.0,0.0,0.0,0.0,0.3709090909090909,0.0,1.0,1.0,False
qwen,llama,6,10,Q06_E,L10_H,102,29,0,131,0.0,0.0,0.0,0.0,10.756363636363636,0.0,1.0,1.0,False
qwen,llama,6,10,Q06_E,L10_I,102,115,102,115,0.8869565217391304,1.0,1.0,0.8869565217391304,42.654545454545456,2.391304347826087,1.7171805274859143e-61,1.0303083164915485e-59,True
qwen,llama,6,10,Q06_E,L10_J,102,6,0,108,0.0,0.0,0.0,0.0,2.2254545454545456,0.0,1.0,1.0,False
qwen,llama,6,10,Q06_F,L10_A,42,26,5,63,0.07936507936507936,0.19230769230769232,0.11904761904761904,0.19230769230769232,3.9709090909090907,1.2591575091575091,0.36245701406347397,1.0,False
qwen,llama,6,10,Q06_F,L10_B,42,14,0,56,0.0,0.0,0.0,0.0,2.138181818181818,0.0,1.0,1.0,False
qwen,llama,6,10,Q06_F,L10_C,42,9,0,51,0.0,0.0,0.0,0.0,1.3745454545454545,0.0,1.0,1.0,False
qwen,llama,6,10,Q06_F,L10_D,42,2,0,44,0.0,0.0,0.0,0.0,0.3054545454545455,0.0,1.0,1.0,False
qwen,llama,6,10,Q06_F,L10_E,42,49,8,83,0.0963855421686747,0.19047619047619047,0.19047619047619047,0.16326530612244897,7.483636363636363,1.0689990281827018,0.4838667338415128,1.0,False
qwen,llama,6,10,Q06_F,L10_F,42,24,0,66,0.0,0.0,0.0,0.0,3.6654545454545455,0.0,1.0,1.0,False
qwen,llama,6,10,Q06_F,L10_G,42,1,0,43,0.0,0.0,0.0,0.0,0.15272727272727274,0.0,1.0,1.0,False
qwen,llama,6,10,Q06_F,L10_H,42,29,27,44,0.6136363636363636,0.9310344827586207,0.6428571428571429,0.9310344827586207,4.429090909090909,6.096059113300493,1.9881812492114906e-24,5.964543747634472e-23,True
qwen,llama,6,10,Q06_F,L10_I,42,115,2,155,0.012903225806451613,0.047619047619047616,0.047619047619047616,0.017391304347826087,17.563636363636363,0.11387163561076605,0.9999999995985759,1.0,False
qwen,llama,6,10,Q06_F,L10_J,42,6,0,48,0.0,0.0,0.0,0.0,0.9163636363636364,0.0,1.0,1.0,False
qwen,llama,7,4,Q07_A,L04_A,8,57,0,65,0.0,0.0,0.0,0.0,1.6581818181818182,0.0,1.0,1.0,False
qwen,llama,7,4,Q07_A,L04_B,8,152,0,160,0.0,0.0,0.0,0.0,4.421818181818182,0.0,1.0,1.0,False
