model_a,model_b,K_a,K_b,profile_a,profile_b,valid_neighborhood_cells,supported_neighborhood_cells,persistence_score,persistence_tier,neighborhood_trace
qwen,gemma,10,4,Q10_J,G04_A,4,4,1.0,high,"9,4,Q09_H,G04_A,1;9,5,Q09_H,G05_C,1;10,4,Q10_J,G04_A,1;10,5,Q10_J,G05_C,1"
qwen,gemma,10,5,Q10_A,G05_D,6,6,1.0,high,"9,4,Q09_I,G04_C,1;9,5,Q09_I,G05_D,1;9,6,Q09_I,G06_D,1;10,4,Q10_A,G04_C,1;10,5,Q10_A,G05_D,1;10,6,Q10_A,G06_D,1"
qwen,gemma,10,5,Q10_B,G05_C,6,6,1.0,high,"9,4,Q09_H,G04_A,1;9,5,Q09_H,G05_C,1;9,6,Q09_H,G06_E,1;10,4,Q10_B,G04_A,1;10,5,Q10_B,G05_C,1;10,6,Q10_B,G06_E,1"
qwen,gemma,10,5,Q10_C,G05_E,6,4,0.6666666666666666,moderate,"9,4,Q09_G,G04_D,1;9,5,Q09_G,G05_E,0;9,6,Q09_G,G06_F,0;10,4,Q10_C,G04_D,1;10,5,Q10_C,G05_E,1;10,6,Q10_C,G06_F,1"
qwen,gemma,10,5,Q10_E,G05_B,6,4,0.6666666666666666,moderate,"9,4,Q09_D,G04_C,0;9,5,Q09_D,G05_B,1;9,6,Q09_D,G06_B,1;10,4,Q10_E,G04_C,0;10,5,Q10_E,G05_B,1;10,6,Q10_E,G06_B,1"
qwen,gemma,10,5,Q10_F,G05_A,6,6,1.0,high,"9,4,Q09_E,G04_B,1;9,5,Q09_E,G05_A,1;9,6,Q09_E,G06_A,1;10,4,Q10_F,G04_B,1;10,5,Q10_F,G05_A,1;10,6,Q10_F,G06_A,1"
qwen,gemma,10,5,Q10_H,G05_E,6,6,1.0,high,"9,4,Q09_B,G04_D,1;9,5,Q09_B,G05_E,1;9,6,Q09_B,G06_F,1;10,4,Q10_H,G04_D,1;10,5,Q10_H,G05_E,1;10,6,Q10_H,G06_F,1"
qwen,gemma,10,5,Q10_J,G05_C,6,6,1.0,high,"9,4,Q09_H,G04_A,1;9,5,Q09_H,G05_C,1;9,6,Q09_H,G06_E,1;10,4,Q10_J,G04_A,1;10,5,Q10_J,G05_C,1;10,6,Q10_J,G06_E,1"
qwen,gemma,10,6,Q10_A,G06_D,6,6,1.0,high,"9,5,Q09_I,G05_D,1;9,6,Q09_I,G06_D,1;9,7,Q09_I,G07_E,1;10,5,Q10_A,G05_D,1;10,6,Q10_A,G06_D,1;10,7,Q10_A,G07_E,1"
qwen,gemma,10,6,Q10_B,G06_E,6,6,1.0,high,"9,5,Q09_H,G05_C,1;9,6,Q09_H,G06_E,1;9,7,Q09_H,G07_G,1;10,5,Q10_B,G05_C,1;10,6,Q10_B,G06_E,1;10,7,Q10_B,G07_G,1"
qwen,gemma,10,6,Q10_C,G06_F,6,2,0.3333333333333333,isolated,"9,5,Q09_G,G05_E,0;9,6,Q09_G,G06_F,0;9,7,Q09_G,G07_A,0;10,5,Q10_C,G05_E,1;10,6,Q10_C,G06_F,1;10,7,Q10_C,G07_A,0"
qwen,gemma,10,6,Q10_D,G06_C,6,4,0.6666666666666666,moderate,"9,5,Q09_A,G05_D,0;9,6,Q09_A,G06_C,1;9,7,Q09_A,G07_D,1;10,5,Q10_D,G05_D,0;10,6,Q10_D,G06_C,1;10,7,Q10_D,G07_D,1"
qwen,gemma,10,6,Q10_E,G06_B,6,6,1.0,high,"9,5,Q09_D,G05_B,1;9,6,Q09_D,G06_B,1;9,7,Q09_D,G07_C,1;10,5,Q10_E,G05_B,1;10,6,Q10_E,G06_B,1;10,7,Q10_E,G07_C,1"
qwen,gemma,10,6,Q10_F,G06_A,6,6,1.0,high,"9,5,Q09_E,G05_A,1;9,6,Q09_E,G06_A,1;9,7,Q09_E,G07_B,1;10,5,Q10_F,G05_A,1;10,6,Q10_F,G06_A,1;10,7,Q10_F,G07_B,1"
qwen,gemma,10,6,Q10_G,G06_D,6,5,0.8333333333333334,high,"9,5,Q09_C,G05_D,1;9,6,Q09_C,G06_D,1;9,7,Q09_C,G07_E,1;10,5,Q10_G,G05_D,0;10,6,Q10_G,G06_D,1;10,7,Q10_G,G07_E,1"
qwen,gemma,10,6,Q10_H,G06_F,6,6,1.0,high,"9,5,Q09_B,G05_E,1;9,6,Q09_B,G06_F,1;9,7,Q09_B,G07_A,1;10,5,Q10_H,G05_E,1;10,6,Q10_H,G06_F,1;10,7,Q10_H,G07_A,1"
qwen,gemma,10,6,Q10_J,G06_E,6,6,1.0,high,"9,5,Q09_H,G05_C,1;9,6,Q09_H,G06_E,1;9,7,Q09_H,G07_G,1;10,5,Q10_J,G05_C,1;10,6,Q10_J,G06_E,1;10,7,Q10_J,G07_G,1"
qwen,gemma,10,7,Q10_A,G07_E,6,4,0.6666666666666666,moderate,"9,6,Q09_I,G06_D,1;9,7,Q09_I,G07_E,1;9,8,Q09_I,G08_A,0;10,6,Q10_A,G06_D,1;10,7,Q10_A,G07_E,1;10,8,Q10_A,G08_A,0"
qwen,gemma,10,7,Q10_A,G07_F,6,4,0.6666666666666666,moderate,"9,6,Q09_I,G06_D,1;9,7,Q09_I,G07_F,1;9,8,Q09_I,G08_F,0;10,6,Q10_A,G06_D,1;10,7,Q10_A,G07_F,1;10,8,Q10_A,G08_F,0"
qwen,gemma,10,7,Q10_B,G07_G,6,5,0.8333333333333334,high,"9,6,Q09_H,G06_E,1;9,7,Q09_H,G07_G,1;9,8,Q09_H,G08_G,1;10,6,Q10_B,G06_E,1;10,7,Q10_B,G07_G,1;10,8,Q10_B,G08_G,0"
qwen,gemma,10,7,Q10_D,G07_D,6,6,1.0,high,"9,6,Q09_A,G06_C,1;9,7,Q09_A,G07_D,1;9,8,Q09_A,G08_E,1;10,6,Q10_D,G06_C,1;10,7,Q10_D,G07_D,1;10,8,Q10_D,G08_E,1"
qwen,gemma,10,7,Q10_E,G07_C,6,4,0.6666666666666666,moderate,"9,6,Q09_D,G06_B,1;9,7,Q09_D,G07_C,1;9,8,Q09_D,G08_H,0;10,6,Q10_E,G06_B,1;10,7,Q10_E,G07_C,1;10,8,Q10_E,G08_H,0"
qwen,gemma,10,7,Q10_F,G07_B,6,6,1.0,high,"9,6,Q09_E,G06_A,1;9,7,Q09_E,G07_B,1;9,8,Q09_E,G08_B,1;10,6,Q10_F,G06_A,1;10,7,Q10_F,G07_B,1;10,8,Q10_F,G08_B,1"
qwen,gemma,10,7,Q10_G,G07_E,6,6,1.0,high,"9,6,Q09_C,G06_D,1;9,7,Q09_C,G07_E,1;9,8,Q09_C,G08_A,1;10,6,Q10_G,G06_D,1;10,7,Q10_G,G07_E,1;10,8,Q10_G,G08_A,1"
qwen,gemma,10,7,Q10_H,G07_A,6,6,1.0,high,"9,6,Q09_B,G06_F,1;9,7,Q09_B,G07_A,1;9,8,Q09_B,G08_D,1;10,6,Q10_H,G06_F,1;10,7,Q10_H,G07_A,1;10,8,Q10_H,G08_D,1"
qwen,gemma,10,7,Q10_J,G07_G,6,6,1.0,high,"9,6,Q09_H,G06_E,1;9,7,Q09_H,G07_G,1;9,8,Q09_H,G08_G,1;10,6,Q10_J,G06_E,1;10,7,Q10_J,G07_G,1;10,8,Q10_J,G08_G,1"
qwen,gemma,10,8,Q10_A,G08_H,6,1,0.16666666666666666,isolated,"9,7,Q09_I,G07_C,0;9,8,Q09_I,G08_H,0;9,9,Q09_I,G09_F,0;10,7,Q10_A,G07_C,0;10,8,Q10_A,G08_H,1;10,9,Q10_A,G09_F,0"
qwen,gemma,10,8,Q10_B,G08_C,6,6,1.0,high,"9,7,Q09_H,G07_G,1;9,8,Q09_H,G08_C,1;9,9,Q09_H,G09_C,1;10,7,Q10_B,G07_G,1;10,8,Q10_B,G08_C,1;10,9,Q10_B,G09_C,1"
qwen,gemma,10,8,Q10_D,G08_E,6,5,0.8333333333333334,high,"9,7,Q09_A,G07_D,1;9,8,Q09_A,G08_E,1;9,9,Q09_A,G09_B,1;10,7,Q10_D,G07_D,1;10,8,Q10_D,G08_E,1;10,9,Q10_D,G09_B,0"
qwen,gemma,10,8,Q10_F,G08_B,6,6,1.0,high,"9,7,Q09_E,G07_B,1;9,8,Q09_E,G08_B,1;9,9,Q09_E,G09_A,1;10,7,Q10_F,G07_B,1;10,8,Q10_F,G08_B,1;10,9,Q10_F,G09_A,1"
qwen,gemma,10,8,Q10_G,G08_A,6,5,0.8333333333333334,high,"9,7,Q09_C,G07_E,1;9,8,Q09_C,G08_A,1;9,9,Q09_C,G09_I,0;10,7,Q10_G,G07_E,1;10,8,Q10_G,G08_A,1;10,9,Q10_G,G09_I,1"
qwen,gemma,10,8,Q10_H,G08_D,6,6,1.0,high,"9,7,Q09_B,G07_A,1;9,8,Q09_B,G08_D,1;9,9,Q09_B,G09_E,1;10,7,Q10_H,G07_A,1;10,8,Q10_H,G08_D,1;10,9,Q10_H,G09_E,1"
qwen,gemma,10,8,Q10_J,G08_G,6,6,1.0,high,"9,7,Q09_H,G07_G,1;9,8,Q09_H,G08_G,1;9,9,Q09_H,G09_G,1;10,7,Q10_J,G07_G,1;10,8,Q10_J,G08_G,1;10,9,Q10_J,G09_G,1"
qwen,gemma,10,9,Q10_A,G09_I,6,4,0.6666666666666666,moderate,"9,8,Q09_I,G08_A,0;9,9,Q09_I,G09_I,1;9,10,Q09_I,G10_H,1;10,8,Q10_A,G08_A,0;10,9,Q10_A,G09_I,1;10,10,Q10_A,G10_H,1"
qwen,gemma,10,9,Q10_B,G09_C,6,6,1.0,high,"9,8,Q09_H,G08_C,1;9,9,Q09_H,G09_C,1;9,10,Q09_H,G10_B,1;10,8,Q10_B,G08_C,1;10,9,Q10_B,G09_C,1;10,10,Q10_B,G10_B,1"
qwen,gemma,10,9,Q10_D,G09_H,6,3,0.5,moderate,"9,8,Q09_A,G08_F,1;9,9,Q09_A,G09_H,1;9,10,Q09_A,G10_F,0;10,8,Q10_D,G08_F,0;10,9,Q10_D,G09_H,1;10,10,Q10_D,G10_F,0"
qwen,gemma,10,9,Q10_F,G09_A,6,6,1.0,high,"9,8,Q09_E,G08_B,1;9,9,Q09_E,G09_A,1;9,10,Q09_E,G10_C,1;10,8,Q10_F,G08_B,1;10,9,Q10_F,G09_A,1;10,10,Q10_F,G10_C,1"
qwen,gemma,10,9,Q10_G,G09_I,6,3,0.5,moderate,"9,8,Q09_C,G08_A,1;9,9,Q09_C,G09_I,0;9,10,Q09_C,G10_H,0;10,8,Q10_G,G08_A,1;10,9,Q10_G,G09_I,1;10,10,Q10_G,G10_H,0"
qwen,gemma,10,9,Q10_H,G09_E,6,6,1.0,high,"9,8,Q09_B,G08_D,1;9,9,Q09_B,G09_E,1;9,10,Q09_B,G10_A,1;10,8,Q10_H,G08_D,1;10,9,Q10_H,G09_E,1;10,10,Q10_H,G10_A,1"
qwen,gemma,10,9,Q10_I,G09_B,6,1,0.16666666666666666,isolated,"9,8,Q09_C,G08_E,0;9,9,Q09_C,G09_B,0;9,10,Q09_C,G10_J,0;10,8,Q10_I,G08_E,0;10,9,Q10_I,G09_B,1;10,10,Q10_I,G10_J,0"
qwen,gemma,10,9,Q10_J,G09_C,6,4,0.6666666666666666,moderate,"9,8,Q09_H,G08_C,1;9,9,Q09_H,G09_C,1;9,10,Q09_H,G10_B,1;10,8,Q10_J,G08_C,0;10,9,Q10_J,G09_C,1;10,10,Q10_J,G10_B,0"
qwen,gemma,10,9,Q10_J,G09_G,6,6,1.0,high,"9,8,Q09_H,G08_G,1;9,9,Q09_H,G09_G,1;9,10,Q09_H,G10_G,1;10,8,Q10_J,G08_G,1;10,9,Q10_J,G09_G,1;10,10,Q10_J,G10_G,1"
qwen,gemma,10,10,Q10_A,G10_H,4,4,1.0,high,"9,9,Q09_I,G09_I,1;9,10,Q09_I,G10_H,1;10,9,Q10_A,G09_I,1;10,10,Q10_A,G10_H,1"
qwen,gemma,10,10,Q10_B,G10_B,4,4,1.0,high,"9,9,Q09_H,G09_C,1;9,10,Q09_H,G10_B,1;10,9,Q10_B,G09_C,1;10,10,Q10_B,G10_B,1"
qwen,gemma,10,10,Q10_D,G10_J,4,3,0.75,high,"9,9,Q09_A,G09_B,1;9,10,Q09_A,G10_J,1;10,9,Q10_D,G09_B,0;10,10,Q10_D,G10_J,1"
qwen,gemma,10,10,Q10_F,G10_C,4,4,1.0,high,"9,9,Q09_E,G09_A,1;9,10,Q09_E,G10_C,1;10,9,Q10_F,G09_A,1;10,10,Q10_F,G10_C,1"
qwen,gemma,10,10,Q10_G,G10_I,4,3,0.75,high,"9,9,Q09_C,G09_I,0;9,10,Q09_C,G10_I,1;10,9,Q10_G,G09_I,1;10,10,Q10_G,G10_I,1"
qwen,gemma,10,10,Q10_H,G10_A,4,4,1.0,high,"9,9,Q09_B,G09_E,1;9,10,Q09_B,G10_A,1;10,9,Q10_H,G09_E,1;10,10,Q10_H,G10_A,1"
qwen,gemma,10,10,Q10_J,G10_G,4,4,1.0,high,"9,9,Q09_H,G09_G,1;9,10,Q09_H,G10_G,1;10,9,Q10_J,G09_G,1;10,10,Q10_J,G10_G,1"
qwen,llama,4,4,Q04_A,L04_C,4,2,0.5,moderate,"4,4,Q04_A,L04_C,1;4,5,Q04_A,L05_C,0;5,4,Q05_A,L04_C,1;5,5,Q05_A,L05_C,0"
qwen,llama,4,4,Q04_B,L04_B,4,4,1.0,high,"4,4,Q04_B,L04_B,1;4,5,Q04_B,L05_A,1;5,4,Q05_B,L04_B,1;5,5,Q05_B,L05_A,1"
qwen,llama,4,4,Q04_C,L04_C,4,4,1.0,high,"4,4,Q04_C,L04_C,1;4,5,Q04_C,L05_C,1;5,4,Q05_E,L04_C,1;5,5,Q05_E,L05_C,1"
qwen,llama,4,4,Q04_D,L04_A,4,4,1.0,high,"4,4,Q04_D,L04_A,1;4,5,Q04_D,L05_B,1;5,4,Q05_C,L04_A,1;5,5,Q05_C,L05_B,1"
qwen,llama,4,5,Q04_B,L05_A,6,6,1.0,high,"4,4,Q04_B,L04_B,1;4,5,Q04_B,L05_A,1;4,6,Q04_B,L06_D,1;5,4,Q05_B,L04_B,1;5,5,Q05_B,L05_A,1;5,6,Q05_B,L06_D,1"
qwen,llama,4,5,Q04_C,L05_C,6,6,1.0,high,"4,4,Q04_C,L04_C,1;4,5,Q04_C,L05_C,1;4,6,Q04_C,L06_C,1;5,4,Q05_E,L04_C,1;5,5,Q05_E,L05_C,1;5,6,Q05_E,L06_C,1"
qwen,llama,4,5,Q04_D,L05_B,6,6,1.0,high,"4,4,Q04_D,L04_A,1;4,5,Q04_D,L05_B,1;4,6,Q04_D,L06_A,1;5,4,Q05_C,L04_A,1;5,5,Q05_C,L05_B,1;5,6,Q05_C,L06_A,1"
qwen,llama,4,6,Q04_A,L06_B,6,4,0.6666666666666666,moderate,"4,5,Q04_A,L05_C,0;4,6,Q04_A,L06_B,1;4,7,Q04_A,L07_E,1;5,5,Q05_A,L05_C,0;5,6,Q05_A,L06_B,1;5,7,Q05_A,L07_E,1"
qwen,llama,4,6,Q04_B,L06_D,6,6,1.0,high,"4,5,Q04_B,L05_A,1;4,6,Q04_B,L06_D,1;4,7,Q04_B,L07_C,1;5,5,Q05_B,L05_A,1;5,6,Q05_B,L06_D,1;5,7,Q05_B,L07_C,1"
qwen,llama,4,6,Q04_C,L06_C,6,6,1.0,high,"4,5,Q04_C,L05_C,1;4,6,Q04_C,L06_C,1;4,7,Q04_C,L07_B,1;5,5,Q05_E,L05_C,1;5,6,Q05_E,L06_C,1;5,7,Q05_E,L07_B,1"
qwen,llama,4,6,Q04_D,L06_A,6,6,1.0,high,"4,5,Q04_D,L05_B,1;4,6,Q04_D,L06_A,1;4,7,Q04_D,L07_F,1;5,5,Q05_C,L05_B,1;5,6,Q05_C,L06_A,1;5,7,Q05_C,L07_F,1"
qwen,llama,4,7,Q04_A,L07_E,6,6,1.0,high,"4,6,Q04_A,L06_B,1;4,7,Q04_A,L07_E,1;4,8,Q04_A,L08_G,1;5,6,Q05_A,L06_B,1;5,7,Q05_A,L07_E,1;5,8,Q05_A,L08_G,1"
qwen,llama,4,7,Q04_B,L07_C,6,6,1.0,high,"4,6,Q04_B,L06_D,1;4,7,Q04_B,L07_C,1;4,8,Q04_B,L08_F,1;5,6,Q05_B,L06_D,1;5,7,Q05_B,L07_C,1;5,8,Q05_B,L08_F,1"
qwen,llama,4,7,Q04_C,L07_A,6,2,0.3333333333333333,isolated,"4,6,Q04_C,L06_E,0;4,7,Q04_C,L07_A,1;4,8,Q04_C,L08_D,1;5,6,Q05_E,L06_E,0;5,7,Q05_E,L07_A,0;5,8,Q05_E,L08_D,0"
qwen,llama,4,7,Q04_C,L07_B,6,5,0.8333333333333334,high,"4,6,Q04_C,L06_C,1;4,7,Q04_C,L07_B,1;4,8,Q04_C,L08_C,0;5,6,Q05_E,L06_C,1;5,7,Q05_E,L07_B,1;5,8,Q05_E,L08_C,1"
qwen,llama,4,7,Q04_D,L07_F,6,6,1.0,high,"4,6,Q04_D,L06_A,1;4,7,Q04_D,L07_F,1;4,8,Q04_D,L08_A,1;5,6,Q05_C,L06_A,1;5,7,Q05_C,L07_F,1;5,8,Q05_C,L08_A,1"
qwen,llama,4,8,Q04_A,L08_G,6,4,0.6666666666666666,moderate,"4,7,Q04_A,L07_E,1;4,8,Q04_A,L08_G,1;4,9,Q04_A,L09_C,0;5,7,Q05_A,L07_E,1;5,8,Q05_A,L08_G,1;5,9,Q05_A,L09_C,0"
qwen,llama,4,8,Q04_B,L08_F,6,6,1.0,high,"4,7,Q04_B,L07_C,1;4,8,Q04_B,L08_F,1;4,9,Q04_B,L09_G,1;5,7,Q05_B,L07_C,1;5,8,Q05_B,L08_F,1;5,9,Q05_B,L09_G,1"
qwen,llama,4,8,Q04_C,L08_D,6,4,0.6666666666666666,moderate,"4,7,Q04_C,L07_A,1;4,8,Q04_C,L08_D,1;4,9,Q04_C,L09_A,1;5,7,Q05_E,L07_A,0;5,8,Q05_E,L08_D,0;5,9,Q05_E,L09_A,1"
qwen,llama,4,8,Q04_D,L08_A,6,6,1.0,high,"4,7,Q04_D,L07_F,1;4,8,Q04_D,L08_A,1;4,9,Q04_D,L09_B,1;5,7,Q05_C,L07_F,1;5,8,Q05_C,L08_A,1;5,9,Q05_C,L09_B,1"
qwen,llama,4,8,Q04_D,L08_E,6,3,0.5,moderate,"4,7,Q04_D,L07_F,1;4,8,Q04_D,L08_E,1;4,9,Q04_D,L09_H,0;5,7,Q05_C,L07_F,1;5,8,Q05_C,L08_E,0;5,9,Q05_C,L09_H,0"
qwen,llama,4,9,Q04_A,L09_E,6,4,0.6666666666666666,moderate,"4,8,Q04_A,L08_B,0;4,9,Q04_A,L09_E,1;4,10,Q04_A,L10_A,1;5,8,Q05_A,L08_B,0;5,9,Q05_A,L09_E,1;5,10,Q05_A,L10_A,1"
qwen,llama,4,9,Q04_B,L09_G,6,6,1.0,high,"4,8,Q04_B,L08_F,1;4,9,Q04_B,L09_G,1;4,10,Q04_B,L10_I,1;5,8,Q05_B,L08_F,1;5,9,Q05_B,L09_G,1;5,10,Q05_B,L10_I,1"
qwen,llama,4,9,Q04_C,L09_A,6,5,0.8333333333333334,high,"4,8,Q04_C,L08_D,1;4,9,Q04_C,L09_A,1;4,10,Q04_C,L10_H,1;5,8,Q05_E,L08_D,0;5,9,Q05_E,L09_A,1;5,10,Q05_E,L10_H,1"
qwen,llama,4,9,Q04_D,L09_B,6,6,1.0,high,"4,8,Q04_D,L08_A,1;4,9,Q04_D,L09_B,1;4,10,Q04_D,L10_F,1;5,8,Q05_C,L08_A,1;5,9,Q05_C,L09_B,1;5,10,Q05_C,L10_F,1"
qwen,llama,4,10,Q04_A,L10_A,4,2,0.5,moderate,"4,9,Q04_A,L09_C,0;4,10,Q04_A,L10_A,1;5,9,Q05_A,L09_C,0;5,10,Q05_A,L10_A,1"
qwen,llama,4,10,Q04_B,L10_I,4,4,1.0,high,"4,9,Q04_B,L09_G,1;4,10,Q04_B,L10_I,1;5,9,Q05_B,L09_G,1;5,10,Q05_B,L10_I,1"
qwen,llama,4,10,Q04_C,L10_H,4,4,1.0,high,"4,9,Q04_C,L09_A,1;4,10,Q04_C,L10_H,1;5,9,Q05_E,L09_A,1;5,10,Q05_E,L10_H,1"
qwen,llama,4,10,Q04_D,L10_B,4,1,0.25,isolated,"4,9,Q04_D,L09_H,0;4,10,Q04_D,L10_B,1;5,9,Q05_C,L09_H,0;5,10,Q05_C,L10_B,0"
qwen,llama,4,10,Q04_D,L10_C,4,4,1.0,high,"4,9,Q04_D,L09_B,1;4,10,Q04_D,L10_C,1;5,9,Q05_C,L09_B,1;5,10,Q05_C,L10_C,1"
qwen,llama,4,10,Q04_D,L10_F,4,4,1.0,high,"4,9,Q04_D,L09_B,1;4,10,Q04_D,L10_F,1;5,9,Q05_C,L09_B,1;5,10,Q05_C,L10_F,1"
qwen,llama,5,4,Q05_A,L04_C,6,3,0.5,moderate,"4,4,Q04_A,L04_C,1;4,5,Q04_A,L05_C,0;5,4,Q05_A,L04_C,1;5,5,Q05_A,L05_C,0;6,4,Q06_A,L04_C,1;6,5,Q06_A,L05_C,0"
qwen,llama,5,4,Q05_B,L04_B,6,6,1.0,high,"4,4,Q04_B,L04_B,1;4,5,Q04_B,L05_A,1;5,4,Q05_B,L04_B,1;5,5,Q05_B,L05_A,1;6,4,Q06_E,L04_B,1;6,5,Q06_E,L05_A,1"
qwen,llama,5,4,Q05_C,L04_A,6,6,1.0,high,"4,4,Q04_D,L04_A,1;4,5,Q04_D,L05_B,1;5,4,Q05_C,L04_A,1;5,5,Q05_C,L05_B,1;6,4,Q06_D,L04_A,1;6,5,Q06_D,L05_B,1"
qwen,llama,5,4,Q05_D,L04_B,6,2,0.3333333333333333,isolated,"4,4,Q04_C,L04_B,0;4,5,Q04_C,L05_A,0;5,4,Q05_D,L04_B,1;5,5,Q05_D,L05_A,0;6,4,Q06_B,L04_B,1;6,5,Q06_B,L05_A,0"
qwen,llama,5,4,Q05_E,L04_C,6,6,1.0,high,"4,4,Q04_C,L04_C,1;4,5,Q04_C,L05_C,1;5,4,Q05_E,L04_C,1;5,5,Q05_E,L05_C,1;6,4,Q06_F,L04_C,1;6,5,Q06_F,L05_C,1"
qwen,llama,5,5,Q05_B,L05_A,9,9,1.0,high,"4,4,Q04_B,L04_B,1;4,5,Q04_B,L05_A,1;4,6,Q04_B,L06_D,1;5,4,Q05_B,L04_B,1;5,5,Q05_B,L05_A,1;5,6,Q05_B,L06_D,1;6,4,Q06_E,L04_B,1;6,5,Q06_E,L05_A,1;6,6,Q06_E,L06_D,1"
qwen,llama,5,5,Q05_C,L05_B,9,9,1.0,high,"4,4,Q04_D,L04_A,1;4,5,Q04_D,L05_B,1;4,6,Q04_D,L06_A,1;5,4,Q05_C,L04_A,1;5,5,Q05_C,L05_B,1;5,6,Q05_C,L06_A,1;6,4,Q06_D,L04_A,1;6,5,Q06_D,L05_B,1;6,6,Q06_D,L06_A,1"
qwen,llama,5,5,Q05_D,L05_D,9,5,0.5555555555555556,moderate,"4,4,Q04_C,L04_C,1;4,5,Q04_C,L05_D,0;4,6,Q04_C,L06_E,0;5,4,Q05_D,L04_C,0;5,5,Q05_D,L05_D,1;5,6,Q05_D,L06_E,1;6,4,Q06_B,L04_C,0;6,5,Q06_B,L05_D,1;6,6,Q06_B,L06_E,1"
qwen,llama,5,5,Q05_E,L05_C,9,9,1.0,high,"4,4,Q04_C,L04_C,1;4,5,Q04_C,L05_C,1;4,6,Q04_C,L06_C,1;5,4,Q05_E,L04_C,1;5,5,Q05_E,L05_C,1;5,6,Q05_E,L06_C,1;6,4,Q06_F,L04_C,1;6,5,Q06_F,L05_C,1;6,6,Q06_F,L06_C,1"
qwen,llama,5,6,Q05_A,L06_B,9,6,0.6666666666666666,moderate,"4,5,Q04_A,L05_C,0;4,6,Q04_A,L06_B,1;4,7,Q04_A,L07_E,1;5,5,Q05_A,L05_C,0;5,6,Q05_A,L06_B,1;5,7,Q05_A,L07_E,1;6,5,Q06_A,L05_C,0;6,6,Q06_A,L06_B,1;6,7,Q06_A,L07_E,1"
qwen,llama,5,6,Q05_B,L06_D,9,9,1.0,high,"4,5,Q04_B,L05_A,1;4,6,Q04_B,L06_D,1;4,7,Q04_B,L07_C,1;5,5,Q05_B,L05_A,1;5,6,Q05_B,L06_D,1;5,7,Q05_B,L07_C,1;6,5,Q06_E,L05_A,1;6,6,Q06_E,L06_D,1;6,7,Q06_E,L07_C,1"
qwen,llama,5,6,Q05_C,L06_A,9,9,1.0,high,"4,5,Q04_D,L05_B,1;4,6,Q04_D,L06_A,1;4,7,Q04_D,L07_F,1;5,5,Q05_C,L05_B,1;5,6,Q05_C,L06_A,1;5,7,Q05_C,L07_F,1;6,5,Q06_D,L05_B,1;6,6,Q06_D,L06_A,1;6,7,Q06_D,L07_F,1"
qwen,llama,5,6,Q05_D,L06_E,9,6,0.6666666666666666,moderate,"4,5,Q04_C,L05_D,0;4,6,Q04_C,L06_E,0;4,7,Q04_C,L07_A,1;5,5,Q05_D,L05_D,1;5,6,Q05_D,L06_E,1;5,7,Q05_D,L07_A,1;6,5,Q06_B,L05_D,1;6,6,Q06_B,L06_E,1;6,7,Q06_B,L07_A,0"
qwen,llama,5,6,Q05_E,L06_C,9,8,0.8888888888888888,high,"4,5,Q04_C,L05_C,1;4,6,Q04_C,L06_C,1;4,7,Q04_C,L07_B,1;5,5,Q05_E,L05_C,1;5,6,Q05_E,L06_C,1;5,7,Q05_E,L07_B,1;6,5,Q06_F,L05_C,1;6,6,Q06_F,L06_C,1;6,7,Q06_F,L07_B,0"
qwen,llama,5,7,Q05_A,L07_E,9,9,1.0,high,"4,6,Q04_A,L06_B,1;4,7,Q04_A,L07_E,1;4,8,Q04_A,L08_G,1;5,6,Q05_A,L06_B,1;5,7,Q05_A,L07_E,1;5,8,Q05_A,L08_G,1;6,6,Q06_A,L06_B,1;6,7,Q06_A,L07_E,1;6,8,Q06_A,L08_G,1"
qwen,llama,5,7,Q05_B,L07_C,9,9,1.0,high,"4,6,Q04_B,L06_D,1;4,7,Q04_B,L07_C,1;4,8,Q04_B,L08_F,1;5,6,Q05_B,L06_D,1;5,7,Q05_B,L07_C,1;5,8,Q05_B,L08_F,1;6,6,Q06_E,L06_D,1;6,7,Q06_E,L07_C,1;6,8,Q06_E,L08_F,1"
qwen,llama,5,7,Q05_C,L07_F,9,9,1.0,high,"4,6,Q04_D,L06_A,1;4,7,Q04_D,L07_F,1;4,8,Q04_D,L08_A,1;5,6,Q05_C,L06_A,1;5,7,Q05_C,L07_F,1;5,8,Q05_C,L08_A,1;6,6,Q06_D,L06_A,1;6,7,Q06_D,L07_F,1;6,8,Q06_D,L08_A,1"
qwen,llama,5,7,Q05_D,L07_A,9,6,0.6666666666666666,moderate,"4,6,Q04_C,L06_E,0;4,7,Q04_C,L07_A,1;4,8,Q04_C,L08_D,1;5,6,Q05_D,L06_E,1;5,7,Q05_D,L07_A,1;5,8,Q05_D,L08_D,1;6,6,Q06_B,L06_E,1;6,7,Q06_B,L07_A,0;6,8,Q06_B,L08_D,0"
qwen,llama,5,7,Q05_E,L07_B,9,6,0.6666666666666666,moderate,"4,6,Q04_C,L06_C,1;4,7,Q04_C,L07_B,1;4,8,Q04_C,L08_C,0;5,6,Q05_E,L06_C,1;5,7,Q05_E,L07_B,1;5,8,Q05_E,L08_C,1;6,6,Q06_F,L06_C,1;6,7,Q06_F,L07_B,0;6,8,Q06_F,L08_C,0"
