model_a,model_b,K_a,K_b,profile_a,profile_b,intersection_count,jaccard,overlap_coefficient,persistence_score,persistence_tier,pearson_240_traits,spearman_240_traits,centered_cosine_240_traits,evidence_role
qwen,llama,7,7,Q07_B,L07_C,93,0.788135593220339,1.0,1.0,high,0.8392837700629373,0.8305986215038453,0.8392837700629372,secondary same-activation-space confirmation
qwen,llama,7,7,Q07_C,L07_D,11,0.3055555555555556,0.5789473684210527,0.1111111111111111,isolated,0.8119841008184401,0.8115401309050503,0.81198410081844,secondary same-activation-space confirmation
qwen,llama,7,7,Q07_C,L07_E,15,0.46875,0.7894736842105263,1.0,high,0.8046814060114564,0.8045703918470805,0.8046814060114563,secondary same-activation-space confirmation
qwen,llama,7,7,Q07_D,L07_F,42,0.7241379310344828,0.9333333333333332,1.0,high,0.8235299862626362,0.8352011319640964,0.8235299862626358,secondary same-activation-space confirmation
qwen,llama,7,7,Q07_F,L07_A,31,0.4769230769230769,0.7209302325581395,0.6666666666666666,moderate,0.8089198189555076,0.829959721522943,0.8089198189555075,secondary same-activation-space confirmation
qwen,llama,7,7,Q07_G,L07_G,3,1.0,1.0,1.0,high,0.6255204952058128,0.6040990294970398,0.6255204952058129,secondary same-activation-space confirmation
qwen,llama,7,8,Q07_A,L08_C,7,0.5833333333333334,0.875,1.0,high,0.8289394425043186,0.8279787843538948,0.8289394425043188,secondary same-activation-space confirmation
qwen,llama,7,8,Q07_B,L08_F,93,0.768595041322314,1.0,1.0,high,0.84397111854801,0.8366230316498549,0.84397111854801,secondary same-activation-space confirmation
qwen,llama,7,8,Q07_C,L08_G,12,0.3636363636363636,0.7058823529411765,0.6666666666666666,moderate,0.7638697540606225,0.7765230299137137,0.7638697540606226,secondary same-activation-space confirmation
qwen,llama,7,8,Q07_D,L08_A,40,0.7272727272727273,1.0,1.0,high,0.8646096714302589,0.8733580444104931,0.8646096714302588,secondary same-activation-space confirmation
qwen,llama,7,8,Q07_F,L08_D,34,0.576271186440678,0.7906976744186046,1.0,high,0.8527213343221808,0.8712434243650061,0.8527213343221809,secondary same-activation-space confirmation
qwen,llama,7,8,Q07_G,L08_H,3,1.0,1.0,0.8888888888888888,high,0.6255204952058128,0.6040990294970398,0.6255204952058129,secondary same-activation-space confirmation
qwen,llama,7,9,Q07_A,L09_D,7,0.875,1.0,1.0,high,0.8133284365226888,0.8093630097744751,0.8133284365226888,secondary same-activation-space confirmation
qwen,llama,7,9,Q07_B,L09_G,93,0.8378378378378378,1.0,1.0,high,0.8479618401779583,0.8440493758572196,0.8479618401779584,secondary same-activation-space confirmation
qwen,llama,7,9,Q07_C,L09_E,19,0.5,0.6785714285714286,0.6666666666666666,moderate,0.8552985798616862,0.852982690671713,0.8552985798616863,secondary same-activation-space confirmation
qwen,llama,7,9,Q07_D,L09_B,38,0.6785714285714286,0.9743589743589745,1.0,high,0.8275452575449971,0.8412559245820239,0.8275452575449971,secondary same-activation-space confirmation
qwen,llama,7,9,Q07_E,L09_H,25,0.4098360655737705,0.6097560975609756,0.4444444444444444,isolated,0.500263663966169,0.4968272018611433,0.5002636639661687,secondary same-activation-space confirmation
qwen,llama,7,9,Q07_F,L09_A,28,0.6086956521739131,0.9032258064516128,1.0,high,0.8689511838348998,0.8750742200385423,0.8689511838348999,secondary same-activation-space confirmation
qwen,llama,7,9,Q07_G,L09_I,3,1.0,1.0,0.8888888888888888,high,0.6255204952058128,0.6040990294970398,0.6255204952058129,secondary same-activation-space confirmation
qwen,llama,7,10,Q07_A,L10_J,6,0.75,1.0,1.0,high,0.8004455747386463,0.7952117224257365,0.8004455747386463,secondary same-activation-space confirmation
qwen,llama,7,10,Q07_B,L10_I,93,0.808695652173913,1.0,1.0,high,0.8390980853136956,0.8307496657928087,0.8390980853136958,secondary same-activation-space confirmation
qwen,llama,7,10,Q07_C,L10_A,18,0.5,0.6923076923076923,0.5,moderate,0.7825473572472663,0.7960251046025103,0.7825473572472663,secondary same-activation-space confirmation
qwen,llama,7,10,Q07_D,L10_C,9,0.1636363636363636,1.0,1.0,high,0.730541366107589,0.7504166739005884,0.7305413661075888,secondary same-activation-space confirmation
qwen,llama,7,10,Q07_D,L10_F,24,0.4363636363636363,1.0,1.0,high,0.8263236398140832,0.8277322522960466,0.8263236398140831,secondary same-activation-space confirmation
qwen,llama,7,10,Q07_F,L10_H,27,0.6,0.9310344827586208,1.0,high,0.8733420350187067,0.8790838382610807,0.8733420350187068,secondary same-activation-space confirmation
qwen,llama,7,10,Q07_G,L10_D,2,0.6666666666666666,1.0,0.8333333333333334,high,0.6480916931625866,0.6277530859910762,0.6480916931625866,secondary same-activation-space confirmation
qwen,llama,8,4,Q08_A,L04_C,24,0.3428571428571428,0.7741935483870968,0.5,moderate,0.757099371357691,0.7619012482855604,0.757099371357691,secondary same-activation-space confirmation
qwen,llama,8,4,Q08_B,L04_A,44,0.7213114754098361,0.9166666666666666,1.0,high,0.8343095366406207,0.844834111703328,0.8343095366406207,secondary same-activation-space confirmation
qwen,llama,8,4,Q08_C,L04_C,28,0.3943661971830985,0.7777777777777778,1.0,high,0.4874236123111264,0.4973801628500493,0.48742361231112646,secondary same-activation-space confirmation
qwen,llama,8,4,Q08_D,L04_D,2,0.6666666666666666,1.0,1.0,high,0.5589704873355967,0.541371377975312,0.5589704873355966,secondary same-activation-space confirmation
qwen,llama,8,4,Q08_E,L04_B,77,0.506578947368421,1.0,1.0,high,0.7326559122350476,0.694361881282661,0.7326559122350477,secondary same-activation-space confirmation
qwen,llama,8,4,Q08_H,L04_B,47,0.3032258064516129,0.94,0.6666666666666666,moderate,0.8408090692510406,0.8197659681591692,0.8408090692510406,secondary same-activation-space confirmation
qwen,llama,8,5,Q08_B,L05_B,39,0.6964285714285714,0.8297872340425532,1.0,high,0.8130915291548395,0.8215021094116215,0.8130915291548395,secondary same-activation-space confirmation
qwen,llama,8,5,Q08_C,L05_C,21,0.3684210526315789,0.5833333333333334,1.0,high,0.46242537280623675,0.47688848764735486,0.4624253728062368,secondary same-activation-space confirmation
qwen,llama,8,5,Q08_D,L05_E,2,0.6666666666666666,1.0,1.0,high,0.5589704873355967,0.541371377975312,0.5589704873355966,secondary same-activation-space confirmation
qwen,llama,8,5,Q08_E,L05_A,77,0.6416666666666667,1.0,1.0,high,0.8078890817454008,0.7925380648969598,0.807889081745401,secondary same-activation-space confirmation
qwen,llama,8,5,Q08_G,L05_D,19,0.2638888888888889,0.6785714285714286,0.4444444444444444,isolated,0.42908462158062716,0.4262626087258458,0.4290846215806272,secondary same-activation-space confirmation
qwen,llama,8,5,Q08_H,L05_A,37,0.2781954887218045,0.74,0.5555555555555556,moderate,0.8133444382697466,0.7604671956110347,0.8133444382697467,secondary same-activation-space confirmation
qwen,llama,8,6,Q08_A,L06_B,18,0.5142857142857142,0.8181818181818182,0.6666666666666666,moderate,0.8382202008380493,0.841610097397524,0.8382202008380496,secondary same-activation-space confirmation
qwen,llama,8,6,Q08_B,L06_A,35,0.660377358490566,0.875,1.0,high,0.8000311548193169,0.8075270404000068,0.800031154819317,secondary same-activation-space confirmation
qwen,llama,8,6,Q08_C,L06_C,21,0.4883720930232558,0.75,0.6666666666666666,moderate,0.674529509890422,0.673077657598222,0.6745295098904219,secondary same-activation-space confirmation
qwen,llama,8,6,Q08_D,L06_F,2,0.6666666666666666,1.0,1.0,high,0.5589704873355967,0.541371377975312,0.5589704873355966,secondary same-activation-space confirmation
qwen,llama,8,6,Q08_E,L06_D,77,0.6209677419354839,1.0,1.0,high,0.7983655307152169,0.78229743571937,0.7983655307152171,secondary same-activation-space confirmation
qwen,llama,8,6,Q08_F,L06_C,3,0.1071428571428571,1.0,0.8888888888888888,high,0.8669261012278432,0.86892393965173,0.8669261012278431,secondary same-activation-space confirmation
qwen,llama,8,6,Q08_G,L06_E,19,0.2835820895522388,0.6785714285714286,0.4444444444444444,isolated,0.5277939161289896,0.523687911248459,0.5277939161289896,secondary same-activation-space confirmation
qwen,llama,8,6,Q08_H,L06_D,39,0.2888888888888888,0.78,0.3333333333333333,isolated,0.8129867574929263,0.7625514331846037,0.8129867574929261,secondary same-activation-space confirmation
qwen,llama,8,7,Q08_A,L07_E,16,0.4705882352941176,0.8421052631578947,1.0,high,0.812587973960001,0.819419607979305,0.812587973960001,secondary same-activation-space confirmation
qwen,llama,8,7,Q08_B,L07_F,37,0.6607142857142857,0.8222222222222222,1.0,high,0.8001916137694024,0.8079758329137657,0.8001916137694025,secondary same-activation-space confirmation
qwen,llama,8,7,Q08_C,L07_A,26,0.4126984126984127,0.7222222222222222,0.6666666666666666,moderate,0.8050827022436339,0.8155688466813659,0.805082702243634,secondary same-activation-space confirmation
qwen,llama,8,7,Q08_D,L07_G,2,0.6666666666666666,1.0,1.0,high,0.5589704873355967,0.541371377975312,0.5589704873355966,secondary same-activation-space confirmation
qwen,llama,8,7,Q08_E,L07_C,77,0.652542372881356,1.0,1.0,high,0.8006011297751372,0.7840926057744056,0.8006011297751373,secondary same-activation-space confirmation
qwen,llama,8,7,Q08_F,L07_B,3,0.1666666666666666,1.0,1.0,high,0.8362609145313,0.8336012777999617,0.8362609145313002,secondary same-activation-space confirmation
qwen,llama,8,7,Q08_H,L07_C,34,0.2537313432835821,0.68,0.3333333333333333,isolated,0.808179589132294,0.7561225021267729,0.808179589132294,secondary same-activation-space confirmation
qwen,llama,8,8,Q08_A,L08_G,12,0.3333333333333333,0.7058823529411765,0.6666666666666666,moderate,0.7922439424775372,0.8068516814528028,0.7922439424775372,secondary same-activation-space confirmation
qwen,llama,8,8,Q08_B,L08_A,36,0.6923076923076923,0.9,1.0,high,0.8466253054777404,0.8515642632684594,0.8466253054777407,secondary same-activation-space confirmation
qwen,llama,8,8,Q08_C,L08_D,28,0.4827586206896552,0.7777777777777778,1.0,high,0.8475884296453906,0.8575982221913573,0.8475884296453904,secondary same-activation-space confirmation
qwen,llama,8,8,Q08_D,L08_H,2,0.6666666666666666,1.0,1.0,high,0.5589704873355967,0.541371377975312,0.5589704873355966,secondary same-activation-space confirmation
qwen,llama,8,8,Q08_E,L08_F,77,0.6363636363636364,1.0,1.0,high,0.80747002943893,0.7924616746818519,0.8074700294389302,secondary same-activation-space confirmation
qwen,llama,8,8,Q08_F,L08_C,3,0.2727272727272727,1.0,1.0,high,0.8328461326715987,0.828601190992899,0.8328461326715989,secondary same-activation-space confirmation
qwen,llama,8,8,Q08_H,L08_F,33,0.2391304347826087,0.66,0.3333333333333333,isolated,0.7935071842431373,0.7393470372749525,0.7935071842431375,secondary same-activation-space confirmation
qwen,llama,8,9,Q08_A,L09_E,18,0.4285714285714285,0.6206896551724138,0.6666666666666666,moderate,0.8432584575093367,0.8458419417003766,0.8432584575093368,secondary same-activation-space confirmation
qwen,llama,8,9,Q08_B,L09_B,34,0.6415094339622641,0.8717948717948718,1.0,high,0.8058143130004911,0.8153518290248094,0.8058143130004912,secondary same-activation-space confirmation
qwen,llama,8,9,Q08_C,L09_A,23,0.5227272727272727,0.7419354838709677,1.0,high,0.8684422093600871,0.8723649716140904,0.8684422093600871,secondary same-activation-space confirmation
qwen,llama,8,9,Q08_D,L09_I,2,0.6666666666666666,1.0,1.0,high,0.5589704873355967,0.541371377975312,0.5589704873355966,secondary same-activation-space confirmation
qwen,llama,8,9,Q08_E,L09_G,76,0.6785714285714286,0.987012987012987,1.0,high,0.8072611289978815,0.792918279831247,0.8072611289978818,secondary same-activation-space confirmation
qwen,llama,8,9,Q08_F,L09_D,3,0.4285714285714285,1.0,1.0,high,0.805127502281982,0.7969166131356445,0.8051275022819819,secondary same-activation-space confirmation
qwen,llama,8,9,Q08_G,L09_H,17,0.3269230769230769,0.6071428571428571,0.4444444444444444,isolated,0.45738486791313326,0.4483350405388982,0.4573848679131333,secondary same-activation-space confirmation
qwen,llama,8,9,Q08_H,L09_G,33,0.2578125,0.66,0.3333333333333333,isolated,0.8137198360063702,0.7594880119446517,0.8137198360063704,secondary same-activation-space confirmation
qwen,llama,8,10,Q08_A,L10_A,20,0.5405405405405406,0.7692307692307693,0.5,moderate,0.8107160654358696,0.8262235455476656,0.8107160654358697,secondary same-activation-space confirmation
qwen,llama,8,10,Q08_B,L10_C,9,0.1875,1.0,1.0,high,0.6892894585274254,0.7054211010607822,0.6892894585274255,secondary same-activation-space confirmation
qwen,llama,8,10,Q08_B,L10_F,22,0.44,0.9166666666666666,1.0,high,0.8158317904697769,0.8155358599975693,0.815831790469777,secondary same-activation-space confirmation
qwen,llama,8,10,Q08_C,L10_H,23,0.5476190476190477,0.7931034482758621,1.0,high,0.8694756240197867,0.873364988975503,0.8694756240197867,secondary same-activation-space confirmation
qwen,llama,8,10,Q08_D,L10_D,2,1.0,1.0,1.0,high,0.5906187224608508,0.5708935919026371,0.5906187224608508,secondary same-activation-space confirmation
qwen,llama,8,10,Q08_E,L10_I,77,0.6695652173913044,1.0,1.0,high,0.7970942648197483,0.7791584923349363,0.7970942648197487,secondary same-activation-space confirmation
qwen,llama,8,10,Q08_F,L10_J,3,0.5,1.0,1.0,high,0.8009613019435124,0.7907784857375995,0.8009613019435124,secondary same-activation-space confirmation
qwen,llama,8,10,Q08_G,L10_E,19,0.3275862068965517,0.6785714285714286,0.6666666666666666,moderate,0.6517982658839229,0.6294788103960137,0.651798265883923,secondary same-activation-space confirmation
qwen,llama,8,10,Q08_H,L10_I,36,0.2790697674418604,0.72,0.3333333333333333,isolated,0.8198948662905512,0.7699326377194047,0.8198948662905513,secondary same-activation-space confirmation
qwen,llama,9,4,Q09_A,L04_C,21,0.3043478260869565,0.7777777777777778,0.5,moderate,0.7275028277833638,0.733725411899512,0.7275028277833638,secondary same-activation-space confirmation
qwen,llama,9,4,Q09_B,L04_B,88,0.5789473684210527,1.0,1.0,high,0.7561063717659876,0.7223797288147361,0.7561063717659876,secondary same-activation-space confirmation
qwen,llama,9,4,Q09_C,L04_C,7,0.1111111111111111,1.0,0.3333333333333333,isolated,0.8489124793596503,0.854218823243459,0.8489124793596503,secondary same-activation-space confirmation
qwen,llama,9,4,Q09_E,L04_D,2,0.6666666666666666,1.0,1.0,high,0.5589704873355967,0.541371377975312,0.5589704873355966,secondary same-activation-space confirmation
qwen,llama,9,4,Q09_G,L04_B,43,0.2738853503184713,0.8958333333333334,0.8333333333333334,high,0.7063810100743334,0.7009045295925275,0.7063810100743332,secondary same-activation-space confirmation
qwen,llama,9,4,Q09_H,L04_A,45,0.75,0.9375,1.0,high,0.8434816409619182,0.8541311481102101,0.8434816409619184,secondary same-activation-space confirmation
qwen,llama,9,4,Q09_I,L04_C,25,0.3787878787878788,0.8928571428571429,1.0,high,0.5280051941224143,0.5359867358808311,0.5280051941224142,secondary same-activation-space confirmation
qwen,llama,9,5,Q09_B,L05_A,88,0.7333333333333333,1.0,1.0,high,0.8270044155474771,0.8159551381100364,0.8270044155474772,secondary same-activation-space confirmation
qwen,llama,9,5,Q09_C,L05_C,7,0.1666666666666666,1.0,0.5555555555555556,moderate,0.8149839032606502,0.8228988350492195,0.8149839032606503,secondary same-activation-space confirmation
qwen,llama,9,5,Q09_D,L05_D,17,0.2361111111111111,0.6538461538461539,0.4444444444444444,isolated,0.3935033600895421,0.39297383635132543,0.39350336008954195,secondary same-activation-space confirmation
qwen,llama,9,5,Q09_E,L05_E,2,0.6666666666666666,1.0,1.0,high,0.5589704873355967,0.541371377975312,0.5589704873355966,secondary same-activation-space confirmation
qwen,llama,9,5,Q09_H,L05_B,40,0.7272727272727273,0.851063829787234,1.0,high,0.8222893905939931,0.8311411656452368,0.8222893905939928,secondary same-activation-space confirmation
qwen,llama,9,5,Q09_I,L05_C,20,0.4,0.7142857142857143,1.0,high,0.5014807242171643,0.5143839302765673,0.5014807242171644,secondary same-activation-space confirmation
qwen,llama,9,6,Q09_A,L06_B,18,0.5806451612903226,0.8181818181818182,0.6666666666666666,moderate,0.8417443256404193,0.8438913870032464,0.8417443256404195,secondary same-activation-space confirmation
qwen,llama,9,6,Q09_B,L06_D,88,0.7096774193548387,1.0,1.0,high,0.8177331889913653,0.8058872549870657,0.8177331889913653,secondary same-activation-space confirmation
qwen,llama,9,6,Q09_C,L06_C,7,0.25,1.0,0.7777777777777778,high,0.8309639096998462,0.8346759492352297,0.8309639096998462,secondary same-activation-space confirmation
qwen,llama,9,6,Q09_D,L06_E,17,0.2537313432835821,0.6538461538461539,0.4444444444444444,isolated,0.4890359186908343,0.4863452490494625,0.4890359186908342,secondary same-activation-space confirmation
qwen,llama,9,6,Q09_E,L06_F,2,0.6666666666666666,1.0,1.0,high,0.5589704873355967,0.541371377975312,0.5589704873355966,secondary same-activation-space confirmation
qwen,llama,9,6,Q09_H,L06_A,36,0.6923076923076923,0.9,1.0,high,0.8097464816328607,0.8177937116963835,0.8097464816328607,secondary same-activation-space confirmation
qwen,llama,9,6,Q09_I,L06_C,20,0.5555555555555556,0.7142857142857143,0.6666666666666666,moderate,0.7010910357170755,0.6994357540929529,0.7010910357170755,secondary same-activation-space confirmation
qwen,llama,9,7,Q09_A,L07_E,16,0.5333333333333333,0.8421052631578947,1.0,high,0.8206714538795433,0.8243667424781679,0.8206714538795434,secondary same-activation-space confirmation
qwen,llama,9,7,Q09_B,L07_C,88,0.7457627118644068,1.0,1.0,high,0.8190800321769152,0.8061702460112153,0.819080032176915,secondary same-activation-space confirmation
qwen,llama,9,7,Q09_C,L07_B,7,0.3888888888888889,1.0,1.0,high,0.8274928651006266,0.826417125297314,0.8274928651006265,secondary same-activation-space confirmation
qwen,llama,9,7,Q09_E,L07_G,2,0.6666666666666666,1.0,1.0,high,0.5589704873355967,0.541371377975312,0.5589704873355966,secondary same-activation-space confirmation
qwen,llama,9,7,Q09_H,L07_F,38,0.6909090909090909,0.8444444444444444,1.0,high,0.8101021229749551,0.8183744509453288,0.8101021229749551,secondary same-activation-space confirmation
qwen,llama,9,7,Q09_I,L07_A,19,0.3064516129032258,0.6785714285714286,0.6666666666666666,moderate,0.7881962443524022,0.7967638327054287,0.7881962443524022,secondary same-activation-space confirmation
qwen,llama,9,8,Q09_A,L08_G,12,0.375,0.7058823529411765,0.6666666666666666,moderate,0.7867507915684386,0.8014470737339188,0.7867507915684386,secondary same-activation-space confirmation
qwen,llama,9,8,Q09_B,L08_F,88,0.7272727272727273,1.0,1.0,high,0.8245633299247702,0.8127684508411603,0.8245633299247703,secondary same-activation-space confirmation
qwen,llama,9,8,Q09_C,L08_C,7,0.6363636363636364,1.0,1.0,high,0.8223043334973617,0.8199942707338668,0.8223043334973617,secondary same-activation-space confirmation
qwen,llama,9,8,Q09_E,L08_H,2,0.6666666666666666,1.0,1.0,high,0.5589704873355967,0.541371377975312,0.5589704873355966,secondary same-activation-space confirmation
qwen,llama,9,8,Q09_H,L08_A,37,0.7254901960784313,0.925,1.0,high,0.8548693365283779,0.8601807323043802,0.8548693365283778,secondary same-activation-space confirmation
qwen,llama,9,8,Q09_I,L08_D,21,0.3684210526315789,0.75,1.0,high,0.8364606351979716,0.8445528568204308,0.8364606351979715,secondary same-activation-space confirmation
qwen,llama,9,9,Q09_A,L09_E,18,0.4736842105263157,0.6666666666666666,0.6666666666666666,moderate,0.8602773723343344,0.8611217208632093,0.8602773723343343,secondary same-activation-space confirmation
qwen,llama,9,9,Q09_B,L09_G,87,0.7767857142857143,0.9886363636363636,1.0,high,0.8266031149531226,0.8169160922932688,0.8266031149531227,secondary same-activation-space confirmation
qwen,llama,9,9,Q09_C,L09_D,7,1.0,1.0,1.0,high,0.8019410963605387,0.7967699091998124,0.8019410963605388,secondary same-activation-space confirmation
qwen,llama,9,9,Q09_E,L09_I,2,0.6666666666666666,1.0,1.0,high,0.5589704873355967,0.541371377975312,0.5589704873355966,secondary same-activation-space confirmation
qwen,llama,9,9,Q09_H,L09_B,35,0.6730769230769231,0.8974358974358975,0.8888888888888888,high,0.8150314025750691,0.8251966179968401,0.8150314025750692,secondary same-activation-space confirmation
qwen,llama,9,9,Q09_I,L09_A,20,0.5128205128205128,0.7142857142857143,1.0,high,0.8712127293411358,0.8740533689821002,0.8712127293411355,secondary same-activation-space confirmation
qwen,llama,9,10,Q09_A,L10_A,19,0.5588235294117647,0.7307692307692307,0.5,moderate,0.8053922991963817,0.820993420024653,0.8053922991963818,secondary same-activation-space confirmation
qwen,llama,9,10,Q09_B,L10_I,88,0.7652173913043478,1.0,1.0,high,0.8171044945888163,0.8033741905241409,0.8171044945888164,secondary same-activation-space confirmation
qwen,llama,9,10,Q09_C,L10_J,6,0.8571428571428571,1.0,1.0,high,0.7909083647071797,0.7840717720793762,0.7909083647071795,secondary same-activation-space confirmation
qwen,llama,9,10,Q09_D,L10_E,17,0.293103448275862,0.6538461538461539,0.6666666666666666,moderate,0.628647754974506,0.6071025538637822,0.6286477549745059,secondary same-activation-space confirmation
qwen,llama,9,10,Q09_E,L10_D,2,1.0,1.0,1.0,high,0.5906187224608508,0.5708935919026371,0.5906187224608508,secondary same-activation-space confirmation
qwen,llama,9,10,Q09_H,L10_C,9,0.1875,1.0,1.0,high,0.698432885476457,0.7152172780777442,0.6984328854764569,secondary same-activation-space confirmation
qwen,llama,9,10,Q09_H,L10_F,23,0.4693877551020408,0.9583333333333334,0.8333333333333334,high,0.8240739047219279,0.8241314953384605,0.8240739047219279,secondary same-activation-space confirmation
qwen,llama,9,10,Q09_I,L10_H,20,0.5405405405405406,0.7142857142857143,1.0,high,0.8712367188473831,0.8740386117814544,0.8712367188473829,secondary same-activation-space confirmation
qwen,llama,10,4,Q10_A,L04_C,29,0.4202898550724637,0.8285714285714286,1.0,high,0.506236928715911,0.5149169256410701,0.506236928715911,secondary same-activation-space confirmation
qwen,llama,10,4,Q10_B,L04_A,11,0.1864406779661017,0.8461538461538461,1.0,high,0.6840625857138406,0.6566268511606103,0.6840625857138405,secondary same-activation-space confirmation
qwen,llama,10,4,Q10_C,L04_B,40,0.2597402597402597,0.9523809523809524,0.75,high,0.8027633198023321,0.785506692824528,0.8027633198023321,secondary same-activation-space confirmation
qwen,llama,10,4,Q10_D,L04_C,16,0.2352941176470588,0.7619047619047619,0.5,moderate,0.6406660146257052,0.651447073733919,0.6406660146257052,secondary same-activation-space confirmation
qwen,llama,10,4,Q10_F,L04_D,2,0.6666666666666666,1.0,1.0,high,0.5589704873355967,0.541371377975312,0.5589704873355966,secondary same-activation-space confirmation
qwen,llama,10,4,Q10_H,L04_B,82,0.5394736842105263,1.0,1.0,high,0.7417169901491243,0.7039844441743779,0.7417169901491242,secondary same-activation-space confirmation
qwen,llama,10,4,Q10_I,L04_C,8,0.123076923076923,0.8,1.0,high,0.8246207466994895,0.8288798416639176,0.8246207466994895,secondary same-activation-space confirmation
qwen,llama,10,4,Q10_J,L04_A,34,0.5666666666666667,0.918918918918919,1.0,high,0.8309585647254655,0.8466952551259568,0.8309585647254656,secondary same-activation-space confirmation
qwen,llama,10,5,Q10_A,L05_C,22,0.4,0.6285714285714286,1.0,high,0.48136761412408524,0.4936257573916212,0.4813676141240853,secondary same-activation-space confirmation
qwen,llama,10,5,Q10_B,L05_B,9,0.1764705882352941,0.6923076923076923,1.0,high,0.6673170105775084,0.6345969548082431,0.6673170105775081,secondary same-activation-space confirmation
qwen,llama,10,5,Q10_C,L05_A,29,0.2180451127819548,0.6904761904761905,0.6666666666666666,moderate,0.7526673445103791,0.7038768034167259,0.7526673445103794,secondary same-activation-space confirmation
qwen,llama,10,5,Q10_F,L05_E,2,0.6666666666666666,1.0,1.0,high,0.5589704873355967,0.541371377975312,0.5589704873355966,secondary same-activation-space confirmation
qwen,llama,10,5,Q10_H,L05_A,82,0.6833333333333333,1.0,1.0,high,0.8159007241053219,0.8016684317436065,0.815900724105322,secondary same-activation-space confirmation
qwen,llama,10,5,Q10_I,L05_C,7,0.1555555555555555,0.7,0.8333333333333334,high,0.7490431993882861,0.7598473931839093,0.7490431993882862,secondary same-activation-space confirmation
qwen,llama,10,5,Q10_J,L05_B,32,0.6153846153846154,0.8648648648648649,1.0,high,0.809519937785574,0.8249900171877982,0.809519937785574,secondary same-activation-space confirmation
qwen,llama,10,6,Q10_A,L06_C,21,0.5,0.75,0.6666666666666666,moderate,0.6879627618157672,0.6852054723172276,0.6879627618157673,secondary same-activation-space confirmation
qwen,llama,10,6,Q10_B,L06_A,9,0.2045454545454545,0.6923076923076923,1.0,high,0.6941668261101501,0.6601295161374328,0.6941668261101501,secondary same-activation-space confirmation
qwen,llama,10,6,Q10_C,L06_D,31,0.2296296296296296,0.7380952380952381,0.3333333333333333,isolated,0.7551109077032196,0.7092918279831245,0.7551109077032198,secondary same-activation-space confirmation
qwen,llama,10,6,Q10_D,L06_B,13,0.4333333333333333,0.6190476190476191,0.6666666666666666,moderate,0.8122090024576109,0.8070417889199463,0.8122090024576109,secondary same-activation-space confirmation
qwen,llama,10,6,Q10_F,L06_F,2,0.6666666666666666,1.0,1.0,high,0.5589704873355967,0.541371377975312,0.5589704873355966,secondary same-activation-space confirmation
qwen,llama,10,6,Q10_G,L06_C,3,0.1071428571428571,1.0,0.8333333333333334,high,0.8669261012278432,0.86892393965173,0.8669261012278431,secondary same-activation-space confirmation
qwen,llama,10,6,Q10_H,L06_D,82,0.6612903225806451,1.0,1.0,high,0.8063404006061027,0.7912272782513583,0.8063404006061026,secondary same-activation-space confirmation
qwen,llama,10,6,Q10_J,L06_A,27,0.54,0.7297297297297297,1.0,high,0.7734937365013315,0.788220281602111,0.7734937365013316,secondary same-activation-space confirmation
qwen,llama,10,7,Q10_A,L07_A,24,0.375,0.6857142857142857,0.6666666666666666,moderate,0.7918167266236513,0.8048811611312695,0.7918167266236514,secondary same-activation-space confirmation
qwen,llama,10,7,Q10_B,L07_F,9,0.1836734693877551,0.6923076923076923,1.0,high,0.6920648003458554,0.6597432247087622,0.6920648003458554,secondary same-activation-space confirmation
qwen,llama,10,7,Q10_D,L07_E,13,0.4814814814814814,0.6842105263157895,1.0,high,0.8053573216247847,0.7985025781697598,0.8053573216247847,secondary same-activation-space confirmation
qwen,llama,10,7,Q10_F,L07_G,2,0.6666666666666666,1.0,1.0,high,0.5589704873355967,0.541371377975312,0.5589704873355966,secondary same-activation-space confirmation
qwen,llama,10,7,Q10_G,L07_B,3,0.1666666666666666,1.0,1.0,high,0.8362609145313,0.8336012777999617,0.8362609145313002,secondary same-activation-space confirmation
qwen,llama,10,7,Q10_H,L07_C,82,0.6949152542372882,1.0,1.0,high,0.8079799999978086,0.7920606260525355,0.8079799999978087,secondary same-activation-space confirmation
qwen,llama,10,7,Q10_J,L07_F,29,0.5471698113207547,0.7837837837837838,1.0,high,0.7748553674051066,0.7893453011337,0.7748553674051067,secondary same-activation-space confirmation
qwen,llama,10,8,Q10_A,L08_D,26,0.4406779661016949,0.7428571428571429,1.0,high,0.8385104635758092,0.8502482681991004,0.8385104635758092,secondary same-activation-space confirmation
qwen,llama,10,8,Q10_B,L08_A,11,0.2619047619047619,0.8461538461538461,1.0,high,0.7478921132054465,0.7159777079463183,0.7478921132054464,secondary same-activation-space confirmation
qwen,llama,10,8,Q10_D,L08_G,9,0.3103448275862069,0.5294117647058824,0.6666666666666666,moderate,0.7446466821017834,0.757481900727443,0.7446466821017833,secondary same-activation-space confirmation
qwen,llama,10,8,Q10_F,L08_H,2,0.6666666666666666,1.0,1.0,high,0.5589704873355967,0.541371377975312,0.5589704873355966,secondary same-activation-space confirmation
qwen,llama,10,8,Q10_G,L08_C,3,0.2727272727272727,1.0,1.0,high,0.8328461326715987,0.828601190992899,0.8328461326715989,secondary same-activation-space confirmation
qwen,llama,10,8,Q10_H,L08_F,82,0.6776859504132231,1.0,1.0,high,0.8144140116636772,0.7999374989149116,0.8144140116636773,secondary same-activation-space confirmation
