reference_model,reference_component,target_model,target_component,pearson_correlation,absolute_pearson_correlation,spearman_correlation,absolute_spearman_correlation,matching_objective_mean_absolute_correlation,is_unconstrained_best_pearson_match,is_hungarian_match,hungarian_sign_orientation,best_to_second_best_abs_pearson_gap
Qwen/Qwen3-32B,15,Gemma-2-27B,2,0.061728041671000516,0.061728041671000516,0.0568269813334872,0.0568269813334872,0.05927751150224386,False,False,,
Qwen/Qwen3-32B,15,Gemma-2-27B,3,-0.05156563515681577,0.05156563515681577,0.01741496206110613,0.01741496206110613,0.03449029860896095,False,False,,
Qwen/Qwen3-32B,15,Gemma-2-27B,4,-0.01997991934341269,0.01997991934341269,0.09237240702807192,0.09237240702807192,0.056176163185742305,False,False,,
Qwen/Qwen3-32B,15,Gemma-2-27B,5,0.04293538000557712,0.04293538000557712,0.07939701682005712,0.07939701682005712,0.06116619841281712,False,False,,
Qwen/Qwen3-32B,15,Gemma-2-27B,6,0.1411894171116942,0.1411894171116942,0.18479443755229216,0.18479443755229216,0.1629919273319932,False,False,,
Qwen/Qwen3-32B,15,Gemma-2-27B,7,-0.08012415863278159,0.08012415863278159,-0.11672946539338169,0.11672946539338169,0.09842681201308165,False,False,,
Qwen/Qwen3-32B,15,Gemma-2-27B,8,-0.08770323611576034,0.08770323611576034,-0.19930700210611363,0.19930700210611363,0.143505119110937,False,False,,
Qwen/Qwen3-32B,15,Gemma-2-27B,9,0.10402000874311305,0.10402000874311305,0.03405614379273536,0.03405614379273536,0.06903807626792421,False,False,,
Qwen/Qwen3-32B,15,Gemma-2-27B,10,0.2626419500275468,0.2626419500275468,0.18966388736620418,0.18966388736620418,0.22615291869687548,False,False,,
Qwen/Qwen3-32B,15,Gemma-2-27B,11,0.018865584996892164,0.018865584996892164,-0.11423732725541678,0.11423732725541678,0.06655145612615447,False,False,,
Qwen/Qwen3-32B,15,Gemma-2-27B,12,-0.11938336773543713,0.11938336773543713,-0.12406854966677247,0.12406854966677247,0.12172595870110481,False,False,,
Qwen/Qwen3-32B,15,Gemma-2-27B,13,-0.09857756896745319,0.09857756896745319,-0.12954502178240668,0.12954502178240668,0.11406129537492993,False,False,,
Qwen/Qwen3-32B,15,Gemma-2-27B,14,-0.48491921934618476,0.48491921934618476,-0.41589452121981463,0.41589452121981463,0.4504068702829997,True,True,-1,0.09468877530304604
Qwen/Qwen3-32B,15,Gemma-2-27B,15,-0.017971717234345354,0.017971717234345354,-0.017835607743573498,0.017835607743573498,0.017903662488959426,False,False,,
Qwen/Qwen3-32B,15,Gemma-2-27B,16,-0.08201372255373109,0.08201372255373109,-0.12198205475895096,0.12198205475895096,0.10199788865634102,False,False,,
Qwen/Qwen3-32B,15,Gemma-2-27B,17,0.3902304440431387,0.3902304440431387,0.39422232480309294,0.39422232480309294,0.39222638442311586,False,False,,
Qwen/Qwen3-32B,15,Gemma-2-27B,18,0.06176479555087709,0.06176479555087709,-0.02958483598280487,0.02958483598280487,0.04567481576684098,False,False,,
Qwen/Qwen3-32B,15,Gemma-2-27B,19,0.00696081261737969,0.00696081261737969,0.044519777271284776,0.044519777271284776,0.025740294944332234,False,False,,
Qwen/Qwen3-32B,15,Gemma-2-27B,20,0.2607214014537316,0.2607214014537316,0.3099062346729754,0.3099062346729754,0.28531381806335354,False,False,,
Qwen/Qwen3-32B,16,Gemma-2-27B,1,-0.028952390517401824,0.028952390517401824,0.0223663483454026,0.0223663483454026,0.025659369431402214,False,False,,
Qwen/Qwen3-32B,16,Gemma-2-27B,2,-1.0322857109224277e-05,1.0322857109224277e-05,-0.10611003721762215,0.10611003721762215,0.053060180037365685,False,False,,
Qwen/Qwen3-32B,16,Gemma-2-27B,3,-0.004740453232746724,0.004740453232746724,-0.02278064683650212,0.02278064683650212,0.013760550034624421,False,False,,
Qwen/Qwen3-32B,16,Gemma-2-27B,4,-0.03974862614658581,0.03974862614658581,-0.1187328697960243,0.1187328697960243,0.07924074797130506,False,False,,
Qwen/Qwen3-32B,16,Gemma-2-27B,5,-0.0214709592323613,0.0214709592323613,0.059258532644759214,0.059258532644759214,0.04036474593856026,False,False,,
Qwen/Qwen3-32B,16,Gemma-2-27B,6,0.0038151190067068595,0.0038151190067068595,0.01809295750266868,0.01809295750266868,0.01095403825468777,False,False,,
Qwen/Qwen3-32B,16,Gemma-2-27B,7,0.1023841933994427,0.1023841933994427,0.053517209543867725,0.053517209543867725,0.07795070147165521,False,False,,
Qwen/Qwen3-32B,16,Gemma-2-27B,8,0.028990073017111505,0.028990073017111505,0.054999567236952145,0.054999567236952145,0.041994820127031825,False,False,,
Qwen/Qwen3-32B,16,Gemma-2-27B,9,-0.1744042307736303,0.1744042307736303,-0.11727993999019069,0.11727993999019069,0.14584208538191049,False,False,,
Qwen/Qwen3-32B,16,Gemma-2-27B,10,-4.281867364860779e-05,4.281867364860779e-05,-0.011021032284123397,0.011021032284123397,0.005531925478886002,False,False,,
Qwen/Qwen3-32B,16,Gemma-2-27B,11,-0.21553684559702294,0.21553684559702294,-0.18095554080955545,0.18095554080955545,0.19824619320328918,False,False,,
Qwen/Qwen3-32B,16,Gemma-2-27B,12,0.14944122035639443,0.14944122035639443,0.09748708923574048,0.09748708923574048,0.12346415479606745,False,False,,
Qwen/Qwen3-32B,16,Gemma-2-27B,13,0.08825771837930359,0.08825771837930359,0.10891838088918387,0.10891838088918387,0.09858804963424372,False,False,,
Qwen/Qwen3-32B,16,Gemma-2-27B,14,0.0753137371517794,0.0753137371517794,0.07233720896685036,0.07233720896685036,0.07382547305931489,False,False,,
Qwen/Qwen3-32B,16,Gemma-2-27B,15,0.19454102858987019,0.19454102858987019,0.08862583306886718,0.08862583306886718,0.1415834308293687,False,False,,
Qwen/Qwen3-32B,16,Gemma-2-27B,16,-0.2674948938493656,0.2674948938493656,-0.26098727676639427,0.26098727676639427,0.26424108530787993,False,False,,
Qwen/Qwen3-32B,16,Gemma-2-27B,17,0.054739928296050684,0.054739928296050684,0.018968869911427832,0.018968869911427832,0.036854399103739256,False,False,,
Qwen/Qwen3-32B,16,Gemma-2-27B,18,-0.44146740505311804,0.44146740505311804,-0.4211707682986644,0.4211707682986644,0.43131908667589125,True,True,-1,0.17397251120375246
Qwen/Qwen3-32B,16,Gemma-2-27B,19,0.0737798138836646,0.0737798138836646,0.13567640864372063,0.13567640864372063,0.10472811126369261,False,False,,
Qwen/Qwen3-32B,16,Gemma-2-27B,20,-0.0008721945379003023,0.0008721945379003023,-0.028822596001269487,0.028822596001269487,0.014847395269584895,False,False,,
Qwen/Qwen3-32B,17,Gemma-2-27B,1,-0.008873997554388564,0.008873997554388564,-0.036743890828308486,0.036743890828308486,0.022808944191348525,False,False,,
Qwen/Qwen3-32B,17,Gemma-2-27B,2,0.0035151261534020167,0.0035151261534020167,0.05138686131386861,0.05138686131386861,0.027450993733635312,False,False,,
Qwen/Qwen3-32B,17,Gemma-2-27B,3,-0.05873987190954845,0.05873987190954845,-0.03860246386428556,0.03860246386428556,0.048671167886917006,False,False,,
Qwen/Qwen3-32B,17,Gemma-2-27B,4,-0.07318595098904594,0.07318595098904594,0.06969620034044027,0.06969620034044027,0.07144107566474311,False,False,,
Qwen/Qwen3-32B,17,Gemma-2-27B,5,0.0595688983424226,0.0595688983424226,0.047966879201407964,0.047966879201407964,0.05376788877191528,False,False,,
Qwen/Qwen3-32B,17,Gemma-2-27B,6,0.09960103640186171,0.09960103640186171,0.012790167623553863,0.012790167623553863,0.05619560201270779,False,False,,
Qwen/Qwen3-32B,17,Gemma-2-27B,7,0.01122415197885229,0.01122415197885229,-0.08286950751565164,0.08286950751565164,0.04704682974725197,False,False,,
Qwen/Qwen3-32B,17,Gemma-2-27B,8,-0.12326220152116299,0.12326220152116299,-0.08845099679755336,0.08845099679755336,0.10585659915935818,False,False,,
Qwen/Qwen3-32B,17,Gemma-2-27B,9,0.2243999631516785,0.2243999631516785,0.12099997114913016,0.12099997114913016,0.17269996715040434,False,False,,
Qwen/Qwen3-32B,17,Gemma-2-27B,10,0.05721885185393386,0.05721885185393386,-0.051168171720377326,0.051168171720377326,0.05419351178715559,False,False,,
Qwen/Qwen3-32B,17,Gemma-2-27B,11,0.28476685176314914,0.28476685176314914,0.27856264966388705,0.27856264966388705,0.2816647507135181,False,False,,
Qwen/Qwen3-32B,17,Gemma-2-27B,12,-0.08306788839525865,0.08306788839525865,-0.13171864631718647,0.13171864631718647,0.10739326735622257,False,False,,
Qwen/Qwen3-32B,17,Gemma-2-27B,13,0.07031246611961328,0.07031246611961328,0.03342546377773289,0.03342546377773289,0.05186896494867309,False,False,,
Qwen/Qwen3-32B,17,Gemma-2-27B,14,-0.13145226666400844,0.13145226666400844,-0.09455814892819021,0.09455814892819021,0.11300520779609932,False,False,,
Qwen/Qwen3-32B,17,Gemma-2-27B,15,0.27689953278408036,0.27689953278408036,0.20072877297250505,0.20072877297250505,0.23881415287829272,False,False,,
Qwen/Qwen3-32B,17,Gemma-2-27B,16,0.5976468078888273,0.5976468078888273,0.4238354346383546,0.4238354346383546,0.510741121263591,True,True,1,0.31287995612567815
Qwen/Qwen3-32B,17,Gemma-2-27B,17,-0.1158846285767251,0.1158846285767251,-0.17379244684227224,0.17379244684227224,0.14483853770949867,False,False,,
Qwen/Qwen3-32B,17,Gemma-2-27B,18,-0.22546120763171612,0.22546120763171612,-0.1954859929026859,0.1954859929026859,0.21047360026720102,False,False,,
Qwen/Qwen3-32B,17,Gemma-2-27B,19,0.23747944198001014,0.23747944198001014,0.2530232826519718,0.2530232826519718,0.24525136231599098,False,False,,
Qwen/Qwen3-32B,17,Gemma-2-27B,20,-0.14694170465207268,0.14694170465207268,-0.20349441735668344,0.20349441735668344,0.17521806100437806,False,False,,
Qwen/Qwen3-32B,18,Gemma-2-27B,1,0.0037306673175111524,0.0037306673175111524,-0.029174576613484916,0.029174576613484916,0.016452621965498033,False,False,,
Qwen/Qwen3-32B,18,Gemma-2-27B,2,0.03360688756306166,0.03360688756306166,0.025897117798101582,0.025897117798101582,0.029752002680581622,False,False,,
Qwen/Qwen3-32B,18,Gemma-2-27B,3,0.01955139008592737,0.01955139008592737,-0.015409249588875094,0.015409249588875094,0.017480319837401233,False,False,,
Qwen/Qwen3-32B,18,Gemma-2-27B,4,0.022211620476892353,0.022211620476892353,-0.03518421280401604,0.03518421280401604,0.028697916640454197,False,False,,
Qwen/Qwen3-32B,18,Gemma-2-27B,5,-0.002307673532054325,0.002307673532054325,-0.012457228585441816,0.012457228585441816,0.007382451058748071,False,False,,
Qwen/Qwen3-32B,18,Gemma-2-27B,6,0.024903693269342386,0.024903693269342386,-0.021144225498398776,0.021144225498398776,0.02302395938387058,False,False,,
Qwen/Qwen3-32B,18,Gemma-2-27B,7,-0.07927040931087091,0.07927040931087091,-0.05682467326389888,0.05682467326389888,0.0680475412873849,False,False,,
Qwen/Qwen3-32B,18,Gemma-2-27B,8,-0.01654009762048663,0.01654009762048663,-0.0530203975649866,0.0530203975649866,0.03478024759273662,False,False,,
Qwen/Qwen3-32B,18,Gemma-2-27B,9,-0.2369183837762108,0.2369183837762108,-0.21268861256166874,0.21268861256166874,0.22480349816893977,False,False,,
Qwen/Qwen3-32B,18,Gemma-2-27B,10,-0.018660295245131193,0.018660295245131193,-0.056506736678110854,0.056506736678110854,0.037583515961621024,False,False,,
Qwen/Qwen3-32B,18,Gemma-2-27B,11,-0.031276667710841026,0.031276667710841026,0.08915322696979305,0.08915322696979305,0.06021494734031704,False,False,,
Qwen/Qwen3-32B,18,Gemma-2-27B,12,0.06964139652729735,0.06964139652729735,-0.0035082657742130895,0.0035082657742130895,0.03657483115075522,False,False,,
Qwen/Qwen3-32B,18,Gemma-2-27B,13,-0.42534119697289463,0.42534119697289463,-0.3630149158997145,0.3630149158997145,0.39417805643630455,True,True,-1,0.06341906534220637
Qwen/Qwen3-32B,18,Gemma-2-27B,14,-0.3451874801249864,0.3451874801249864,-0.32367848590635023,0.32367848590635023,0.3344329830156683,False,False,,
Qwen/Qwen3-32B,18,Gemma-2-27B,15,-0.26397194104963645,0.26397194104963645,-0.2001465624188568,0.2001465624188568,0.23205925173424663,False,False,,
Qwen/Qwen3-32B,18,Gemma-2-27B,16,0.1566509589290409,0.1566509589290409,0.24485387034419112,0.24485387034419112,0.20075241463661603,False,False,,
Qwen/Qwen3-32B,18,Gemma-2-27B,17,-0.2484222832634138,0.2484222832634138,-0.22729292288162492,0.22729292288162492,0.23785760307251935,False,False,,
Qwen/Qwen3-32B,18,Gemma-2-27B,18,-0.019874048487821486,0.019874048487821486,-0.04007039612244305,0.04007039612244305,0.029972222305132266,False,False,,
Qwen/Qwen3-32B,18,Gemma-2-27B,19,-0.36192213163068826,0.36192213163068826,-0.40339228527740123,0.40339228527740123,0.3826572084540447,False,False,,
Qwen/Qwen3-32B,18,Gemma-2-27B,20,-0.23149829171487307,0.23149829171487307,-0.17288191338968872,0.17288191338968872,0.2021901025522809,False,False,,
Qwen/Qwen3-32B,19,Gemma-2-27B,1,0.018334709684583225,0.018334709684583225,0.024116442110729656,0.024116442110729656,0.02122557589765644,False,False,,
Qwen/Qwen3-32B,19,Gemma-2-27B,2,0.0034803491326258944,0.0034803491326258944,0.11867920717809641,0.11867920717809641,0.06107977815536115,False,False,,
Qwen/Qwen3-32B,19,Gemma-2-27B,3,-0.019946192563758066,0.019946192563758066,-0.09906465479934218,0.09906465479934218,0.059505423681550124,False,False,,
Qwen/Qwen3-32B,19,Gemma-2-27B,4,0.1337071370751076,0.1337071370751076,0.05597299558581692,0.05597299558581692,0.09484006633046226,False,False,,
Qwen/Qwen3-32B,19,Gemma-2-27B,5,0.019692800109025372,0.019692800109025372,0.01707798390121464,0.01707798390121464,0.018385392005120006,False,False,,
Qwen/Qwen3-32B,19,Gemma-2-27B,6,0.010717066755807964,0.010717066755807964,-0.019260263696950455,0.019260263696950455,0.014988665226379209,False,False,,
Qwen/Qwen3-32B,19,Gemma-2-27B,7,-0.08338424425005986,0.08338424425005986,-0.1196762932402412,0.1196762932402412,0.10153026874515053,False,False,,
Qwen/Qwen3-32B,19,Gemma-2-27B,8,0.006342389429120611,0.006342389429120611,0.0004079512997317004,0.0004079512997317004,0.0033751703644261557,False,False,,
Qwen/Qwen3-32B,19,Gemma-2-27B,9,-0.032482642691825714,0.032482642691825714,0.08022561380225617,0.08022561380225617,0.05635412824704094,False,False,,
Qwen/Qwen3-32B,19,Gemma-2-27B,10,-0.0004424463267716247,0.0004424463267716247,0.005117567294653908,0.005117567294653908,0.0027800068107127662,False,False,,
Qwen/Qwen3-32B,19,Gemma-2-27B,11,0.08868236200814592,0.08868236200814592,0.1538789994518334,0.1538789994518334,0.12128068072998965,False,False,,
Qwen/Qwen3-32B,19,Gemma-2-27B,12,0.0380359129032401,0.0380359129032401,-0.014064222036294413,0.014064222036294413,0.026050067469767256,False,False,,
Qwen/Qwen3-32B,19,Gemma-2-27B,13,-0.08494732397956234,0.08494732397956234,-0.11592048700268305,0.11592048700268305,0.10043390549112269,False,False,,
Qwen/Qwen3-32B,19,Gemma-2-27B,14,0.20812761877051067,0.20812761877051067,0.24600040391217798,0.24600040391217798,0.22706401134134432,False,False,,
Qwen/Qwen3-32B,19,Gemma-2-27B,15,-0.11197580578006873,0.11197580578006873,-0.13465681890309,0.13465681890309,0.12331631234157936,False,False,,
Qwen/Qwen3-32B,19,Gemma-2-27B,16,0.11696923577756725,0.11696923577756725,0.028864718271255873,0.028864718271255873,0.07291697702441156,False,False,,
Qwen/Qwen3-32B,19,Gemma-2-27B,17,-0.10461574883067755,0.10461574883067755,-0.09473125414731252,0.09473125414731252,0.09967350148899504,False,False,,
Qwen/Qwen3-32B,19,Gemma-2-27B,18,-0.1552925514947159,0.1552925514947159,-0.1073933239087159,0.1073933239087159,0.1313429377017159,False,False,,
Qwen/Qwen3-32B,19,Gemma-2-27B,19,-0.20492276806639312,0.20492276806639312,-0.15115432330284753,0.15115432330284753,0.17803854568462033,False,False,,
Qwen/Qwen3-32B,19,Gemma-2-27B,20,0.6752614953599508,0.6752614953599508,0.6230956983353044,0.6230956983353044,0.6491785968476276,True,True,1,0.46713387658944017
Qwen/Qwen3-32B,20,Gemma-2-27B,1,-0.03907248047774496,0.03907248047774496,-0.05255301347335623,0.05255301347335623,0.0458127469755506,False,False,,
Qwen/Qwen3-32B,20,Gemma-2-27B,2,0.020276111417386198,0.020276111417386198,0.03479184097400536,0.03479184097400536,0.02753397619569578,False,False,,
Qwen/Qwen3-32B,20,Gemma-2-27B,3,0.0033013207719571765,0.0033013207719571765,-0.015232105247973176,0.015232105247973176,0.009266713009965176,False,False,,
Qwen/Qwen3-32B,20,Gemma-2-27B,4,-0.05461934503444496,0.05461934503444496,0.008149216698883523,0.008149216698883523,0.03138428086666424,False,False,,
Qwen/Qwen3-32B,20,Gemma-2-27B,5,0.01283040282645746,0.01283040282645746,-0.02801765673235049,0.02801765673235049,0.020424029779403975,False,False,,
Qwen/Qwen3-32B,20,Gemma-2-27B,6,0.005461815404361078,0.005461815404361078,0.0033772828250772245,0.0033772828250772245,0.004419549114719151,False,False,,
Qwen/Qwen3-32B,20,Gemma-2-27B,7,0.021011785877180097,0.021011785877180097,-0.07484896569631572,0.07484896569631572,0.04793037578674791,False,False,,
Qwen/Qwen3-32B,20,Gemma-2-27B,8,-0.07992578455386427,0.07992578455386427,-0.04600040391217797,0.04600040391217797,0.06296309423302113,False,False,,
Qwen/Qwen3-32B,20,Gemma-2-27B,9,-0.049348094558954204,0.049348094558954204,0.02734658549955281,0.02734658549955281,0.03834734002925351,False,False,,
Qwen/Qwen3-32B,20,Gemma-2-27B,10,-0.02218727692819557,0.02218727692819557,-0.04783070309569834,0.04783070309569834,0.035008990011946954,False,False,,
Qwen/Qwen3-32B,20,Gemma-2-27B,11,0.018717587410100343,0.018717587410100343,0.08173278324341483,0.08173278324341483,0.050225185326757585,False,False,,
Qwen/Qwen3-32B,20,Gemma-2-27B,12,-0.03261845259530045,0.03261845259530045,-0.025121606416433424,0.025121606416433424,0.028870029505866937,False,False,,
Qwen/Qwen3-32B,20,Gemma-2-27B,13,0.2370972807129898,0.2370972807129898,0.13136262658319142,0.13136262658319142,0.1842299536480906,False,False,,
Qwen/Qwen3-32B,20,Gemma-2-27B,14,0.10185916932051611,0.10185916932051611,0.1535016300741468,0.1535016300741468,0.12768039969733147,False,False,,
Qwen/Qwen3-32B,20,Gemma-2-27B,15,0.173767401512098,0.173767401512098,0.07395401171345314,0.07395401171345314,0.12386070661277557,False,False,,
Qwen/Qwen3-32B,20,Gemma-2-27B,16,0.03153127447357557,0.03153127447357557,-0.06840368137099334,0.06840368137099334,0.04996747792228445,False,False,,
Qwen/Qwen3-32B,20,Gemma-2-27B,17,-0.07639218021474291,0.07639218021474291,-0.08931248377138566,0.08931248377138566,0.08285233199306428,False,False,,
Qwen/Qwen3-32B,20,Gemma-2-27B,18,0.11101835429840302,0.11101835429840302,0.13769193041170194,0.13769193041170194,0.12435514235505249,False,False,,
Qwen/Qwen3-32B,20,Gemma-2-27B,19,-0.471581624663052,0.471581624663052,-0.46541473125414734,0.46541473125414734,0.46849817795859966,True,True,-1,0.23448434395006218
Qwen/Qwen3-32B,20,Gemma-2-27B,20,-0.03625855236267491,0.03625855236267491,-0.14086610311300893,0.14086610311300893,0.08856232773784192,False,False,,
