model,model_key,feature_budget,bank,fold_seed_min,fold_seed_max,direction_generation_used_pc_targets,scope,n_oof_predictions,mean_pc_r2,aggregate_normalized_geometric_error,mean_normalized_rmse_per_pc,core_pc1_pc3_aggregate_nrmse,secondary_pc4_pc6_aggregate_nrmse,full_pc1_pc6_aggregate_nrmse,selected_alpha_counts,pc1_r2,pc1_rmse,pc1_normalized_rmse,pc1_mae,pc2_r2,pc2_rmse,pc2_normalized_rmse,pc2_mae,pc3_r2,pc3_rmse,pc3_normalized_rmse,pc3_mae,pc4_r2,pc4_rmse,pc4_normalized_rmse,pc4_mae,pc5_r2,pc5_rmse,pc5_normalized_rmse,pc5_mae,pc6_r2,pc6_rmse,pc6_normalized_rmse,pc6_mae
Gemma-2-27B,gemma,5,486,32048600,32048604,False,extended,275,0.313899692621,2.0565762467,0.832640384251,1.35662303352,1.54566484188,2.0565762467,"{""10.0"": 5}",0.634377565745,313.281684687,0.608728947735,241.368917098,0.32239574277,314.851500976,0.833674267847,234.966156074,0.232585778984,223.479139805,0.880262653066,154.298253683,0.345633501229,199.742989853,0.834853484976,139.30816142,0.116307931608,197.938153659,0.953685556999,140.979148315,0.232097635391,166.628013916,0.884637394882,128.507506754
Gemma-2-27B,gemma,5,487,32048700,32048704,False,core,275,0.390476597051,1.36113954301,0.785093217841,1.36113954301,,,"{""1.0"": 2, ""10.0"": 2, ""100.0"": 1}",0.391969900965,403.999778422,0.783651837636,331.097711213,0.460472399491,280.947090211,0.743483912149,207.399091027,0.318987490697,210.523031083,0.828143903739,158.266330308,,,,,,,,,,,,
Gemma-2-27B,gemma,5,487,32048700,32048704,False,extended,275,0.291772070183,2.09063411274,0.850515258171,1.36279006828,1.58541925784,2.09063411274,"{""10.0"": 5}",0.385645671876,406.095380074,0.787619239828,334.202432468,0.467028241257,279.23496833,0.738983339632,204.994008927,0.313607665384,211.352934455,0.831117516964,158.231637513,0.204617616115,220.216066945,0.931779390869,144.575351381,0.223995364337,185.486024968,0.887005797186,132.899052595,0.155737862126,174.716399775,0.926586264545,129.338664099
Gemma-2-27B,gemma,5,488,32048800,32048804,False,core,275,0.393424493269,1.35272510634,0.764901087387,1.35272510634,,,"{""10.0"": 5}",0.69204933803,287.514107184,0.552746458965,220.295870226,0.345734820892,309.381690855,0.81127156223,240.724055427,0.142489320886,236.23369245,0.930685240966,172.778761995,,,,,,,,,,,,
Gemma-2-27B,gemma,5,488,32048800,32048804,False,extended,275,0.299802941307,2.075666022,0.836631446978,1.35272510634,1.57433294495,2.075666022,"{""10.0"": 5}",0.69204933803,287.514107184,0.552746458965,220.295870226,0.345734820892,309.381690855,0.81127156223,240.724055427,0.142489320886,236.23369245,0.930685240966,172.778761995,0.187465647782,222.577819457,0.940710574908,147.608572668,0.270182889198,179.881316372,0.863982436796,133.359425922,0.160895631055,174.181893181,0.920392408004,133.648248537
Gemma-2-27B,gemma,5,489,32048900,32048904,False,core,275,0.371761007464,1.38229811163,0.792502905613,1.38229811163,,,"{""10.0"": 5}",0.568209019926,340.451592994,0.660067249346,264.661304885,0.296798298608,320.743350464,0.847391598373,240.154267857,0.250275703858,220.888375981,0.870049869121,169.12888466,,,,,,,,,,,,
Gemma-2-27B,gemma,5,489,32048900,32048904,False,extended,275,0.246728985743,2.16015558031,0.875318402236,1.38229811163,1.65997712687,2.16015558031,"{""10.0"": 5}",0.568209019926,340.451592994,0.660067249346,264.661304885,0.296798298608,320.743350464,0.847391598373,240.154267857,0.250275703858,220.888375981,0.870049869121,169.12888466,0.147919144616,227.929963891,0.967879740022,152.881312866,0.160694931381,192.902990032,0.927571630436,142.215919842,0.0564768160701,184.70187466,0.97895032612,134.98009994
Gemma-2-27B,gemma,5,490,32049000,32049004,False,core,275,0.321467430773,1.43662229943,0.823692934578,1.43662229943,,,"{""10.0"": 5}",0.484291397424,372.066677116,0.720516601369,298.079869295,0.379396397965,301.317843832,0.796206939134,221.692361507,0.10071449693,241.919494204,0.95435526323,169.467074763,,,,,,,,,,,,
Gemma-2-27B,gemma,5,490,32049000,32049004,False,extended,275,0.200979564783,2.22053784984,0.900465616449,1.43662229943,1.6931936426,2.22053784984,"{""10.0"": 5}",0.484291397424,372.066677116,0.720516601369,298.079869295,0.379396397965,301.317843832,0.796206939134,221.692361507,0.10071449693,241.919494204,0.95435526323,169.467074763,0.0616112027787,239.195180603,1.01008520785,154.483261068,0.113681943333,198.232033006,0.948521409767,144.835093892,0.0661819502637,183.749492167,0.973108277345,138.390352563
Gemma-2-27B,gemma,5,491,32049100,32049104,False,core,275,0.335789673206,1.41365097706,0.809332960207,1.41365097706,,,"{""10.0"": 5}",0.494275772949,368.44737549,0.710657653711,299.114968877,0.414767654238,292.605082758,0.761860646668,214.086372674,0.0983255924308,242.24060428,0.955480580243,170.564674381,,,,,,,,,,,,
Gemma-2-27B,gemma,5,491,32049100,32049104,False,extended,275,0.225531128039,2.17840660076,0.882895089274,1.41365097706,1.65742156173,2.17840660076,"{""10.0"": 5}",0.494275772949,368.44737549,0.710657653711,299.114968877,0.414767654238,292.605082758,0.761860646668,214.086372674,0.0983255924308,242.24060428,0.955480580243,170.564674381,0.114043797356,232.416600394,0.973951797396,158.488831037,0.176271333892,191.104593597,0.914877693825,143.000475335,0.0555026173673,184.797203481,0.980542163801,135.786966459
Gemma-2-27B,gemma,5,492,32049200,32049204,False,core,275,0.362962085219,1.39227008231,0.786961180353,1.39227008231,,,"{""1.0"": 1, ""10.0"": 4}",0.693262890668,286.947039193,0.555747466067,214.540154341,0.220644737399,337.664529002,0.890267398711,256.396220592,0.17497862759,231.715277758,0.914868676282,159.080163586,,,,,,,,,,,,
Gemma-2-27B,gemma,5,492,32049200,32049204,False,extended,275,0.250266394031,2.15216770849,0.867193996613,1.39250679011,1.64096029354,2.15216770849,"{""10.0"": 5}",0.693213930076,286.969939155,0.555791056724,214.848962636,0.220352572748,337.7278149,0.890429846792,256.418747084,0.17465147296,231.761215484,0.91504434303,158.992884493,0.162968380104,225.908176505,0.949788849101,153.939914694,0.098286458688,199.946281725,0.963546661078,141.60483609,0.152125549609,175.089777043,0.928563222952,130.86105206
Gemma-2-27B,gemma,5,493,32049300,32049304,False,core,275,0.380644534755,1.36945487682,0.784652946618,1.36945487682,,,"{""10.0"": 5}",0.569392198349,339.984826292,0.660803876973,269.902239489,0.375645888702,302.22695322,0.794818271323,225.205481615,0.196895517212,228.616775309,0.898336691559,165.237466085,,,,,,,,,,,,
Gemma-2-27B,gemma,5,493,32049300,32049304,False,extended,275,0.278695842354,2.10549149877,0.853666240209,1.36945487682,1.59927727168,2.10549149877,"{""10.0"": 5}",0.569392198349,339.984826292,0.660803876973,269.902239489,0.375645888702,302.22695322,0.794818271323,225.205481615,0.196895517212,228.616775309,0.898336691559,165.237466085,0.267594173637,211.318205059,0.889364092964,143.848734866,0.18841726828,189.690436256,0.907632778655,141.312869879,0.074230007941,182.955961451,0.971041729782,131.270300707
Gemma-2-27B,gemma,5,494,32049400,32049404,False,core,275,0.430000198746,1.31043522221,0.751284423628,1.31043522221,,,"{""1.0"": 1, ""10.0"": 4}",0.602748283743,326.551346421,0.627872391942,258.09506389,0.379058115304,301.399954793,0.789433893678,223.240997006,0.308194197189,212.18475122,0.836546985263,159.126373639,,,,,,,,,,,,
Gemma-2-27B,gemma,5,494,32049400,32049404,False,extended,275,0.268494088554,2.12449922673,0.857714147488,1.30891325285,1.67339267983,2.12449922673,"{""10.0"": 5}",0.605309505313,325.496948448,0.62590377756,257.370949021,0.378818940913,301.457995821,0.789601027982,223.161691001,0.309932578079,211.917992887,0.835481047852,158.955252271,0.0278158445484,243.464299491,1.02819156507,167.09110291,0.152755860642,193.813187042,0.930389814753,141.870583612,0.136331801828,176.712991776,0.936717651713,133.141626239
Gemma-2-27B,gemma,5,495,32049500,32049504,False,core,275,0.336481291846,1.41780271886,0.809257896655,1.41780271886,,,"{""10.0"": 5}",0.559432928824,343.894004782,0.663224918573,273.173287189,0.367425203905,304.210112829,0.80017361322,235.341117616,0.0825857428075,244.345762689,0.964375158172,175.412758477,,,,,,,,,,,,
Gemma-2-27B,gemma,5,495,32049500,32049504,False,extended,275,0.255544053733,2.13324132749,0.863756635746,1.41780271886,1.5939115445,2.13324132749,"{""10.0"": 5}",0.559432928824,343.894004782,0.663224918573,273.173287189,0.367425203905,304.210112829,0.80017361322,235.341117616,0.0825857428075,244.345762689,0.964375158172,175.412758477,0.340983859865,200.451376753,0.833926526014,142.793829998,0.116911233745,197.870575311,0.948006513331,143.58510675,0.0659253532502,183.774736021,0.972833085169,140.408081914
Gemma-2-27B,gemma,5,496,32049600,32049604,False,core,275,0.477283960867,1.25351277591,0.716484446738,1.25351277591,,,"{""1.0"": 1, ""10.0"": 4}",0.611106697274,323.097665215,0.623249564568,247.818572886,0.553909340306,255.463742422,0.667694138585,197.816929024,0.26683584502,218.435228629,0.85850963706,162.63326993,,,,,,,,,,,,
Gemma-2-27B,gemma,5,496,32049600,32049604,False,extended,275,0.270578534376,2.11975756582,0.851269025731,1.25263641988,1.71005091663,2.11975756582,"{""10.0"": 5}",0.612106045237,322.682262467,0.622398705431,248.379375677,0.553639779645,255.54091572,0.66789037342,197.81074473,0.268196785408,218.232398604,0.857694759794,162.410451043,0.00723796771116,246.027468285,1.04103182616,157.18275451,0.0964397406013,200.150922964,0.956401635423,149.062309535,0.0858508876552,181.804042761,0.962196854154,134.212767112
Gemma-2-27B,gemma,5,497,32049700,32049704,False,core,275,0.37051007683,1.38082400845,0.790353121672,1.38082400845,,,"{""10.0"": 5}",0.574663604578,337.897408368,0.659150081675,266.402190416,0.371721702652,303.175242864,0.797305622237,226.293111882,0.165144923262,233.092132871,0.914603661103,174.628940857,,,,,,,,,,,,
Gemma-2-27B,gemma,5,497,32049700,32049704,False,extended,275,0.274472961372,2.10992933131,0.855071039663,1.38082400845,1.59534536724,2.10992933131,"{""10.0"": 5}",0.574663604578,337.897408368,0.659150081675,266.402190416,0.371721702652,303.175242864,0.797305622237,226.293111882,0.165144923262,233.092132871,0.914603661103,174.628940857,0.314271183809,204.473588038,0.85455446631,140.677605823,0.0838348076065,201.542169994,0.971225775869,143.498538725,0.137201546325,176.623991239,0.933586630781,130.760615221
Gemma-2-27B,gemma,5,498,32049800,32049804,False,core,275,0.35397904149,1.39702097711,0.801809821399,1.39702097711,,,"{""1.0"": 2, ""10.0"": 3}",0.373892559905,409.961449469,0.792856895686,319.318138395,0.513176328209,266.87233094,0.699397535839,203.704209664,0.174868236357,231.730779465,0.913175032673,171.258532628,,,,,,,,,,,,
Gemma-2-27B,gemma,5,498,32049800,32049804,False,extended,275,0.249212036659,2.15247713406,0.873657266695,1.39677262054,1.63773748176,2.15247713406,"{""10.0"": 5}",0.371304621433,410.807838497,0.794561849699,321.156180763,0.512967393323,266.929592904,0.699568406941,203.419972186,0.178468871029,231.224623871,0.911180149318,170.951850828,0.188698646549,222.40887745,0.947605761899,137.367820969,0.12945212351,196.46055503,0.94176970678,145.017219371,0.114380564113,178.944594929,0.947257725532,136.725563943
Gemma-2-27B,gemma,5,499,32049900,32049904,False,core,275,0.412793400263,1.33489329478,0.761905355287,1.33489329478,,,"{""10.0"": 5}",0.638256363116,311.615490148,0.59976152526,242.314520876,0.34674153965,309.143576199,0.820562266766,212.101908133,0.253382298023,220.430258994,0.865392273835,166.937191191,,,,,,,,,,,,
Gemma-2-27B,gemma,5,499,32049900,32049904,False,extended,275,0.277236593646,2.10714303297,0.851046582098,1.33489329478,1.63037163032,2.10714303297,"{""10.0"": 5}",0.638256363116,311.615490148,0.59976152526,242.314520876,0.34674153965,309.143576199,0.820562266766,212.101908133,0.253382298023,220.430258994,0.865392273835,166.937191191,0.280238435779,209.486163644,0.875651735795,150.207279301,0.0719846916044,202.841403371,0.974028706271,146.662997045,0.0728162337023,183.095607233,0.970882984658,134.550807239
Gemma-2-27B,gemma,12,0,32000000,32000004,False,core,275,0.6407355509,1.04380757241,0.593875258685,1.04380757241,,,"{""1.0"": 2, ""10.0"": 3}",0.777016977039,244.655220414,0.472574889489,188.573209437,0.663186390528,221.979322135,0.585968495269,166.772599437,0.482003285133,183.6054517,0.723082391297,131.813334489,,,,,,,,,,,,
Gemma-2-27B,gemma,12,0,32000000,32000004,False,extended,275,0.521347462013,1.71562690398,0.689730938609,1.04287949684,1.36226944058,1.71562690398,"{""10.0"": 5}",0.776200664287,245.102637272,0.473473208926,189.290958991,0.664977634267,221.388269509,0.584469021125,166.593888666,0.48299478363,183.42964776,0.722368831487,131.595317718,0.477900379193,178.417605606,0.748986067542,116.266637478,0.377084051708,166.185742367,0.794176155675,123.327363159,0.34892725899,153.42981868,0.814912346898,111.245180477
Gemma-2-27B,gemma,12,1,32000100,32000104,False,core,275,0.639748048834,1.04331753291,0.594743890917,1.04331753291,,,"{""1.0"": 1, ""10.0"": 4}",0.783555320697,241.04162408,0.465810253458,176.808869356,0.610576433321,238.687029774,0.624463315377,177.867887843,0.525112392485,175.799440227,0.693958103917,133.759289307,,,,,,,,,,,,
Gemma-2-27B,gemma,12,1,32000100,32000104,False,extended,275,0.496986759071,1.75456393279,0.704258145734,1.04332962205,1.41065867382,1.75456393279,"{""10.0"": 5}",0.78467518702,240.41725101,0.464533641122,176.860677794,0.609815403474,238.920142648,0.625055490091,178.041945128,0.524652113209,175.884615371,0.694298805135,133.663780038,0.374463937803,195.293232441,0.811645261932,138.224343697,0.405891854243,162.297484984,0.778168249346,111.289052994,0.282422058677,161.075524925,0.851847426779,106.345172489
Gemma-2-27B,gemma,12,2,32000200,32000204,False,core,275,0.597939388865,1.09912367485,0.61346103595,1.09912367485,,,"{""10.0"": 5}",0.767665306871,249.732819422,0.481670917974,196.161734323,0.730663395828,198.502232343,0.516542440831,149.745104275,0.295489463897,214.124230788,0.842169749045,154.260017918,,,,,,,,,,,,
Gemma-2-27B,gemma,12,2,32000200,32000204,False,extended,275,0.526347905769,1.69623369106,0.679278929835,1.09912367485,1.29195041781,1.69623369106,"{""10.0"": 5}",0.767665306871,249.732819422,0.481670917974,196.161734323,0.730663395828,198.502232343,0.516542440831,149.745104275,0.295489463897,214.124230788,0.842169749045,154.260017918,0.497983170433,174.952501385,0.723883037038,118.251411358,0.490336312939,150.321424372,0.717278368546,114.261228448,0.375949784646,150.212053797,0.794129065576,108.021726768
Gemma-2-27B,gemma,12,3,32000300,32000304,False,core,275,0.598382631576,1.10119589225,0.619197469986,1.10119589225,,,"{""1.0"": 1, ""10.0"": 4}",0.803082342133,229.911618372,0.445079711953,182.061720049,0.623707943638,234.628211567,0.614222708147,182.393066852,0.368357608957,202.7485253,0.798289989859,142.001197643,,,,,,,,,,,,
Gemma-2-27B,gemma,12,3,32000300,32000304,False,extended,275,0.440856698544,1.8489696605,0.735025283238,1.10032175919,1.48592759974,1.8489696605,"{""10.0"": 5}",0.80283303576,230.057111423,0.445362488785,181.966933126,0.625941292862,233.930898727,0.612522426516,181.89846821,0.368443713592,202.734705627,0.798233364594,142.031088267,0.534374042678,168.492125693,0.70342207354,114.998077565,0.127124812566,196.722987249,0.945268653538,141.937833744,0.186423293809,171.511904025,0.905342692453,133.631343954
Gemma-2-27B,gemma,12,4,32000400,32000404,False,core,275,0.610215573342,1.08660012535,0.613155479471,1.08660012535,,,"{""10.0"": 5}",0.783010416885,241.344846914,0.466234669309,183.79357088,0.659895830579,223.061019662,0.58551613254,180.202786829,0.387740472563,199.613470582,0.787715636564,140.61832764,,,,,,,,,,,,
Gemma-2-27B,gemma,12,4,32000400,32000404,False,extended,275,0.45715306927,1.83051790577,0.731602310239,1.08660012535,1.47312456056,1.83051790577,"{""10.0"": 5}",0.783010416885,241.344846914,0.466234669309,183.79357088,0.659895830579,223.061019662,0.58551613254,180.202786829,0.387740472563,199.613470582,0.787715636564,140.61832764,0.30087009628,206.461917797,0.871329288386,140.497595595,0.259872030276,181.14754171,0.868271478261,135.95146911,0.351529569035,153.122885445,0.810546656375,117.281212153
Gemma-2-27B,gemma,12,5,32000500,32000504,False,core,275,0.606844990507,1.09200467395,0.625370310428,1.09200467395,,,"{""10.0"": 5}",0.691272270437,287.876628133,0.557299950845,226.577175644,0.672314434037,218.95071159,0.581111902852,164.742447482,0.456948267047,187.993429902,0.737699077587,137.293759692,,,,,,,,,,,,
Gemma-2-27B,gemma,12,5,32000500,32000504,False,extended,275,0.46165138225,1.81562212066,0.730734557387,1.09200467395,1.45052041596,1.81562212066,"{""10.0"": 5}",0.691272270437,287.876628133,0.557299950845,226.577175644,0.672314434037,218.95071159,0.581111902852,164.742447482,0.456948267047,187.993429902,0.737699077587,137.293759692,0.435435753389,185.531520356,0.769434412809,129.837267463,0.270871147815,179.796477262,0.860496975779,127.495552661,0.243066420777,165.433668889,0.87836502445,123.71580551
Gemma-2-27B,gemma,12,6,32000600,32000604,False,core,275,0.604764982582,1.0914190747,0.605536003799,1.0914190747,,,"{""0.0001"": 1, ""10.0"": 4}",0.828132219673,214.790872286,0.415537063442,171.237911742,0.687204160967,213.918423182,0.564475478139,157.310540088,0.298958567105,213.59639216,0.836595469815,147.339499636,,,,,,,,,,,,
Gemma-2-27B,gemma,12,6,32000600,32000604,False,extended,275,0.498198046071,1.75469900089,0.69931386417,1.09090878798,1.37436770918,1.75469900089,"{""1.0"": 1, ""10.0"": 4}",0.828258927536,214.711681438,0.415387135774,171.192102124,0.687240842265,213.9058798,0.564442287885,157.249223578,0.299986855371,213.439682974,0.836026563433,147.225002574,0.441351424821,184.556933513,0.772078587341,128.519474823,0.37208614343,166.851098365,0.799981319382,124.237467089,0.360264083002,152.088151874,0.807967291204,113.513267931
Gemma-2-27B,gemma,12,7,32000700,32000704,False,core,275,0.638401718924,1.04249672763,0.587769905586,1.04249672763,,,"{""10.0"": 5}",0.807668776902,227.218393219,0.437687848691,163.648445022,0.674721556035,218.145042087,0.571728263677,166.39969965,0.432814823836,192.125276464,0.75389360439,145.47490899,,,,,,,,,,,,
Gemma-2-27B,gemma,12,7,32000700,32000704,False,extended,275,0.474997951141,1.79739547066,0.716452349043,1.04249672763,1.46418272454,1.79739547066,"{""10.0"": 5}",0.807668776902,227.218393219,0.437687848691,163.648445022,0.674721556035,218.145042087,0.571728263677,166.39969965,0.432814823836,192.125276464,0.75389360439,145.47490899,0.316991546764,204.067600184,0.861792420221,136.431453708,0.277774493679,178.943302169,0.854922041972,125.666583312,0.340016509629,154.476190642,0.818689915308,119.111863018
Gemma-2-27B,gemma,12,8,32000800,32000804,False,core,275,0.661776090109,1.00984943461,0.555476829035,1.00984943461,,,"{""10.0"": 5}",0.906685944606,158.267637552,0.305719434566,127.293870569,0.560226236875,253.648537738,0.663559341184,193.762486504,0.518416088847,177.03455936,0.697151711354,135.396682595,,,,,,,,,,,,
