model,model_key,feature_budget,bank,fold_seed_min,fold_seed_max,outer_training_role_only,direction_generation_used_pc_targets,scope,n_oof_predictions,mean_pc_r2,aggregate_normalized_geometric_error,mean_normalized_rmse_per_pc,core_pc1_pc3_aggregate_nrmse,secondary_pc4_pc6_aggregate_nrmse,full_pc1_pc6_aggregate_nrmse,selected_alpha_counts,pc1_r2,pc1_rmse,pc1_normalized_rmse,pc1_mae,pc2_r2,pc2_rmse,pc2_normalized_rmse,pc2_mae,pc3_r2,pc3_rmse,pc3_normalized_rmse,pc3_mae,pc4_r2,pc4_rmse,pc4_normalized_rmse,pc4_mae,pc5_r2,pc5_rmse,pc5_normalized_rmse,pc5_mae,pc6_r2,pc6_rmse,pc6_normalized_rmse,pc6_mae
Qwen/Qwen3-32B,qwen,5,28,50002800,50002804,True,False,extended,275,0.59711065695,1.57343738624,0.561410217092,0.479281708078,1.49866415608,1.57343738624,"{""1.0"": 5}",0.973214629733,4.91394487235,0.165476337944,3.43711951614,0.956125723828,4.49823089642,0.21062864411,3.42629553859,0.839732696896,6.3039195127,0.397446992137,4.40233078452,0.289350982583,9.57358270994,0.875512680398,6.25797409038,0.217517880771,8.9835759928,0.885285260858,6.47818132689,0.306722027886,7.47355913963,0.834111387106,6.08711140805
Qwen/Qwen3-32B,qwen,5,29,50002900,50002904,True,False,core,275,0.887918818489,0.57555682127,0.299900011444,0.57555682127,,,"{""0.1"": 3, ""1.0"": 2}",0.986039274252,3.54760657157,0.118052877273,2.64989303415,0.900487681272,6.77446783053,0.313872186049,4.83229591442,0.777229499943,7.43219395824,0.467774971009,5.37989193936,,,,,,,,,,,,
Qwen/Qwen3-32B,qwen,5,29,50002900,50002904,True,False,extended,275,0.607475052031,1.55087543799,0.561723435646,0.575682772262,1.44007082114,1.55087543799,"{""0.0001"": 1, ""0.1"": 4}",0.986145299819,3.53410964174,0.117551293584,2.62115374002,0.900560011155,6.77200539403,0.313760212896,4.83536395176,0.776864609435,7.43827830832,0.468131259862,5.36947151771,0.581467278949,7.34702676918,0.673165138437,5.07293081923,0.291232188847,8.54995891261,0.850228819636,6.0381308017,0.108580923983,8.47451273456,0.947503889463,6.63729420904
Qwen/Qwen3-32B,qwen,5,30,50003000,50003004,True,False,core,275,0.816575143861,0.75107996654,0.357987877828,0.75107996654,,,"{""0.1"": 2, ""1.0"": 3}",0.985689295579,3.59179845033,0.119723647717,2.87150743693,0.932814016802,5.56642164814,0.259748894186,4.08636447516,0.531222119203,10.7813153888,0.69449109158,7.92560873303,,,,,,,,,,,,
Qwen/Qwen3-32B,qwen,5,30,50003000,50003004,True,False,extended,275,0.59865622507,1.56401065496,0.574493049678,0.750605547673,1.37212267696,1.56401065496,"{""0.01"": 1, ""0.1"": 1, ""1.0"": 3}",0.985696475252,3.59089733555,0.119694712059,2.87042708654,0.932876957876,5.5638136737,0.259622181546,4.08631810083,0.531828801106,10.7743366609,0.694030393392,7.92345630548,0.475670907214,8.22335220632,0.736395999043,6.02999904035,0.318389348653,8.38455888307,0.828733596662,6.34319339519,0.34747486032,7.25057416094,0.808481415364,5.74693158127
Qwen/Qwen3-32B,qwen,5,31,50003100,50003104,True,False,core,275,0.875952513423,0.607654563039,0.315413210608,0.607654563039,,,"{""0.01"": 1, ""0.1"": 3, ""1.0"": 1}",0.986772227534,3.45322447895,0.115865236891,2.53305431776,0.88455853489,7.29655191557,0.340828280776,5.61101689392,0.756526777847,7.76987079015,0.489546114156,5.485592099,,,,,,,,,,,,
Qwen/Qwen3-32B,qwen,5,31,50003100,50003104,True,False,extended,275,0.633645468201,1.48879037183,0.542089995622,0.606245956345,1.35976564586,1.48879037183,"{""0.01"": 1, ""0.1"": 2, ""1.0"": 2}",0.98672063788,3.45995188864,0.11610730295,2.5368517893,0.88457502256,7.29603084008,0.340792997548,5.61432325262,0.758348418682,7.74074954261,0.487763658556,5.47476337436,0.68172338457,6.40691967656,0.571270098452,4.67421330834,0.0992377622351,9.63867019673,0.954073093204,6.98877322729,0.391267583281,7.00304617226,0.782532823022,5.49687523284
Qwen/Qwen3-32B,qwen,5,32,50003200,50003204,True,False,core,275,0.910501807583,0.518648795689,0.275139095592,0.518648795689,,,"{""0.1"": 4, ""1.0"": 1}",0.98536689967,3.63203168064,0.120132345041,2.68034319377,0.910800626046,6.41383325457,0.298552876551,4.85757928449,0.835337897033,6.38976702665,0.406732065183,5.15771803893,,,,,,,,,,,,
Qwen/Qwen3-32B,qwen,5,32,50003200,50003204,True,False,extended,275,0.655283983628,1.44214745558,0.522176316577,0.518693470999,1.34563976115,1.44214745558,"{""0.1"": 3, ""1.0"": 2}",0.985368325737,3.63185469668,0.120126463902,2.68273415237,0.910719620422,6.4167449267,0.298691187708,4.8567823607,0.835371630439,6.38911247517,0.406689222764,5.1498357567,0.622717902736,6.97557500021,0.616493684891,5.19560403214,0.324231019904,8.34855208599,0.82498068541,6.0134356964,0.25329540253,7.75618550363,0.866076654788,6.17983807617
Qwen/Qwen3-32B,qwen,5,33,50003300,50003304,True,False,core,275,0.907636797004,0.527924361952,0.298891023282,0.527924361952,,,"{""0.1"": 4, ""1.0"": 1}",0.944229563051,7.09060800176,0.237017309499,4.9831543205,0.92082672646,6.04263083943,0.280058080798,4.30387862707,0.8578541015,5.93684023083,0.379597679551,4.53487538846,,,,,,,,,,,,
Qwen/Qwen3-32B,qwen,5,33,50003300,50003304,True,False,extended,275,0.595657795337,1.56753193734,0.57517377838,0.530398834432,1.47507065967,1.56753193734,"{""0.1"": 2, ""1.0"": 3}",0.944023930842,7.10366793034,0.237444557491,4.99059801384,0.920693783433,6.04770192378,0.28030183422,4.31118147578,0.855685849084,5.98194828728,0.382588404708,4.57298376541,0.398716699548,8.80615823458,0.790760581125,6.40371712034,0.279029458795,8.62324637967,0.849774989452,6.64787008032,0.175797050318,8.14874742994,0.910172303283,6.43138205737
Qwen/Qwen3-32B,qwen,5,34,50003400,50003404,True,False,core,275,0.865431673141,0.635023483961,0.328105492361,0.635023483961,,,"{""0.0001"": 1, ""0.1"": 3, ""1.0"": 1}",0.986399296832,3.50156452776,0.116833867272,2.63396893684,0.876195088207,7.55623923415,0.352066236869,5.51965683851,0.733700634382,8.12593344614,0.515416372942,5.71423158794,,,,,,,,,,,,
Qwen/Qwen3-32B,qwen,5,34,50003400,50003404,True,False,extended,275,0.582103117972,1.60223721282,0.587871079307,0.634140865155,1.4714039042,1.60223721282,"{""0.1"": 2, ""1.0"": 3}",0.986309538219,3.51309991391,0.117235524372,2.64287097828,0.876014061414,7.56176155986,0.352335426824,5.52677496793,0.735188548635,8.10320033088,0.514052736293,5.70100445827,0.436912104801,8.52187205229,0.775815985815,5.9002459724,0.266874886692,8.69563061921,0.866516464885,6.45271673882,0.19131956807,8.07164851543,0.901270337656,6.36050078606
Qwen/Qwen3-32B,qwen,5,35,50003500,50003504,True,False,core,275,0.860835538302,0.654807561659,0.310175156456,0.654807561659,,,"{""0.0001"": 1, ""0.1"": 3, ""1.0"": 1}",0.989470606755,3.08093918451,0.102674937383,2.35389605633,0.952070161301,4.70153578069,0.219551208586,3.58170699333,0.64096584685,9.43530788996,0.608299323399,6.85258967181,,,,,,,,,,,,
Qwen/Qwen3-32B,qwen,5,35,50003500,50003504,True,False,extended,275,0.55990216168,1.64148144113,0.58923391438,0.654539158202,1.50533710907,1.64148144113,"{""0.01"": 1, ""0.1"": 4}",0.989481292405,3.07937545747,0.102625882761,2.35328991922,0.952123454503,4.69892123417,0.219421278803,3.57487609357,0.641234301985,9.43177977085,0.608065572299,6.84520094087,0.330724150667,9.29072254543,0.839354730755,6.60089003384,0.165858120852,9.27538612385,0.916571817234,6.9345819643,0.27999164967,7.61627368066,0.849364204426,5.96243957993
Qwen/Qwen3-32B,qwen,5,36,50003600,50003604,True,False,core,275,0.946856858436,0.398922287667,0.210070382323,0.398922287667,,,"{""0.01"": 1, ""0.1"": 3, ""1.0"": 1}",0.990257388805,2.96359694541,0.0988337873799,2.41535853343,0.959402480358,4.32699618412,0.201696786062,3.34534201841,0.890910706146,5.20090906372,0.329680573528,4.03743147052,,,,,,,,,,,,
Qwen/Qwen3-32B,qwen,5,36,50003600,50003604,True,False,extended,275,0.658829267323,1.44324667731,0.501066224681,0.398810996023,1.38705110253,1.44324667731,"{""0.0001"": 1, ""0.01"": 1, ""0.1"": 2, ""1.0"": 1}",0.990260611325,2.96310677698,0.0988171377185,2.41587903033,0.959461765739,4.3238356297,0.20155516315,3.34326860277,0.890940566804,5.20019720105,0.329637528278,4.03761010044,0.573791240445,7.41409419427,0.670293416591,5.44882472785,0.437993479481,7.61347124868,0.754968119535,5.7968253454,0.100527940144,8.51270558822,0.951125982814,6.79788219234
Qwen/Qwen3-32B,qwen,5,37,50003700,50003704,True,False,core,275,0.867853472981,0.629410659286,0.338203996402,0.629410659286,,,"{""0.0001"": 1, ""0.1"": 3, ""1.0"": 1}",0.969760304876,5.22119792845,0.174007262285,3.83634260708,0.883733409841,7.3225817651,0.34102091155,5.47867150948,0.750066704227,7.87227493375,0.499583815371,5.42229124658,,,,,,,,,,,,
Qwen/Qwen3-32B,qwen,5,37,50003700,50003704,True,False,extended,275,0.613987669192,1.53398213523,0.572368176278,0.630445179475,1.39844201413,1.53398213523,"{""0.1"": 2, ""1.0"": 3}",0.969654735862,5.23030378236,0.174312191605,3.86149862725,0.883097094016,7.34259231509,0.341942588118,5.48757730192,0.749514481684,7.88096695101,0.500151627621,5.43280701409,0.46353149177,8.31800218827,0.745114581982,5.74128871995,0.358549187654,8.1338042163,0.80894294275,6.01530145261,0.259579024168,7.7234818743,0.863745125595,6.0365680917
Qwen/Qwen3-32B,qwen,5,38,50003800,50003804,True,False,core,275,0.887147854391,0.580947596848,0.296559992092,0.580947596848,,,"{""0.01"": 1, ""0.1"": 2, ""1.0"": 2}",0.989694464127,3.04801249189,0.100956649484,2.28163193858,0.908608364217,6.49217155108,0.304179564018,4.39857254799,0.76314073483,7.66360979566,0.484543762773,5.53128366137,,,,,,,,,,,,
Qwen/Qwen3-32B,qwen,5,38,50003800,50003804,True,False,extended,275,0.56712569078,1.62825848385,0.586148847485,0.58139074939,1.52092422124,1.62825848385,"{""0.1"": 3, ""1.0"": 2}",0.989545063663,3.07002667634,0.101705489891,2.27293018222,0.908601434144,6.49241769159,0.304196961008,4.42593105801,0.762767983094,7.6696376385,0.484907625962,5.53473800275,0.295781372246,9.53017044746,0.862963795763,6.58405125345,0.372175043671,8.04695036229,0.797270533336,6.14838789586,0.0738832478616,8.63786962692,0.96584867895,7.03433233538
Qwen/Qwen3-32B,qwen,5,39,50003900,50003904,True,False,core,275,0.856179498222,0.656871635309,0.346594857467,0.656871635309,,,"{""0.0001"": 3, ""1.0"": 2}",0.979309382202,4.31885061118,0.145277274933,3.15843404767,0.857599361832,8.10387492846,0.37547898033,5.93932279906,0.731629750632,8.15746802096,0.519028317138,6.14022855017,,,,,,,,,,,,
Qwen/Qwen3-32B,qwen,5,39,50003900,50003904,True,False,extended,275,0.608549361836,1.53921695077,0.573283874777,0.658160904514,1.39140685829,1.53921695077,"{""0.0001"": 1, ""0.1"": 3, ""1.0"": 1}",0.979422611543,4.30701695083,0.144876604039,3.14722128977,0.857104058327,8.11795630289,0.376124483755,5.94358045825,0.730296183918,8.17771066544,0.520304640142,6.15039427829,0.517354118412,7.88971319432,0.703781229362,5.96243097413,0.369001156014,8.06726487737,0.798100224481,6.0881742281,0.198118042802,8.0376482384,0.896516066883,6.26051338747
Qwen/Qwen3-32B,qwen,5,40,50004000,50004004,True,False,core,275,0.864478566874,0.63599436919,0.342704274459,0.63599436919,,,"{""0.1"": 4, ""1.0"": 1}",0.972751770454,4.95622024673,0.164910976973,3.89464315781,0.851657467454,8.27122064786,0.382946563191,6.19476030131,0.769026462715,7.5677941049,0.480255283214,5.50731077171,,,,,,,,,,,,
Qwen/Qwen3-32B,qwen,5,40,50004000,50004004,True,False,extended,275,0.61872485305,1.51560220307,0.567374984079,0.638650289103,1.37447293396,1.51560220307,"{""0.0001"": 1, ""0.1"": 1, ""1.0"": 3}",0.972610741591,4.96902966656,0.165334735942,3.91419823971,0.851460453922,8.27671132434,0.383210114945,6.20656807458,0.766079577495,7.61591809705,0.483413513119,5.53767234244,0.518396253002,7.88119081127,0.697971518972,5.88749014149,0.321493270327,8.36544627835,0.82416313235,6.25023885807,0.282308821965,7.60400823931,0.85015688915,5.91618856241
Qwen/Qwen3-32B,qwen,5,41,50004100,50004104,True,False,core,275,0.908748528912,0.523567463736,0.28163200804,0.523567463736,,,"{""0.0001"": 1, ""0.1"": 4}",0.976405296478,4.61199380422,0.153100823466,3.3360628998,0.926703718272,5.81403623038,0.270423342754,4.3002416096,0.823136571986,6.62227504165,0.421371857901,4.80604445123,,,,,,,,,,,,
Qwen/Qwen3-32B,qwen,5,41,50004100,50004104,True,False,extended,275,0.615974567228,1.52855666448,0.555354788888,0.52514144256,1.4355180047,1.52855666448,"{""0.1"": 3, ""1.0"": 2}",0.975896245292,4.66147975529,0.154846680187,3.38431516118,0.926237632994,5.83249243556,0.271259501653,4.3139049046,0.822453975758,6.63504191749,0.422154383007,4.82638181037,0.424819721707,8.61289012682,0.779180833915,6.22686257586,0.299884812303,8.49760978786,0.834883490048,6.30503139661,0.246555015312,7.79111380267,0.869803844516,6.10218732614
Qwen/Qwen3-32B,qwen,5,42,50004200,50004204,True,False,core,275,0.800565763146,0.78242436041,0.396573513239,0.78242436041,,,"{""0.0001"": 1, ""0.1"": 2, ""1.0"": 2}",0.966764068587,5.47375531525,0.181395967638,3.83670191463,0.901011938085,6.75659943513,0.315848503542,4.89561228777,0.533921282766,10.7502318574,0.692476068538,7.90035256152,,,,,,,,,,,,
Qwen/Qwen3-32B,qwen,5,42,50004200,50004204,True,False,extended,275,0.523812344767,1.71240064862,0.637618999591,0.782016965989,1.52340587051,1.71240064862,"{""0.1"": 3, ""1.0"": 2}",0.966829438051,5.46836968963,0.181206843974,3.82381967019,0.901244400395,6.74866121564,0.315487075686,4.8913399929,0.534312092389,10.7457238473,0.692230106154,7.88577680781,0.203439110947,10.1357619748,0.922923986843,7.16021058525,0.293118126536,8.53857617893,0.844514181193,6.16748697768,0.243930900285,7.80466954249,0.869351803696,6.41585928563
Qwen/Qwen3-32B,qwen,5,43,50004300,50004304,True,False,core,275,0.879560604262,0.604990683295,0.313921634044,0.604990683295,,,"{""0.1"": 2, ""1.0"": 3}",0.979545888555,4.29409612268,0.144456626284,3.04979949058,0.921655543916,6.01091929204,0.281829982396,4.54202507118,0.737480380314,8.06805923829,0.515478293451,5.86849796603,,,,,,,,,,,,
Qwen/Qwen3-32B,qwen,5,43,50004300,50004304,True,False,extended,275,0.594372755719,1.57308585916,0.574725435816,0.606739969138,1.45136684892,1.57308585916,"{""0.1"": 3, ""1.0"": 2}",0.979501267464,4.29877740323,0.144635096494,3.05187855515,0.92200325164,5.99756565263,0.281183484304,4.54344572343,0.735128074193,8.10412553358,0.517831948769,5.88484231667,0.176337737662,10.306744209,0.92332393236,7.34601965385,0.310193190273,8.43481911411,0.832880395039,6.26147591453,0.443073013083,6.69842819621,0.748497757932,5.2175064251
Qwen/Qwen3-32B,qwen,5,44,50004400,50004404,True,False,core,275,0.912745929055,0.514973496995,0.290744384002,0.514973496995,,,"{""0.1"": 2, ""1.0"": 3}",0.958032299121,6.15090531672,0.2049242826,4.33048933556,0.900587475554,6.77107014703,0.317023478414,4.98935496306,0.879618012491,5.46347486851,0.350285390992,4.01428115351,,,,,,,,,,,,
Qwen/Qwen3-32B,qwen,5,44,50004400,50004404,True,False,extended,275,0.644424760233,1.46879237077,0.542257576543,0.513624085721,1.37606007391,1.46879237077,"{""0.0001"": 1, ""0.1"": 4}",0.957841271535,6.1648881956,0.205405504645,4.32798959011,0.901281221896,6.74740296294,0.315920363405,4.9703331392,0.880473141449,5.44403549028,0.34901662436,4.00286095395,0.359779764989,9.08681344549,0.804834686153,6.87830560582,0.396257244718,7.89110824937,0.780261130143,6.06230335012,0.37091591681,7.11914966814,0.798107150551,5.56218307862
Qwen/Qwen3-32B,qwen,5,45,50004500,50004504,True,False,core,275,0.928156943069,0.466416367527,0.264167905192,0.466416367527,,,"{""0.1"": 4, ""1.0"": 1}",0.963336192478,5.74910492688,0.194809406344,3.6469301758,0.922642019707,5.97295610446,0.276775912544,4.13935692814,0.898492617021,5.01691809192,0.320918396687,3.98277891578,,,,,,,,,,,,
Qwen/Qwen3-32B,qwen,5,45,50004500,50004504,True,False,extended,275,0.567616276915,1.63110883062,0.582977144287,0.466488029014,1.56297950598,1.63110883062,"{""0.1"": 5}",0.963384402346,5.74532388523,0.194678976506,3.64466602318,0.922645260718,5.97283098084,0.276770178706,4.13821481041,0.898364988913,5.02007105778,0.321106595228,3.98780581867,0.182408367863,10.2686921158,0.928497372914,7.1202174928,0.283020078433,8.59934814464,0.854706693706,6.52820260877,0.155874563219,8.24664441193,0.922103048661,6.79712185632
Qwen/Qwen3-32B,qwen,5,46,50004600,50004604,True,False,core,275,0.886904104015,0.588612309367,0.309881082955,0.588612309367,,,"{""0.1"": 2, ""1.0"": 3}",0.984950038702,3.68340221091,0.122380057785,2.78720447444,0.87845182198,7.48705439757,0.350477845165,5.05473652158,0.797310451363,7.08930845484,0.456785345916,4.85617445945,,,,,,,,,,,,
Qwen/Qwen3-32B,qwen,5,46,50004600,50004604,True,False,extended,275,0.585260263834,1.58679307376,0.578989720572,0.588612309367,1.47358332245,1.58679307376,"{""0.1"": 2, ""1.0"": 3}",0.984950038702,3.68340221091,0.122380057785,2.78720447444,0.87845182198,7.48705439757,0.350477845165,5.05473652158,0.797310451363,7.08930845484,0.456785345916,4.85617445945,0.307928357043,9.4476205275,0.844083572096,6.81547614164,0.409063966639,7.80696569758,0.767609827222,5.67186572419,0.133856947278,8.35350213589,0.93260167525,6.59810524306
Qwen/Qwen3-32B,qwen,5,47,50004700,50004704,True,False,core,275,0.840218887077,0.693545653647,0.361705408792,0.693545653647,,,"{""0.0001"": 1, ""0.1"": 4}",0.981615679577,4.07103881628,0.13641559199,2.68185869045,0.845389713174,8.44415029968,0.395674040231,6.45869626744,0.693651268479,8.71557888948,0.553026594155,6.55666256422,,,,,,,,,,,,
Qwen/Qwen3-32B,qwen,5,47,50004700,50004704,True,False,extended,275,0.559845266349,1.63918366853,0.609448958675,0.692812659013,1.48557521476,1.63918366853,"{""0.1"": 3, ""1.0"": 2}",0.981538440683,4.0795817743,0.13670489575,2.68742329881,0.84518167827,8.44982937675,0.395923203526,6.44591133632,0.695017771784,8.69611874951,0.551856837301,6.56079546256,0.290322683178,9.56703528784,0.864569380466,6.51568314541,0.228600240864,8.9197315568,0.880627226445,6.82640277497,0.318410783312,7.41028873692,0.82701220856,5.77961367361
Qwen/Qwen3-32B,qwen,5,48,50004800,50004804,True,False,core,275,0.857244036646,0.657664501974,0.357448054295,0.657664501974,,,"{""0.1"": 2, ""1.0"": 3}",0.950062216417,6.70959156966,0.2235125709,5.00305266921,0.899734409009,6.80005962738,0.318805209329,4.98142834072,0.721935484513,8.30349599571,0.530026382656,5.92531119985,,,,,,,,,,,,
Qwen/Qwen3-32B,qwen,5,48,50004800,50004804,True,False,extended,275,0.584400364213,1.5846833933,0.59447346452,0.659404487197,1.44097438536,1.5846833933,"{""0.0001"": 1, ""0.1"": 2, ""1.0"": 1, ""10.0"": 1}",0.948325826123,6.82524466216,0.227563043494,5.06298013526,0.898790891083,6.83197962509,0.320241481637,4.99324585223,0.722447506101,8.29584754012,0.529598652199,5.9211812311,0.448880791433,8.43081748916,0.7497124616,6.40732329764,0.27945075152,8.62072655284,0.847316969725,6.32326239488,0.208506419016,7.98541467183,0.892408178465,6.46582967306
Qwen/Qwen3-32B,qwen,5,49,50004900,50004904,True,False,core,275,0.883236454369,0.590045686936,0.319411541912,0.590045686936,,,"{""0.01"": 1, ""0.1"": 3, ""1.0"": 1}",0.973599292748,4.87853284872,0.16259068806,3.71879984832,0.878120552645,7.49725012388,0.346863441352,5.64118053787,0.797989517714,7.07742291418,0.448780496325,5.47156088428,,,,,,,,,,,,
Qwen/Qwen3-32B,qwen,5,49,50004900,50004904,True,False,extended,275,0.569931410568,1.6109749821,0.590300726583,0.595521916482,1.49686139637,1.6109749821,"{""0.0001"": 1, ""0.1"": 2, ""1.0"": 2}",0.973584118424,4.87993466351,0.162635699535,3.71678169211,0.877808930858,7.50682850264,0.347331974771,5.64846679172,0.792153942071,7.17891962569,0.455583671293,5.53123926723,0.480664689091,8.18409835329,0.72738622822,6.26951917729,0.208844321516,9.03322878168,0.890161543375,6.74946206163,0.0865324614462,8.57867735308,0.958705242305,6.73600647919
Qwen/Qwen3-32B,qwen,5,50,50005000,50005004,True,False,core,275,0.856982650334,0.662295904419,0.337756778693,0.662295904419,,,"{""0.0001"": 1, ""0.1"": 4}",0.982247564625,4.0004645203,0.132700532349,3.00012662635,0.903775648221,6.66161084944,0.311201897362,5.00141668531,0.684924738154,8.83884153851,0.569367906369,6.27443985283,,,,,,,,,,,,
Qwen/Qwen3-32B,qwen,5,50,50005000,50005004,True,False,extended,275,0.575450774071,1.6127788014,0.593446143755,0.66319014809,1.47011369959,1.6127788014,"{""0.0001"": 1, ""0.1"": 2, ""1.0"": 2}",0.982028124241,4.02511373728,0.133532542346,3.01967285532,0.903248306681,6.67983983293,0.312070254452,5.00701314321,0.684515079994,8.84458576504,0.56973887786,6.28536892974,0.307720006701,9.4490425384,0.851924475383,6.7855303115,0.239782049289,8.85484768042,0.875332767731,6.55036527975,0.335411077522,7.31729095169,0.818077944759,5.80182065407
