pair,dimensions,variant,role,residual_norm,residual_pc1,residual_pc2,residual_pc3,residual_pc4,residual_pc5,residual_pc6
gemma_to_llama,3,raw_pc_scores,workaholic,885.741842248,232.557822658,462.56497934,718.671767998,,,
gemma_to_llama,3,raw_pc_scores,wraith,1165.77675753,-1140.6874074,237.663672076,-37.1976609896,,,
gemma_to_llama,3,raw_pc_scores,writer,135.552216914,1.47697312551,-129.514404508,-39.9780075226,,,
gemma_to_llama,3,raw_pc_scores,zealot,1090.13900421,-729.390774208,573.267184497,572.50055212,,,
gemma_to_llama,3,raw_pc_scores,zeitgeist,287.668084169,-268.029424409,49.1591800416,92.1766202358,,,
llama_to_qwen,3,variance_standardized,aberration,0.95591735587,0.410425779204,-0.313268150371,-0.804482278848,,,
llama_to_qwen,3,variance_standardized,absurdist,1.41674680343,-0.462957556389,-0.74343872807,-1.1136160306,,,
llama_to_qwen,3,variance_standardized,accountant,0.39336909633,-0.275412256835,0.239523916131,-0.146682065481,,,
llama_to_qwen,3,variance_standardized,activist,0.951221686351,-0.0858759995831,0.243112737601,-0.915611383773,,,
llama_to_qwen,3,variance_standardized,actor,0.803961672177,-0.0724342944923,-0.714812504196,-0.360764087952,,,
llama_to_qwen,3,variance_standardized,addict,0.109057952804,0.0257883927678,-0.0844619600932,-0.0639904146367,,,
llama_to_qwen,3,variance_standardized,adolescent,0.513736998947,-0.0545962126005,-0.506397535131,0.0671304258183,,,
llama_to_qwen,3,variance_standardized,advocate,0.398913709608,0.361065445577,-0.166596745387,-0.0317713101635,,,
llama_to_qwen,3,variance_standardized,alien,0.516157906494,0.314638034677,-0.37022021495,0.174238009667,,,
llama_to_qwen,3,variance_standardized,altruist,0.322816725406,-0.112725974763,0.24996392407,0.170357064659,,,
llama_to_qwen,3,variance_standardized,amateur,0.669558135251,-0.176348009708,0.0567854957343,0.643416570681,,,
llama_to_qwen,3,variance_standardized,ambassador,0.385110369163,-0.0926560397315,0.0981421851411,0.360684025476,,,
llama_to_qwen,3,variance_standardized,amnesiac,1.84265078307,0.467475818649,0.292787943093,1.75815343122,,,
llama_to_qwen,3,variance_standardized,analyst,0.24983781084,0.0157305334204,0.00193963808731,0.249334554059,,,
llama_to_qwen,3,variance_standardized,anarchist,2.13612735759,-0.855881950531,0.513002056063,-1.88873901455,,,
llama_to_qwen,3,variance_standardized,ancient,0.241202979515,0.185802807434,-0.02045711928,-0.152439169334,,,
llama_to_qwen,3,variance_standardized,angel,1.17987084391,0.564026090963,0.0204960861858,1.0361224288,,,
llama_to_qwen,3,variance_standardized,anthropologist,0.615301336843,-0.183246442154,0.509617735198,-0.292072320719,,,
llama_to_qwen,3,variance_standardized,archaeologist,0.636590456214,-0.221316291414,0.536944242888,-0.260686378867,,,
llama_to_qwen,3,variance_standardized,architect,0.353203983074,-0.12900474007,0.327064810338,-0.0337556000904,,,
llama_to_qwen,3,variance_standardized,archivist,0.531125155713,-0.139524852007,0.510294232183,-0.0471862618168,,,
llama_to_qwen,3,variance_standardized,artisan,0.402443218409,-0.10801238791,0.370156362366,-0.11523079233,,,
llama_to_qwen,3,variance_standardized,ascetic,1.18148784267,-0.735643989178,0.690990605587,-0.614225875842,,,
llama_to_qwen,3,variance_standardized,assistant,0.543786482781,0.123934580143,-0.178830693061,0.498360855123,,,
llama_to_qwen,3,variance_standardized,auctioneer,0.0923161992505,0.0787038045187,0.0367439597329,-0.0312709645118,,,
llama_to_qwen,3,variance_standardized,auditor,0.554418172729,-0.260790734377,0.36310920049,-0.327901527345,,,
llama_to_qwen,3,variance_standardized,avatar,0.594457037076,0.283887699639,-0.148715098459,0.500670313094,,,
llama_to_qwen,3,variance_standardized,bard,0.318542436373,-0.124245575848,0.174714171407,0.235599828017,,,
llama_to_qwen,3,variance_standardized,bartender,0.549343705209,0.25240598593,-0.30008249708,-0.384733959595,,,
llama_to_qwen,3,variance_standardized,biologist,0.435936488146,-0.263780674143,0.346766068386,0.0146175053129,,,
llama_to_qwen,3,variance_standardized,blogger,0.602258969142,0.167732751345,-0.573247189304,-0.0772609215159,,,
llama_to_qwen,3,variance_standardized,bohemian,1.64829523339,-0.68082595097,0.296031237675,-1.47163810335,,,
llama_to_qwen,3,variance_standardized,builder,0.528299209677,-0.00186926439817,0.380230481859,-0.366771511246,,,
llama_to_qwen,3,variance_standardized,caregiver,1.42422727152,0.211317417909,-0.269613927102,1.3824169415,,,
llama_to_qwen,3,variance_standardized,cartographer,0.36091375509,-0.026919860537,0.353140007985,-0.069470817489,,,
llama_to_qwen,3,variance_standardized,caveman,5.49220335784,0.0552053411515,1.41618183357,5.30619252463,,,
llama_to_qwen,3,variance_standardized,celebrity,0.77771363199,-0.00235677347223,-0.113567523774,-0.769373353156,,,
llama_to_qwen,3,variance_standardized,chameleon,0.475516618701,-0.0769570284906,-0.437572960729,0.169480307013,,,
llama_to_qwen,3,variance_standardized,chef,0.166322616526,-0.150972502337,0.0599538162153,0.0357219292206,,,
llama_to_qwen,3,variance_standardized,chemist,0.27818033906,-0.170298801016,0.217940231477,0.0297434852591,,,
llama_to_qwen,3,variance_standardized,chimera,0.489950804251,0.407730105198,-0.268472919802,-0.041596192544,,,
llama_to_qwen,3,variance_standardized,coach,0.909503937004,0.27758387022,-0.53197157349,0.68348434614,,,
llama_to_qwen,3,variance_standardized,collaborator,0.770594334423,0.14019209236,-0.292286408182,0.699092598357,,,
llama_to_qwen,3,variance_standardized,collector,0.500553574882,0.124197059266,0.336220591998,-0.349406189574,,,
llama_to_qwen,3,variance_standardized,comedian,1.08297466181,0.00335054785357,-0.502346904679,-0.959411527614,,,
llama_to_qwen,3,variance_standardized,competitor,1.66851934901,-0.0501143726051,0.211125116646,-1.6543492838,,,
llama_to_qwen,3,variance_standardized,composer,0.254679746955,-0.138320822419,0.210357303681,0.0384568379128,,,
llama_to_qwen,3,variance_standardized,conservator,0.542740236719,-0.0217658551357,0.516864480886,0.164147252498,,,
llama_to_qwen,3,variance_standardized,consultant,0.146680428032,0.00820251070976,-0.121986585662,0.0810378905457,,,
llama_to_qwen,3,variance_standardized,contrarian,2.17431814512,-0.0386413405045,-0.219720280653,-2.16284286098,,,
llama_to_qwen,3,variance_standardized,coordinator,0.234020835423,-0.0475801927393,-0.0235134485027,0.227923220428,,,
llama_to_qwen,3,variance_standardized,coral_reef,1.22510895294,0.605439471503,-0.0278320063658,1.06468792251,,,
llama_to_qwen,3,variance_standardized,cosmopolitan,0.257535052919,0.0571562550249,-0.200947782047,-0.150590354552,,,
llama_to_qwen,3,variance_standardized,counselor,1.56603931754,0.365700075944,-0.641561120716,1.38099309445,,,
llama_to_qwen,3,variance_standardized,criminal,1.33546066773,-0.0536148291897,0.584105969395,-1.19975033306,,,
llama_to_qwen,3,variance_standardized,critic,0.614938440766,-0.0540355776018,0.0910188906341,-0.605759856571,,,
llama_to_qwen,3,variance_standardized,crystalline,0.970323915889,-0.159558354528,0.0848140573231,0.953349992881,,,
llama_to_qwen,3,variance_standardized,curator,0.0819978596275,-0.00363108099499,0.0484732077967,0.0660364472106,,,
llama_to_qwen,3,variance_standardized,cyborg,0.543524523803,0.371422411385,-0.371817566283,0.138621779312,,,
llama_to_qwen,3,variance_standardized,cynic,1.9053949836,-0.232092447078,-0.0479036536882,-1.89060000515,,,
llama_to_qwen,3,variance_standardized,daredevil,1.95852153133,0.137512606885,-0.308489553883,-1.92917885816,,,
llama_to_qwen,3,variance_standardized,debugger,0.365811448069,0.053449986879,-0.325540382784,-0.158065092976,,,
llama_to_qwen,3,variance_standardized,demon,0.560078311619,0.0753571124052,-0.0706965396126,-0.550464367641,,,
llama_to_qwen,3,variance_standardized,designer,0.370496652534,0.154995761325,-0.0560607292348,0.331815126461,,,
llama_to_qwen,3,variance_standardized,destroyer,1.61667004067,0.155002745596,-0.0938430660077,-1.60648362837,,,
llama_to_qwen,3,variance_standardized,detective,0.509550383236,0.20794944814,-0.184310676672,-0.427116137062,,,
llama_to_qwen,3,variance_standardized,devils_advocate,1.44907641321,0.0924866005585,-0.28647984762,-1.41746180793,,,
llama_to_qwen,3,variance_standardized,dilettante,0.395606275469,-0.155587875442,-0.340928199206,-0.126746602289,,,
llama_to_qwen,3,variance_standardized,dispatcher,0.192782479716,-0.117823034107,0.152212342752,-0.0106873679256,,,
llama_to_qwen,3,variance_standardized,divorcee,0.192969326834,0.0339995399318,0.0993534817726,0.161895268747,,,
llama_to_qwen,3,variance_standardized,doctor,0.789441013675,-0.0526583756345,-0.007581201647,0.787646326043,,,
llama_to_qwen,3,variance_standardized,dreamer,0.564851038655,0.197306551539,-0.290904683664,0.442155273192,,,
llama_to_qwen,3,variance_standardized,echo,0.636479312841,0.0960640676302,-0.225751651749,0.587293625299,,,
llama_to_qwen,3,variance_standardized,economist,0.539791733157,-0.206333898335,0.194943351666,-0.459128007448,,,
llama_to_qwen,3,variance_standardized,ecosystem,0.984144171002,-0.0748412657863,-0.325402627318,0.925770848746,,,
llama_to_qwen,3,variance_standardized,editor,0.428604766817,-0.160389435738,-0.0335488305747,0.396045137591,,,
llama_to_qwen,3,variance_standardized,egregore,0.491723711331,0.405175701553,-0.057868930342,-0.27253632062,,,
llama_to_qwen,3,variance_standardized,elder,0.71789620964,0.396502328805,0.597581401977,-0.0325167507364,,,
llama_to_qwen,3,variance_standardized,eldritch,1.27762066108,-0.308716015434,-0.695144898911,1.02653911029,,,
llama_to_qwen,3,variance_standardized,emissary,0.285757415265,0.154261778989,-0.0113515150825,0.240274316204,,,
llama_to_qwen,3,variance_standardized,empath,1.19977383765,0.105431398382,-0.594349587756,1.03686549238,,,
llama_to_qwen,3,variance_standardized,engineer,0.0831597659271,-0.016373042656,0.0448288757558,-0.0681017036623,,,
llama_to_qwen,3,variance_standardized,entrepreneur,0.939757294703,0.218990153694,-0.500506720512,-0.764643778667,,,
llama_to_qwen,3,variance_standardized,evaluator,0.0697703516889,-0.038355343004,0.0555954317399,0.0174905004929,,,
llama_to_qwen,3,variance_standardized,evangelist,1.29469575303,0.305804022478,0.0402546092561,-1.25741821173,,,
llama_to_qwen,3,variance_standardized,examiner,0.238341962814,-0.115947190576,0.202525489521,0.0484413700246,,,
llama_to_qwen,3,variance_standardized,exile,0.427016266735,0.160094285191,0.355489845809,-0.174182896498,,,
llama_to_qwen,3,variance_standardized,expatriate,0.09260826982,-0.0152351574496,-0.08948823661,-0.0183313154183,,,
llama_to_qwen,3,variance_standardized,facilitator,0.802891629262,0.00496571326756,-0.3097374438,0.740724662704,,,
llama_to_qwen,3,variance_standardized,familiar,0.845540236706,0.503118477523,-0.301163824212,0.609188345629,,,
llama_to_qwen,3,variance_standardized,fixer,1.41892032235,0.284209040282,-0.390234893368,-1.33427014903,,,
llama_to_qwen,3,variance_standardized,flaneur,1.13023032367,-0.0139911532959,-0.103052394175,-1.12543548737,,,
llama_to_qwen,3,variance_standardized,fool,1.81549045557,-0.120235777579,0.530715688006,1.73201899832,,,
llama_to_qwen,3,variance_standardized,forecaster,0.243809309119,-0.0254960253537,-0.0657358991424,-0.233391781064,,,
llama_to_qwen,3,variance_standardized,futurist,0.384924549806,-0.0167785765095,-0.0542800474436,-0.38070863513,,,
llama_to_qwen,3,variance_standardized,gamer,1.10237270496,0.089944072074,-0.62598627684,-0.902926810844,,,
llama_to_qwen,3,variance_standardized,generalist,0.221944580204,-0.116233318028,-0.176252145164,0.0684426313585,,,
llama_to_qwen,3,variance_standardized,genie,1.07654446526,-0.209371851189,-1.03931751331,-0.18689708435,,,
llama_to_qwen,3,variance_standardized,geographer,0.586864629013,-0.287887208364,0.494707217167,-0.129598677962,,,
llama_to_qwen,3,variance_standardized,ghost,0.735556076343,0.0337425851353,-0.647774346484,0.346832200682,,,
llama_to_qwen,3,variance_standardized,golem,1.29751934283,0.0629365866285,-0.162630986349,1.28574748429,,,
llama_to_qwen,3,variance_standardized,gossip,1.70200575193,0.0660084775104,-0.384276360518,-1.65674323274,,,
llama_to_qwen,3,variance_standardized,grader,0.509279812673,-0.192243506874,0.136808914143,0.451322149547,,,
llama_to_qwen,3,variance_standardized,graduate,0.532666007058,0.0924754999682,-0.479083605586,0.213682605374,,,
llama_to_qwen,3,variance_standardized,grandparent,0.880402235803,0.108230613426,0.304160171126,0.819073147786,,,
llama_to_qwen,3,variance_standardized,guardian,0.439011424471,0.290447481943,0.100701655676,0.313417401548,,,
llama_to_qwen,3,variance_standardized,guide,0.539522903648,0.305857267926,-0.27083819236,0.352396039673,,,
llama_to_qwen,3,variance_standardized,guru,0.172769983183,0.114247015348,0.118327938486,-0.0528732971045,,,
llama_to_qwen,3,variance_standardized,hacker,1.86549510143,0.210216251573,-0.280727246461,-1.83223178504,,,
llama_to_qwen,3,variance_standardized,healer,0.979125827005,0.23310174917,0.04108905911,0.950085600808,,,
llama_to_qwen,3,variance_standardized,hedonist,1.068635782,-0.319365303193,-0.244675525454,-0.990011174149,,,
llama_to_qwen,3,variance_standardized,hermit,0.544815586435,-0.398495815351,0.340791449371,-0.14794017847,,,
llama_to_qwen,3,variance_standardized,historian,0.745244188024,-0.357996934021,0.422660300448,-0.498583358568,,,
llama_to_qwen,3,variance_standardized,hive,0.68281744869,0.280693884803,0.164204711566,0.600406049245,,,
llama_to_qwen,3,variance_standardized,hoarder,1.11675398543,0.0945282741773,0.0365232934425,1.11214653638,,,
llama_to_qwen,3,variance_standardized,homunculus,0.403829056344,0.0246722164311,-0.13964875292,-0.378110320267,,,
llama_to_qwen,3,variance_standardized,hybrid,0.342837397224,-0.199550932791,-0.278766189121,-0.00251355536335,,,
llama_to_qwen,3,variance_standardized,idealist,0.714959052482,0.00517861422002,0.468943125953,-0.539659126952,,,
llama_to_qwen,3,variance_standardized,immigrant,0.548767845291,0.104768929056,0.0355927985093,0.53749676485,,,
llama_to_qwen,3,variance_standardized,improviser,0.496779600416,-0.284115723593,-0.0605240241775,-0.402995123413,,,
llama_to_qwen,3,variance_standardized,infant,8.21258015132,0.717970600096,0.153343996849,8.17969905179,,,
llama_to_qwen,3,variance_standardized,influencer,1.00250688376,0.245063622344,-0.759009395526,-0.607345544555,,,
llama_to_qwen,3,variance_standardized,instructor,0.711317724264,0.141942779489,-0.261909349665,0.645932384048,,,
llama_to_qwen,3,variance_standardized,interpreter,0.498604300085,0.115985433929,-0.426910908775,0.230001528578,,,
llama_to_qwen,3,variance_standardized,interviewer,0.76509242189,-0.249368326724,0.143569080926,0.708921554661,,,
llama_to_qwen,3,variance_standardized,jester,0.498594032613,-0.0718977455217,-0.128482636112,-0.476360090439,,,
llama_to_qwen,3,variance_standardized,journalist,0.367180287312,-0.1400800862,0.211045784144,-0.265816872745,,,
llama_to_qwen,3,variance_standardized,judge,0.45794524733,-0.331327668941,0.276217787062,-0.153751616112,,,
llama_to_qwen,3,variance_standardized,lawyer,0.730150621778,-0.321848830404,0.377591610942,-0.535684455811,,,
llama_to_qwen,3,variance_standardized,leviathan,0.939960893784,-0.13701090539,-0.218106726114,0.903982272874,,,
llama_to_qwen,3,variance_standardized,librarian,0.376255297726,-0.131020717416,0.203833385403,0.287842963558,,,
llama_to_qwen,3,variance_standardized,linguist,0.502351474929,-0.202003215805,0.459547605545,-0.0191755940152,,,
llama_to_qwen,3,variance_standardized,loner,0.226140589354,0.021005289756,-0.2038427725,-0.0956371687937,,,
llama_to_qwen,3,variance_standardized,luddite,1.63464903863,-0.738480843695,1.07465458931,-0.985819981875,,,
llama_to_qwen,3,variance_standardized,marketer,0.282762090124,0.0415214528387,-0.274737044668,-0.0524397259006,,,
llama_to_qwen,3,variance_standardized,martyr,1.11251309525,-0.206999549146,0.856295805351,-0.679407144124,,,
llama_to_qwen,3,variance_standardized,mathematician,0.365897577852,-0.252961331636,0.202820468342,-0.169574348873,,,
llama_to_qwen,3,variance_standardized,maverick,2.3925307945,-0.186940921814,-0.235087615098,-2.37360285381,,,
llama_to_qwen,3,variance_standardized,mechanic,0.627405841804,-0.272983974054,0.361617622994,-0.433993703848,,,
llama_to_qwen,3,variance_standardized,mediator,0.74583754586,0.115035484601,-0.197586151687,0.709929711139,,,
llama_to_qwen,3,variance_standardized,mentor,0.576590269326,0.202610830304,-0.420745620067,0.338198629977,,,
llama_to_qwen,3,variance_standardized,merchant,0.760742269354,0.541264665898,0.393335471155,-0.362006310669,,,
llama_to_qwen,3,variance_standardized,minimalist,0.212373134556,-0.179855832132,0.0656953508495,-0.091860485553,,,
llama_to_qwen,3,variance_standardized,moderator,0.818228173917,0.0239789395755,-0.233720124515,0.78377117735,,,
llama_to_qwen,3,variance_standardized,musician,0.285244045207,-0.187801835302,-0.0774338689422,0.200246427992,,,
llama_to_qwen,3,variance_standardized,mycorrhizal,1.18764459625,0.385036461878,-0.138097364811,1.11497790465,,,
llama_to_qwen,3,variance_standardized,mystic,0.315946634969,-0.310656460778,0.0201912376478,-0.0539180252571,,,
llama_to_qwen,3,variance_standardized,narcissist,1.33623872049,-0.20904723116,-0.485611176433,-1.22719801117,,,
llama_to_qwen,3,variance_standardized,narrator,0.459928764576,0.00571011103494,-0.309641259242,-0.340035518279,,,
llama_to_qwen,3,variance_standardized,naturalist,0.419342058925,-0.149419161088,0.181006221733,0.347503128586,,,
llama_to_qwen,3,variance_standardized,navigator,0.394596209695,0.31500892255,-0.105151949297,0.21311643526,,,
llama_to_qwen,3,variance_standardized,negotiator,0.295755958614,0.130261853036,-0.195369113678,0.17981753563,,,
llama_to_qwen,3,variance_standardized,networker,0.650459625605,0.164698453492,-0.379567892294,0.501896761396,,,
llama_to_qwen,3,variance_standardized,newlywed,0.874880293366,0.296059478863,-0.241661448617,0.786996859555,,,
llama_to_qwen,3,variance_standardized,nomad,0.541878398937,-0.283317044908,-0.179884241741,-0.425447189287,,,
llama_to_qwen,3,variance_standardized,novelist,0.810411435335,0.169189728008,-0.0744046792602,-0.789053530607,,,
llama_to_qwen,3,variance_standardized,nutritionist,0.88423023619,-0.171451949238,0.040844279286,0.86648663264,,,
llama_to_qwen,3,variance_standardized,observer,0.260260624078,-0.132873966755,0.11885652564,0.189613363761,,,
llama_to_qwen,3,variance_standardized,optimist,0.742747055267,0.167790472294,-0.450133551682,0.566479771188,,,
llama_to_qwen,3,variance_standardized,oracle,0.533292682373,-0.100352692896,-0.248901229868,0.460845527126,,,
llama_to_qwen,3,variance_standardized,organizer,0.45561042661,0.133780727116,-0.121046972244,0.418367312775,,,
llama_to_qwen,3,variance_standardized,orphan,0.379845664862,0.260100886916,0.0834693666263,-0.263937724804,,,
llama_to_qwen,3,variance_standardized,pacifist,0.525940931019,-0.385830209629,0.347524037684,0.0835221856148,,,
llama_to_qwen,3,variance_standardized,paramedic,0.289190744836,-0.107645897527,0.212110768929,0.164476956893,,,
llama_to_qwen,3,variance_standardized,parasite,0.526544131615,0.284124072941,0.203303554708,-0.393941491032,,,
llama_to_qwen,3,variance_standardized,parent,0.915088666277,-0.0324165673923,0.0445471751276,0.913428695901,,,
