model,variant,factors,trait,factor,unrotated_loading,pattern_loading,structure_loading,score_coefficient,communality,uniqueness
Qwen,full_shrinkage,3,deontological,1,-0.35637365740853066,0.014385259326121568,-0.13960509124879159,-0.011834208856561609,0.7915855139825236,0.20841448601747636
Qwen,full_shrinkage,3,deontological,2,-0.4709416422614536,0.00018092167223306954,-0.0629863109898076,0.012629330292476476,0.7915855139825236,0.20841448601747636
Qwen,full_shrinkage,3,deontological,3,-0.6654301615285229,-0.8920939705139834,-0.8895981715411189,0.02819506504216242,0.7915855139825236,0.20841448601747636
Qwen,full_shrinkage,3,descriptive,1,0.9400452990669386,0.9301655772350031,0.9492115731976333,0.015898825903356704,0.9190498031565841,0.08095019684341587
Qwen,full_shrinkage,3,descriptive,2,-0.17589270170987456,-0.10372720247068089,-0.12066400903805603,0.030788489305530273,0.9190498031565841,0.08095019684341587
Qwen,full_shrinkage,3,descriptive,3,-0.06653116821411682,0.09507425239167297,0.24832940112306853,0.017527860705826112,0.9190498031565841,0.08095019684341587
Qwen,full_shrinkage,3,detached,1,0.7966211134620481,0.7912542387175284,0.8173285089392581,0.03187329780323122,0.9752605841960433,0.024739415803956666
Qwen,full_shrinkage,3,detached,2,-0.5571846447168799,-0.5554558699584389,-0.5706776208918851,-0.07449066031550591,0.9752605841960433,0.024739415803956666
Qwen,full_shrinkage,3,detached,3,0.17378336362913005,0.06930883832702338,0.16678540535221545,0.028077341664211684,0.9752605841960433,0.024739415803956666
Qwen,full_shrinkage,3,deterministic,1,-0.30815382861688595,0.0002235427050075029,-0.11537068987055116,0.012607648030650356,0.8961612752490983,0.10383872475090172
Qwen,full_shrinkage,3,deterministic,2,-0.8488525417700704,-0.5303532042904151,-0.5829978874292938,-0.05468399301697354,0.8961612752490983,0.10383872475090172
Qwen,full_shrinkage,3,deterministic,3,-0.2839927032308121,-0.7477324757524594,-0.7850297892194916,-0.09170574338180672,0.8961612752490983,0.10383872475090172
Qwen,full_shrinkage,3,diplomatic,1,0.9247726929829956,0.9168985886160625,0.9248779181807267,0.02405847519088394,0.9693763481376709,0.03062365186232907
Qwen,full_shrinkage,3,diplomatic,2,0.18750347298391024,0.31814254390084623,0.301400223377515,0.040851051934800785,0.9693763481376709,0.03062365186232907
Qwen,full_shrinkage,3,diplomatic,3,-0.28109475638940884,0.09304937614177992,0.2737133506321134,0.023531386701174512,0.9693763481376709,0.03062365186232907
Qwen,full_shrinkage,3,disorganized,1,-0.9310385915247941,-0.9889942291460976,-0.9790757137576872,-0.02539226315171322,0.9643485200235248,0.03565147997647522
Qwen,full_shrinkage,3,disorganized,2,0.21208594298347663,0.03895486142359551,0.06852798659103519,-0.010646554569601578,0.9643485200235248,0.03565147997647522
Qwen,full_shrinkage,3,disorganized,3,0.2292056149047443,0.06319461075243143,-0.10477489966913754,0.0014572923402307407,0.9643485200235248,0.03565147997647522
Qwen,full_shrinkage,3,dispassionate,1,0.8730491358860933,0.865319678576912,0.8903941877058376,0.03743687397745014,0.9793665643465166,0.020633435653483412
Qwen,full_shrinkage,3,dispassionate,2,-0.4542096250991307,-0.4306427112198198,-0.44686059802764777,-0.05146071054466903,0.9793665643465166,0.020633435653483412
Qwen,full_shrinkage,3,dispassionate,3,0.10414118850084844,0.08188611458690057,0.20093385362365532,0.028641137706244848,0.9793665643465166,0.020633435653483412
Qwen,full_shrinkage,3,divergent,1,-0.41007421379295655,-0.42356709289588235,-0.41878249236186965,0.15516197812650917,0.2168320457495291,0.7831679542504709
Qwen,full_shrinkage,3,divergent,2,-0.11376011841861473,-0.20348789743812173,-0.19288456290301365,0.0805324949141842,0.2168320457495291,0.7831679542504709
Qwen,full_shrinkage,3,divergent,3,0.18902333292215634,-0.002229234310748558,-0.0896669990008332,0.0621155838979293,0.2168320457495291,0.7831679542504709
Qwen,full_shrinkage,3,dogmatic,1,-0.6992098414322085,-0.45411279882672756,-0.5532963011064949,0.015027084298966788,0.8619569874732266,0.13804301252677342
Qwen,full_shrinkage,3,dogmatic,2,-0.5821317700797303,-0.37026532648952204,-0.4030164683584272,-0.022272641463104873,0.8619569874732266,0.13804301252677342
Qwen,full_shrinkage,3,dogmatic,3,-0.1848923670177122,-0.629098541492234,-0.7335496761211137,0.01147963141848439,0.8619569874732266,0.13804301252677342
Qwen,full_shrinkage,3,dominant,1,-0.1696491813732476,-0.14102858921911673,-0.13323102362595132,0.005449683384648224,0.8572069737924082,0.14279302620759182
Qwen,full_shrinkage,3,dominant,2,-0.8039682472533051,-0.9058189237696072,-0.9084410611333322,-0.0158496355475592,0.8572069737924082,0.14279302620759182
Qwen,full_shrinkage,3,dominant,3,0.42668628576536605,-0.08813889560448095,-0.1762500662138631,-0.00765230863267603,0.8572069737924082,0.14279302620759182
Qwen,full_shrinkage,3,dramatic,1,-0.9255484672270097,-0.7164604807408569,-0.8129295821833591,-0.018703230053816418,0.9647314322816032,0.035268567718396815
Qwen,full_shrinkage,3,dramatic,2,-0.19165945756174255,-0.0033914089978245156,-0.02456974405702053,0.006832784551534708,0.9647314322816032,0.035268567718396815
Qwen,full_shrinkage,3,dramatic,3,-0.26712940576146776,-0.5593787717713122,-0.6832869001457924,-0.03162026418545853,0.9647314322816032,0.035268567718396815
Qwen,full_shrinkage,3,earnest,1,0.6381519072340006,0.8638734894011545,0.7732298982183441,-0.03683761789222686,0.9134194364651518,0.08658056353484822
Qwen,full_shrinkage,3,earnest,2,-0.0747160942749236,0.3505483801053129,0.29526632914916345,0.00018567873702232188,0.9134194364651518,0.08658056353484822
Qwen,full_shrinkage,3,earnest,3,-0.7075302714478441,-0.4735388109730593,-0.2997462710763223,-0.04844482665657074,0.9134194364651518,0.08658056353484822
Qwen,full_shrinkage,3,eclectic,1,-0.6776373371419984,-0.4036937702095381,-0.5190259256271288,-0.019065213305648192,0.7805798217102713,0.2194201782897287
Qwen,full_shrinkage,3,eclectic,2,-0.448964742435358,-0.16767241359328477,-0.20619146857173523,-0.016493875919327737,0.7805798217102713,0.2194201782897287
Qwen,full_shrinkage,3,eclectic,3,-0.3461475423447718,-0.6928370040235565,-0.7743230581566242,0.05794159558571843,0.7805798217102713,0.2194201782897287
Qwen,full_shrinkage,3,edgy,1,-0.9356790994574256,-0.9556287353852384,-0.9539381747105148,-0.021974104774486556,0.979544706808411,0.020455293191589008
Qwen,full_shrinkage,3,edgy,2,-0.098067210431826,-0.26017968968692395,-0.23790914782931,-0.027286568395418896,0.979544706808411,0.020455293191589008
Qwen,full_shrinkage,3,edgy,3,0.30729814819662055,-0.028497657408669802,-0.2117664245747024,-0.00493919731395389,0.979544706808411,0.020455293191589008
Qwen,full_shrinkage,3,educational,1,0.8524848962780885,0.8246167484551644,0.8553172879455894,-0.012571920049525143,0.8553155862295742,0.14468441377042585
Qwen,full_shrinkage,3,educational,2,-0.34451009939049165,-0.3382072233581458,-0.35013886319570153,-0.02583117277879145,0.8553155862295742,0.14468441377042585
Qwen,full_shrinkage,3,educational,3,0.09948808604684421,0.12808379573952236,0.2466130274545729,-0.03510153212680809,0.8553155862295742,0.14468441377042585
Qwen,full_shrinkage,3,efficient,1,-0.5574397187502677,-0.6550548982414506,-0.6322242245542129,0.08753009821980529,0.5864725897407179,0.4135274102592821
Qwen,full_shrinkage,3,efficient,2,0.5188894471770259,0.37693023971132184,0.4067877964179357,-0.04570120370623241,0.5864725897407179,0.4135274102592821
Qwen,full_shrinkage,3,efficient,3,0.08054372296250702,0.18774048611592295,0.10120562398242168,-0.1208031081325682,0.5864725897407179,0.4135274102592821
Qwen,full_shrinkage,3,effusive,1,-0.940559052219749,-0.9362494958187634,-0.9549908128930403,-0.014980672997092001,0.9502814515541286,0.049718548445871424
Qwen,full_shrinkage,3,effusive,2,0.2535679825132991,0.18470913786598483,0.20276379646305298,-0.0018441944682880676,0.9502814515541286,0.049718548445871424
Qwen,full_shrinkage,3,effusive,3,0.03651573750797612,-0.08139070813251642,-0.22999503095446647,-0.019898778866683745,0.9502814515541286,0.049718548445871424
Qwen,full_shrinkage,3,egalitarian,1,-0.46649185656681863,-0.4464506142025253,-0.4762149384578065,0.03493440087593148,0.6448591417290239,0.3551408582709761
Qwen,full_shrinkage,3,egalitarian,2,0.5820519059680807,0.6481194210546029,0.6540369141250132,-0.13589369005541713,0.6448591417290239,0.3551408582709761
Qwen,full_shrinkage,3,egalitarian,3,-0.2974223734771666,-0.07704896603330305,-0.10848508761899475,-0.003524626656001988,0.6448591417290239,0.3551408582709761
Qwen,full_shrinkage,3,elitist,1,-0.1963714158886782,0.05149680593744374,-0.03362589138489925,-0.011214544683663105,0.9393033244399291,0.060696675560070856
Qwen,full_shrinkage,3,elitist,2,-0.9452235646785402,-0.7242733039220441,-0.7678021340623615,-0.06495840430253705,0.9393033244399291,0.060696675560070856
Qwen,full_shrinkage,3,elitist,3,-0.08540494270356076,-0.5997400760935014,-0.6418386520951707,-0.06154501945349279,0.9393033244399291,0.060696675560070856
Qwen,full_shrinkage,3,eloquent,1,-0.48542778313680635,-0.10438073763524429,-0.2610644079184675,0.03120987511807617,0.9386059183696855,0.06139408163031446
Qwen,full_shrinkage,3,eloquent,2,-0.5865225225974847,-0.13309788856630259,-0.19572731813128805,-0.010017051370750672,0.9386059183696855,0.06139408163031446
Qwen,full_shrinkage,3,eloquent,3,-0.599130299863439,-0.9273124942261539,-0.9546996677334956,-0.06920081340244101,0.9386059183696855,0.06139408163031446
Qwen,full_shrinkage,3,emotional,1,-0.8631119033364852,-0.8230886267090156,-0.8620165996202076,-0.03513571810266703,0.9784887748763754,0.021511225123624578
Qwen,full_shrinkage,3,emotional,2,0.44472079388470437,0.472185719116757,0.4821111708523302,0.06406120393855666,0.9784887748763754,0.021511225123624578
Qwen,full_shrinkage,3,emotional,3,-0.18907679043659315,-0.15603008423198161,-0.2648637023744125,-0.04488216041796739,0.9784887748763754,0.021511225123624578
Qwen,full_shrinkage,3,empathetic,1,-0.6697949606648941,-0.6793386516191514,-0.7009968792949978,-0.017006215832906627,0.9697890209456982,0.030210979054301812
Qwen,full_shrinkage,3,empathetic,2,0.6832518377697441,0.6932533540326664,0.7088607441481904,0.1043579297059052,0.9697890209456982,0.030210979054301812
Qwen,full_shrinkage,3,empathetic,3,-0.2330893772737801,-0.02344494045661167,-0.0919028887006134,-0.03052062402044519,0.9697890209456982,0.030210979054301812
Qwen,full_shrinkage,3,enigmatic,1,-0.8486459977026846,-0.5823359237339725,-0.702555607450563,-0.0097432476804271,0.9480812290677691,0.05191877093223085
Qwen,full_shrinkage,3,enigmatic,2,-0.21484359610669446,0.07013385772265075,0.03662353629666938,0.03282426347090528,0.9480812290677691,0.05191877093223085
Qwen,full_shrinkage,3,enigmatic,3,-0.4262903105430945,-0.6861532959028629,-0.7817339270211242,0.005192926207731364,0.9480812290677691,0.05191877093223085
Qwen,full_shrinkage,3,entertaining,1,-0.9299079889649957,-0.9797059763144101,-0.9743365334063743,-0.019859681715907043,0.9604849821102527,0.03951501788974732
Qwen,full_shrinkage,3,entertaining,2,0.24721690382995132,0.09271063815135369,0.12074945605865206,0.004174661655876638,0.9604849821102527,0.03951501788974732
Qwen,full_shrinkage,3,entertaining,3,0.18611801801562014,0.04475167418547173,-0.11783026742663251,0.00017516740626436828,0.9604849821102527,0.03951501788974732
Qwen,full_shrinkage,3,environmental,1,-0.4565523046218552,-0.13056759118784364,-0.27880509674189285,-0.02620019849988962,0.8410790210616621,0.1589209789383379
Qwen,full_shrinkage,3,environmental,2,-0.002810570727625134,0.45850993944768453,0.4061199734108153,0.0009373414380592899,0.8410790210616621,0.1589209789383379
Qwen,full_shrinkage,3,environmental,3,-0.7953811129881825,-0.7913116096220804,-0.7815708239734563,-0.0823212299844423,0.8410790210616621,0.1589209789383379
Qwen,full_shrinkage,3,epicurean,1,-0.500970069336259,-0.14693770127825415,-0.29260106134915853,0.011180182968215019,0.8537514419581522,0.14624855804184778
Qwen,full_shrinkage,3,epicurean,2,-0.5607192986722696,-0.14806235400388618,-0.20527117244743812,0.01490499198072998,0.8537514419581522,0.14624855804184778
Qwen,full_shrinkage,3,epicurean,3,-0.5370049345060567,-0.8656703166687552,-0.9014567862430555,0.08565658602799657,0.8537514419581522,0.14624855804184778
Qwen,full_shrinkage,3,erudite,1,0.4236432136656171,0.6477493312988324,0.5768063998982618,0.014128976837946828,0.93633302261303,0.06366697738697003
Qwen,full_shrinkage,3,erudite,2,-0.8445931971037464,-0.5693639897071777,-0.6206518980374076,-0.05867190537285083,0.93633302261303,0.06366697738697003
Qwen,full_shrinkage,3,erudite,3,-0.2086187468425852,-0.49479305766062676,-0.42306620649417137,-0.062001360803591817,0.93633302261303,0.06366697738697003
Qwen,full_shrinkage,3,esoteric,1,-0.10137999504414198,0.18313618439610632,0.08255225357679156,-0.0023791282006587334,0.9270431266664543,0.07295687333354572
Qwen,full_shrinkage,3,esoteric,2,-0.93363825236812,-0.6409709162083213,-0.6932865598827037,-0.05685077793571133,0.9270431266664543,0.07295687333354572
Qwen,full_shrinkage,3,esoteric,3,-0.2123319028933396,-0.6770525316353847,-0.6905642894810995,-0.06082268740715139,0.9270431266664543,0.07295687333354572
Qwen,full_shrinkage,3,essentialist,1,-0.10027585500283902,0.2155678271614107,0.09743981675366913,-0.028510610073113906,0.7885429469330973,0.21145705306690266
Qwen,full_shrinkage,3,essentialist,2,-0.7972560778906355,-0.4332312386734299,-0.4913736335904607,-0.06130007196704492,0.7885429469330973,0.21145705306690266
Qwen,full_shrinkage,3,essentialist,3,-0.37798207113960847,-0.7481177237289456,-0.7414069094098954,0.07469278544198736,0.7885429469330973,0.21145705306690266
Qwen,full_shrinkage,3,ethereal,1,-0.7986314635236617,-0.5147960994372869,-0.6442500529728036,-0.00201404735863584,0.9363672731444139,0.06363272685558607
Qwen,full_shrinkage,3,ethereal,2,-0.14083194801656335,0.189776020500643,0.15202338903818907,0.022629942090413958,0.9363672731444139,0.06363272685558607
Qwen,full_shrinkage,3,ethereal,3,-0.5279407362880119,-0.722042478775915,-0.7975423634262077,0.025985848378115007,0.9363672731444139,0.06363272685558607
Qwen,full_shrinkage,3,evil,1,-0.915100973688141,-0.8668600631263162,-0.8900324023902615,-0.027598734997262123,0.963236015266692,0.036763984733308
Qwen,full_shrinkage,3,evil,2,-0.2773978048185699,-0.3568608613353585,-0.34798720868850375,-0.009171810594426318,0.963236015266692,0.036763984733308
Qwen,full_shrinkage,3,evil,3,0.22108071174018468,-0.18676618594611882,-0.3615186302482798,0.001276547178591598,0.963236015266692,0.036763984733308
Qwen,full_shrinkage,3,existentialist,1,-0.8171957631192855,-0.8382651053611332,-0.8488882529098658,0.015398054965747648,0.8370423436172719,0.16295765638272808
Qwen,full_shrinkage,3,existentialist,2,0.41120910956435586,0.34199133908715834,0.36249730208625947,0.011274564085158317,0.8370423436172719,0.16295765638272808
Qwen,full_shrinkage,3,existentialist,3,-0.011853124839048101,-0.011211435635485144,-0.13183013701786114,-0.014771588720266833,0.8370423436172719,0.16295765638272808
Qwen,full_shrinkage,3,experiential,1,-0.3378250639284298,-0.6679913470199588,-0.5454579980239149,-0.005453796089197266,0.9237934592863851,0.07620654071361488
Qwen,full_shrinkage,3,experiential,2,0.6998500856671969,0.24390751045119144,0.3133783795723459,-0.05366808841965011,0.9237934592863851,0.07620654071361488
Qwen,full_shrinkage,3,experiential,3,0.565577176926151,0.7457758875359025,0.647643486636069,0.0694666318411555,0.9237934592863851,0.07620654071361488
Qwen,full_shrinkage,3,exploratory,1,0.3658605495483693,0.12137380275781735,0.2282737658862692,-0.023211136806017576,0.40731038651262097,0.592689613487379
Qwen,full_shrinkage,3,exploratory,2,0.16608108309164166,-0.15123101454608434,-0.11228300919743879,0.12589019204666604,0.40731038651262097,0.592689613487379
Qwen,full_shrinkage,3,exploratory,3,0.4958563487905478,0.5970520515106067,0.6073561880617686,-0.41440612482694206,0.40731038651262097,0.592689613487379
Qwen,full_shrinkage,3,extroverted,1,-0.7852446666214513,-0.9386370227898333,-0.8918129061792703,0.004888796669757937,0.9237194976698457,0.07628050233015427
Qwen,full_shrinkage,3,extroverted,2,0.4529135294124286,0.18396933537213497,0.22881729046223068,0.013503688090775763,0.9237194976698457,0.07628050233015427
Qwen,full_shrinkage,3,extroverted,3,0.31934252157767595,0.2983441728997681,0.14927565451449026,-0.020577496224744432,0.9237194976698457,0.07628050233015427
Qwen,full_shrinkage,3,factual,1,0.9733615525602861,0.8816311199798287,0.93586408892822,0.03601361964507048,0.9806022296985689,0.019397770301431083
Qwen,full_shrinkage,3,factual,2,-0.13233288852348785,-0.17925190399124677,-0.1813875293071841,-0.004963961952864529,0.9806022296985689,0.019397770301431083
Qwen,full_shrinkage,3,factual,3,0.1251300296133128,0.28780957048524286,0.427370308193439,0.034766599182204705,0.9806022296985689,0.019397770301431083
Qwen,full_shrinkage,3,fatalistic,1,-0.6850011857520467,-0.3565177352098482,-0.49707009537309155,0.02152229927056893,0.9038563567600576,0.0961436432399424
Qwen,full_shrinkage,3,fatalistic,2,-0.40804536050783374,-0.03457699004346941,-0.08320137720145157,-0.010132633593977014,0.9038563567600576,0.0961436432399424
Qwen,full_shrinkage,3,fatalistic,3,-0.517811467665964,-0.8193583957059687,-0.8833316442707562,0.007517667725739306,0.9038563567600576,0.0961436432399424
Qwen,full_shrinkage,3,flexible,1,0.33003205941336516,0.06676136170413752,0.16149616449586066,0.002128540526808807,0.923900329669482,0.07609967033051801
Qwen,full_shrinkage,3,flexible,2,0.8933601933473909,0.6562091833364215,0.6999488101641465,0.06170623439981626,0.923900329669482,0.07609967033051801
Qwen,full_shrinkage,3,flexible,3,0.12994896833437106,0.6454091390129527,0.7031288546930864,0.020363482850216275,0.923900329669482,0.07609967033051801
