model,model_label,construction,construction_label,domain,persona,raw_projection_score,within_model_percentile,pc1,pc2,pc3
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,pirate,0.11921104721200981,86.72727272727273,0.27910857549470836,2.536766412643802,0.3523458721176361
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,planner,0.0034670596068405723,11.454545454545455,0.9607536060347787,-1.0895931536102597,0.5491905316842498
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,playwright,0.09371026678177213,75.45454545454545,-0.0830970339517484,-0.08978148797253606,-0.3311848459763614
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,podcaster,0.10870945405617648,81.63636363636364,0.5867872962666056,-0.016548965323587343,-0.8109577021038014
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,poet,0.10482827721668023,80.18181818181819,-2.567663671107874,0.6377312279843022,-0.06727304057265895
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,polymath,0.017644581654132803,20.181818181818183,0.17844172177857126,-1.1054592149384759,0.5011911122669218
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,pragmatist,0.009749493746328365,15.454545454545455,1.0867298541553216,-0.4242846411590287,0.14395842424180397
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,predator,0.02603171564720502,29.636363636363637,-0.7663129198079508,0.4884708351910591,0.8804052264871715
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,presenter,0.06398543979617856,59.45454545454545,0.8505968361519226,-0.5475923351759248,0.04547071710502355
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,prey,0.05458840987176425,53.63636363636363,0.2309211371748407,1.4482476685946666,0.9526881762082842
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,prisoner,0.11870840556828044,86.0,1.244237245357407,2.3929249888348965,-1.0389597514407856
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,procrastinator,0.056504559264639,55.09090909090909,1.8995572365475073,2.7453678303054523,0.7022733329704899
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,prodigy,0.03210943320633859,34.0,0.19109005448482116,-0.9621624206200845,0.3704435958800141
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,producer,0.04691653582334286,47.81818181818182,0.8850411182852492,-0.7458913065055625,0.0740363764863648
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,programmer,0.03750657376259618,39.09090909090909,0.7890852672838637,-0.6384174686749732,0.4507470503901041
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,proofreader,-0.0014971662602397545,7.818181818181818,0.7018669854296501,-0.610341645259473,0.4256021160015181
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,prophet,0.07640674946267562,68.18181818181819,-2.568229959490011,0.16421208685712338,-0.3733624792290326
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,provincial,0.11921570406636373,87.0909090909091,0.9157256799395505,2.3472043169013044,-0.7818103195318473
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,provocateur,0.13073940005059453,92.18181818181819,-0.2636962889637544,1.325807322707422,-0.4968301343829244
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,psychologist,0.004657100800385155,12.545454545454545,0.7629336774137363,-0.9982989401734625,0.44202145839300366
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,publisher,0.036237187932170394,37.27272727272727,0.7864868143311108,-0.7816166460295789,0.09080576003402416
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,purist,0.030584956659848533,32.54545454545455,-0.7562147015496778,0.16051699869069377,-0.4171948613986477
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,realist,-0.004668193684867002,6.7272727272727275,0.8125115659997646,-0.3351656312468029,0.0998979197388455
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,rebel,0.13754347869921046,92.54545454545455,0.09771756194937947,1.26634871379377,-1.116991339270689
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,recruiter,0.04580709654638779,46.0,0.9847410750470112,-0.7560903672989473,0.1296276353747514
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,refugee,0.09626768979261399,77.27272727272727,0.6944253467579404,0.5811429708939898,-1.066230849878369
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,reporter,0.051627201927289736,51.45454545454545,0.7868958389724171,-0.4901184407785902,-0.1412502788761355
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,researcher,-0.008781816689998997,4.909090909090909,0.7666524559959003,-1.0896065878886216,0.619986820694187
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,retiree,0.12757698093682135,90.0,0.8995617444613638,0.639587900195922,-1.0598463884123273
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,revenant,0.040036403187646626,40.90909090909091,-2.268770914554564,0.587698083035648,0.21983462382448687
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,reviewer,-0.010723489047741596,4.545454545454546,0.7584117624838035,-1.1463875557469758,0.5718922872632238
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,revolutionary,0.10923051878120701,82.72727272727273,-0.23445591649195918,0.4673052601596387,-1.1199438606368928
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,robot,-0.05836249754419083,0.18181818181818182,0.36286268327957105,-0.6985602336426748,1.6515165830688647
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,rogue,0.07563976016889089,66.36363636363636,-0.2290635379816996,1.4424996146071576,0.18685458424555304
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,romantic,0.16481954305492783,97.63636363636364,-1.388264567934153,0.3197559254335276,-1.3834991382739488
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,saboteur,0.023014704028847952,26.0,0.05779251160123642,0.15053744484177148,0.5570384126686345
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,sage,0.06678841675164247,60.54545454545455,-1.811307363568966,-0.5055546529542384,-0.7349637776935919
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,scheduler,0.019939441269135195,21.636363636363637,0.9089764645826296,-0.847751022617946,0.4268125113365673
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,scholar,-0.00796194346392931,5.636363636363637,0.026057791359788304,-1.0653362166271376,0.39483223969232484
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,scientist,-0.011729492741583622,3.4545454545454546,0.6818080555544334,-0.9747479050827147,0.7190264683569566
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,scout,0.040445903814209344,41.63636363636363,0.45156112467536236,-0.45597247736900676,0.1505382203798488
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,screener,-0.010970134061565773,4.181818181818182,0.9234265947566084,-0.8698261492207393,0.5753129943766925
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,secretary,0.004760624559218905,12.909090909090908,1.016218953117307,-0.7021807948441178,0.38807589131463915
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,shaman,0.09748981097639803,78.72727272727273,-2.381243922627543,0.05882488451516439,-1.0246859449017478
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,shapeshifter,0.0756706474412841,66.72727272727273,-0.7870718178516641,-0.07807619067608572,0.12109902709481786
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,simulacrum,0.025975799046621166,28.90909090909091,-1.2715545931097145,-0.1226218900476095,0.09131534061650366
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,skeptic,-0.01605288169759375,2.727272727272727,0.5502915317439782,-0.585176628625484,0.4747129806798102
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,smuggler,0.07287906893506886,64.18181818181819,0.8064313542121395,2.0988540971411798,0.09905169560074574
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,sociologist,0.012967816111389602,17.272727272727273,0.6396254480057276,-1.0985776166831889,0.058862164963431905
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,soldier,0.047107629403141504,48.18181818181818,0.8150330500544365,0.8127110329601609,-0.02308560446243077
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,sommelier,0.06035268436946667,56.90909090909091,-0.07541726795250102,-0.25753380145075866,0.06640071359315484
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,specialist,0.0013786544749562549,9.636363636363637,0.5266813886019356,-0.9722549953523009,0.6569576284559533
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,spirit,0.06669172036117743,60.18181818181818,-2.664770150374811,-0.47263151290339833,-0.3319382382578301
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,spy,0.021706652847041943,23.818181818181817,0.2511009292113576,0.21974314260799171,0.4366534555584887
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,statistician,0.007069693977080169,15.090909090909092,0.7913714416244614,-0.727299824924661,0.8280787167825409
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,stoic,-0.032908693986136106,0.5454545454545454,-1.3915228776522057,-0.2973846645169969,-0.34006981695779376
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,strategist,2.614808134445215e-05,8.181818181818182,0.7412753246448548,-1.2333841724044898,0.5934484481787358
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,student,0.06183169663148902,57.63636363636363,1.2713652509648363,0.05328257254065141,-0.24050671589144898
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,summarizer,-0.029547317958795227,0.9090909090909091,0.9498649447783903,-0.8316772706494734,0.6734711673953173
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,supervisor,0.01650686635734342,19.09090909090909,1.0433390394635895,-0.9240305228120778,0.21768537752328676
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,surfer,0.15994434634490406,97.27272727272727,0.5207842085499734,2.076254265897251,-0.9268507128265838
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,survivor,0.1307374385887448,91.81818181818181,0.26798673809043877,0.22867407503009096,-1.226495044199627
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,swarm,0.006458930000228628,13.636363636363637,-1.1027224572511778,-0.7798134089095862,0.8163969860070697
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,symbiont,0.04877001986031346,49.63636363636363,-0.2937500441881813,-0.9054232512510132,0.20820923901083954
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,synthesizer,0.022134542009634398,24.90909090909091,0.1499735395985025,-1.052898122841211,0.4304569532259102
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,teacher,0.03347519236722947,35.81818181818182,0.8765892059877064,-0.7801741407238344,0.18217706242853232
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,technologist,0.048421867841101085,48.90909090909091,0.6943831814248204,-0.7900674578856867,0.29329833627305235
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,teenager,0.14015516051145505,94.0,2.2220253929565765,2.4018452067955147,-0.7609848889287846
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,theorist,0.00010258178161835774,8.545454545454545,0.023789366584187774,-1.2973626407931456,0.6849217688256263
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,therapist,0.03741619356072934,38.72727272727273,0.6364556614658623,-0.8219743852269341,-0.3366592162617632
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,toddler,0.10799134949583766,81.27272727272727,1.71283292561496,4.1985960672218505,3.069817686643798
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,traditionalist,0.023593188121113245,26.363636363636363,-0.4813754104805055,0.0781224833856723,-0.6226651708931692
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,trainer,0.020272687338635367,22.363636363636363,0.966818330912073,-0.9137608050360646,0.3735876217522576
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,translator,0.03654124330880331,37.63636363636363,0.3338519492539823,-0.7769729223523145,0.11470254073062333
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,tree,0.04872607144144549,49.27272727272727,-2.568836117453006,0.27191758825434115,0.23691825035267755
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,trickster,0.14880381622760136,95.0909090909091,-0.7952892508981382,1.267273483387521,0.0018881575463053676
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,tulpa,0.05323624512123583,52.54545454545455,-0.34117690802134665,-0.24991807424377163,0.01851933424966226
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,tutor,0.030940494245139664,32.90909090909091,0.9347978588378919,-0.6759818546708637,0.2632614886196089
