resample_type,replicate,component,score_correlation,minimum_model_loading_tucker,mean_model_loading_tucker,matched_original_component,sign_correction
split_half,3,C9,0.7736171707702577,,,9,-1
split_half,3,C10,0.6721377117345275,,,10,1
split_half,3,C11,0.32226397969795983,,,11,-1
split_half,3,C12,0.6148142388764408,,,13,1
split_half,3,C13,0.45508069627405656,,,12,-1
split_half,4,C1,0.9887459722079903,,,1,-1
split_half,4,C2,0.961065788707448,,,2,1
split_half,4,C3,0.9210840070590961,,,3,1
split_half,4,C4,0.9385303591442004,,,4,1
split_half,4,C5,0.9700797294869385,,,5,1
split_half,4,C6,0.8360772449482794,,,6,-1
split_half,4,C7,0.7750808665518415,,,7,1
split_half,4,C8,0.7552701113602903,,,8,1
split_half,4,C9,0.8003379698565988,,,9,-1
split_half,4,C10,0.7865676697131623,,,10,1
split_half,4,C11,0.5813700816522277,,,12,-1
split_half,4,C12,0.6267088654203468,,,11,1
split_half,4,C13,0.781987861410197,,,13,1
split_half,5,C1,0.9819514222660631,,,1,-1
split_half,5,C2,0.9347585094804287,,,2,1
split_half,5,C3,0.9331256638002813,,,3,1
split_half,5,C4,0.8789812373765182,,,4,1
split_half,5,C5,0.6915760800715282,,,5,1
split_half,5,C6,0.7147314094688724,,,6,1
split_half,5,C7,0.6679054872330742,,,8,1
split_half,5,C8,0.5030883896823997,,,7,-1
split_half,5,C9,0.7169567688998725,,,9,-1
split_half,5,C10,0.8018098775765325,,,10,1
split_half,5,C11,0.595575381788502,,,11,-1
split_half,5,C12,0.1882749031827094,,,13,-1
split_half,5,C13,0.7273175088793424,,,12,-1
split_half,6,C1,0.9789589846577603,,,1,1
split_half,6,C2,0.9661366307576694,,,2,1
split_half,6,C3,0.9777160907798678,,,3,1
split_half,6,C4,0.9736847136476638,,,4,1
split_half,6,C5,0.9089817265738521,,,5,1
split_half,6,C6,0.8626500998204455,,,6,1
split_half,6,C7,0.6278578792937418,,,7,1
split_half,6,C8,0.742386778754761,,,9,-1
split_half,6,C9,0.5942702548102096,,,8,-1
split_half,6,C10,0.8422367718653285,,,10,-1
split_half,6,C11,0.5414039696377646,,,11,1
split_half,6,C12,0.5658693857881193,,,12,1
split_half,6,C13,0.4975035699407598,,,13,1
split_half,7,C1,0.9994034374660652,,,1,1
split_half,7,C2,0.9971980297124593,,,2,1
split_half,7,C3,0.9850830020993415,,,3,1
split_half,7,C4,0.9586659640659364,,,4,1
split_half,7,C5,0.9372259829076274,,,5,1
split_half,7,C6,0.9061143253432514,,,6,1
split_half,7,C7,0.7272745992704155,,,7,1
split_half,7,C8,0.6003778214964578,,,8,-1
split_half,7,C9,0.6267485766229679,,,9,1
split_half,7,C10,0.8486224608154906,,,10,1
split_half,7,C11,0.7207160773474487,,,11,-1
split_half,7,C12,0.42873566309991223,,,13,1
split_half,7,C13,0.6738764371970111,,,12,-1
split_half,8,C1,0.9725905573863349,,,1,-1
split_half,8,C2,0.9244155691072261,,,2,1
split_half,8,C3,0.9780216953252968,,,3,1
split_half,8,C4,0.9220881009439698,,,4,1
split_half,8,C5,0.8267068326915966,,,5,1
split_half,8,C6,0.8624824126105002,,,6,1
split_half,8,C7,0.6045431660948302,,,7,1
split_half,8,C8,0.5062811003175421,,,8,-1
split_half,8,C9,0.7043389066142393,,,9,1
split_half,8,C10,0.5574742889222972,,,12,1
split_half,8,C11,0.49890303806674086,,,13,-1
split_half,8,C12,0.3832873091076541,,,10,1
split_half,8,C13,0.465283628828349,,,11,1
split_half,9,C1,0.997329815099094,,,1,1
split_half,9,C2,0.9896479835376281,,,2,1
split_half,9,C3,0.963617965538134,,,3,1
split_half,9,C4,0.8112188525058914,,,4,1
split_half,9,C5,0.8525987693157904,,,5,1
split_half,9,C6,0.6746337916881758,,,6,-1
split_half,9,C7,0.37332197463792666,,,8,1
split_half,9,C8,0.5405335894856612,,,7,-1
split_half,9,C9,0.5866071879603515,,,9,-1
split_half,9,C10,0.7045331050216443,,,10,-1
split_half,9,C11,0.6939639776604277,,,11,1
split_half,9,C12,0.674479605292016,,,12,1
split_half,9,C13,0.706298195979838,,,13,-1
split_half,10,C1,0.9592615499982051,,,1,-1
split_half,10,C2,0.8996578554430474,,,2,1
split_half,10,C3,0.9458508959924429,,,3,1
split_half,10,C4,0.9655101200769393,,,4,1
split_half,10,C5,0.9143023051819475,,,5,1
split_half,10,C6,0.8242373225950427,,,6,-1
split_half,10,C7,0.47167986742261,,,9,-1
split_half,10,C8,0.6387592822701026,,,7,1
split_half,10,C9,0.6367578849458944,,,8,1
split_half,10,C10,0.8784725590967408,,,10,1
split_half,10,C11,0.587114018193193,,,13,1
split_half,10,C12,0.532269830720296,,,12,-1
split_half,10,C13,0.784536905817243,,,11,1
split_half,11,C1,0.9490809316271899,,,1,1
split_half,11,C2,0.9025229446905833,,,2,1
split_half,11,C3,0.9517842806730924,,,3,1
split_half,11,C4,0.9732836105517768,,,4,1
split_half,11,C5,0.9340920619841986,,,5,1
split_half,11,C6,0.9051201073535791,,,6,1
split_half,11,C7,0.7756155396366977,,,7,1
split_half,11,C8,0.689621028285903,,,8,1
split_half,11,C9,0.6253230951210609,,,9,1
split_half,11,C10,0.8372571567865756,,,10,-1
split_half,11,C11,0.6347133906783613,,,11,1
split_half,11,C12,0.6471385694002502,,,12,1
split_half,11,C13,0.37359168177664415,,,13,1
split_half,12,C1,0.9977272638839582,,,1,1
split_half,12,C2,0.9775081669662031,,,2,1
split_half,12,C3,0.9077118729599302,,,3,1
split_half,12,C4,0.9323937992912362,,,4,1
split_half,12,C5,0.9414630055366291,,,5,1
split_half,12,C6,0.8102928777702357,,,6,1
split_half,12,C7,0.6925284154238961,,,8,-1
split_half,12,C8,0.6198936127820438,,,7,1
split_half,12,C9,0.5925357666100424,,,9,-1
split_half,12,C10,0.8799595031490599,,,10,1
split_half,12,C11,0.7073603651589406,,,12,-1
split_half,12,C12,0.3192217193735113,,,11,1
split_half,12,C13,0.7219526553247697,,,13,1
split_half,13,C1,0.966228579647327,,,1,1
split_half,13,C2,0.853867435063517,,,2,1
split_half,13,C3,0.9308926037919835,,,3,1
split_half,13,C4,0.879391908277456,,,4,1
split_half,13,C5,0.6152756426352977,,,5,1
split_half,13,C6,0.7039481083960559,,,6,1
split_half,13,C7,0.7503859710591217,,,7,1
split_half,13,C8,0.578005318620762,,,8,1
split_half,13,C9,0.6163788723061869,,,9,-1
split_half,13,C10,0.6634960934231845,,,10,-1
split_half,13,C11,0.2998735314344248,,,13,1
split_half,13,C12,0.6245466563477688,,,12,1
split_half,13,C13,0.6584706290912112,,,11,1
split_half,14,C1,0.9515313109781866,,,1,-1
split_half,14,C2,0.8179566164603398,,,2,1
split_half,14,C3,0.9570994828848602,,,3,1
split_half,14,C4,0.868777055689125,,,4,1
split_half,14,C5,0.9073938296961546,,,5,1
split_half,14,C6,0.7494732552384133,,,6,-1
split_half,14,C7,0.7192229222622203,,,7,1
split_half,14,C8,0.6846020552496782,,,8,-1
split_half,14,C9,0.5275812804029368,,,9,-1
split_half,14,C10,0.747679362591321,,,10,1
split_half,14,C11,0.6850136160445339,,,13,1
split_half,14,C12,0.5087000381152972,,,11,-1
split_half,14,C13,0.4536302377248086,,,12,-1
split_half,15,C1,0.971205089940751,,,1,1
split_half,15,C2,0.9014240571098152,,,2,1
split_half,15,C3,0.9372249755064525,,,3,1
split_half,15,C4,0.8356401253593381,,,4,1
split_half,15,C5,0.9155956494344001,,,5,1
split_half,15,C6,0.7244414498174038,,,6,-1
split_half,15,C7,0.47112963799480206,,,9,1
split_half,15,C8,0.6139551633200501,,,7,-1
split_half,15,C9,0.5643351977294727,,,8,1
split_half,15,C10,0.7895038086123051,,,10,1
split_half,15,C11,0.6456000673974513,,,11,1
split_half,15,C12,0.3344214354474333,,,13,1
split_half,15,C13,0.619244599835551,,,12,1
split_half,16,C1,0.9347806096841329,,,1,1
split_half,16,C2,0.8632151649284069,,,2,1
split_half,16,C3,0.9462227520352311,,,3,1
split_half,16,C4,0.9589482552160267,,,4,1
split_half,16,C5,0.6870364687875171,,,5,-1
split_half,16,C6,0.5557451983216412,,,6,1
split_half,16,C7,0.7368810083370698,,,7,1
split_half,16,C8,0.761985111690419,,,9,-1
split_half,16,C9,0.8438583673230776,,,8,1
split_half,16,C10,0.8291660688354547,,,10,1
split_half,16,C11,0.7364256975711964,,,11,-1
split_half,16,C12,0.4376388687858718,,,13,1
split_half,16,C13,0.3556401544630384,,,12,1
split_half,17,C1,0.9910182700695338,,,1,1
split_half,17,C2,0.9112909288861509,,,2,1
split_half,17,C3,0.7622602477012582,,,3,-1
split_half,17,C4,0.889840592121013,,,4,1
split_half,17,C5,0.9629445374346617,,,5,1
split_half,17,C6,0.8279189440983757,,,6,1
split_half,17,C7,0.7756425888597718,,,7,1
split_half,17,C8,0.6954644623200056,,,8,-1
split_half,17,C9,0.4944199404942334,,,9,1
split_half,17,C10,0.6979397563039587,,,10,1
split_half,17,C11,0.7759211628898225,,,11,-1
split_half,17,C12,0.24376077560018153,,,13,1
split_half,17,C13,0.6164458221461734,,,12,-1
split_half,18,C1,0.9928457509890544,,,1,1
split_half,18,C2,0.9831631693652293,,,2,1
split_half,18,C3,0.9705927091449407,,,3,1
split_half,18,C4,0.9412991900451816,,,4,1
split_half,18,C5,0.9317364063978093,,,5,1
split_half,18,C6,0.8428211237629796,,,6,-1
split_half,18,C7,0.8110713514697504,,,7,1
split_half,18,C8,0.7005547010816259,,,8,1
split_half,18,C9,0.711416430227251,,,9,1
split_half,18,C10,0.5905180990177722,,,10,-1
split_half,18,C11,0.2929147846016454,,,12,-1
split_half,18,C12,0.6080845347536082,,,13,1
split_half,18,C13,0.6034811869711374,,,11,1
split_half,19,C1,0.9855173523677396,,,1,-1
split_half,19,C2,0.9634091455628506,,,2,1
split_half,19,C3,0.8896560721186733,,,3,1
split_half,19,C4,0.9544604873832105,,,4,1
split_half,19,C5,0.7496055906798342,,,5,1
split_half,19,C6,0.8316902493823749,,,6,-1
split_half,19,C7,0.8778914153515589,,,7,1
split_half,19,C8,0.6723584468230094,,,8,1
split_half,19,C9,0.34064415414065724,,,9,1
split_half,19,C10,0.5408553710062665,,,13,1
split_half,19,C11,0.47461196106770376,,,11,-1
split_half,19,C12,0.4670591822850605,,,10,1
split_half,19,C13,0.41721315780092005,,,12,1
