model,persona,projected_norm_squared_20,centered_norm_squared,residual_norm_20,projected_norm_squared_full,residual_norm_full,captured_fraction_20,trait_cloud_distance_20,ood,nearest_traits_3d,trait_pc1,trait_pc2,trait_pc3,trait_pc4,trait_pc5,trait_pc6,trait_pc7,trait_pc8,trait_pc9,trait_pc10,trait_pc11,trait_pc12,trait_pc13,trait_pc14,trait_pc15,trait_pc16,trait_pc17,trait_pc18,trait_pc19,trait_pc20
gemma,narrator,269082319.14255553,370196444.94172156,10055.5519887854,351147609.83496815,4364.497119572129,0.7268635958535907,15422.810667554391,True,nurturing;supportive;agreeable;conciliatory;serene,8857.277214715037,4140.930133666858,-1074.2694677616264,-1351.377612707645,3947.654116706758,-3253.3351588152127,3003.7793205961666,-4742.2692424721945,-3618.367676859094,-2501.7761744043137,-1666.074240675021,4127.932470580662,4590.083067276302,3651.0070803864664,4397.133906087319,1083.2819253277075,2981.8597952493847,239.116969377286,2914.1743966315144,1143.780147324398
gemma,naturalist,274404811.1441024,376149952.034278,10086.879640908559,356720654.99205035,4407.8676298441205,0.7295090951363362,15552.430818918949,True,nurturing;supportive;agreeable;conciliatory;serene,9313.849383673856,4081.563515153158,-663.0323489866173,-1530.419163696023,3958.0771315820066,-3355.0195988264745,3011.778844889196,-4587.899409624382,-3301.4138839501466,-2268.5866420933153,-1612.5704546683262,4046.571962514227,4745.1111793354785,3691.445503689033,4521.860018570354,1213.565935370046,2888.6955076563404,224.6607192647292,2882.1523039407457,1178.26481299589
gemma,navigator,275478057.0185475,376046723.6148434,10028.39302163093,356326098.05564004,4440.791096100264,0.7325633750254372,15581.76572794872,True,nurturing;supportive;agreeable;conciliatory;serene,9378.700106317357,4041.17988315141,-403.4038102712592,-1677.6314290615578,3935.191973240886,-3271.8218194571177,3079.7980685550388,-4481.098173575802,-3358.0727480629225,-2464.9103558428237,-1751.000731949504,3982.8011727064677,4703.893933515696,3681.724266694531,4581.581249638606,1098.4636760048638,2976.436204422711,355.01202035118456,2860.9898950146735,1059.6882947847926
gemma,negotiator,278116993.73237705,377164239.76992184,9952.24829058966,358174163.0512329,4357.760516445226,0.7373896154684079,15641.353110128237,True,nurturing;supportive;agreeable;conciliatory;calm,9572.090084269272,3967.165437127273,-325.03602594862633,-1817.758391015351,3927.905736254477,-3240.0257889497307,3019.557941356051,-4508.719674547593,-3303.924396491976,-2339.3406886702796,-1726.0668281116077,4079.5410313720354,4779.306478819552,3564.2357452157767,4571.767508165836,1100.6095537094036,2938.2349313168593,376.09409284588486,2903.239606951841,1048.563213721155
gemma,networker,276303458.6223857,376750963.23350877,10022.350253863766,357578951.2430575,4378.585615293056,0.7333848764472405,15604.829590111696,True,nurturing;supportive;agreeable;conciliatory;calm,9463.484293241174,4166.848893352477,-277.0820629760202,-1788.467231905936,3966.9026589535156,-3236.7346216803016,3021.4630445455628,-4449.370539983867,-3233.2094294707044,-2325.4074263529424,-1738.87436699391,4078.6433949722013,4814.451864913855,3605.4234014409944,4503.294543911837,1083.3546525982683,2859.619274731064,367.54441269386245,2897.059574821891,1054.5195530847488
gemma,newlywed,259604178.1526793,359883888.07506573,10013.975730067776,340580258.2914927,4393.589623937702,0.7213553780949766,15148.017697736506,True,nurturing;supportive;agreeable;conciliatory;calm,8824.24245708614,4455.50134125335,-31.861572364974165,-1659.226031994441,3709.6851816604326,-3206.6633125476483,2885.833939488786,-4444.250306741643,-3222.582928935571,-2229.2269920387644,-1675.3370845342947,3998.929794808991,4666.70621413361,3388.25362748268,4477.943124334337,1080.2724747809,2887.7483302452147,351.54568439144646,2924.714177080383,1166.5524476081173
gemma,nomad,274537691.00835687,377482027.86433065,10146.148868214668,357823946.8891747,4433.743449406602,0.7272867865037204,15604.970590622339,True,nurturing;supportive;agreeable;conciliatory;serene,9003.756703424606,4314.115595233854,-638.1235898576574,-1467.097578270252,4050.93031650761,-3441.2027668922665,3053.850004356373,-4818.750895756806,-3476.5020732654098,-2334.4802623921487,-1720.7401838927474,3974.3461497570374,4682.519394724083,3692.7782680416963,4540.280202115758,1094.6353342088748,2890.309367740471,326.0615977610902,2825.4439197865195,1179.010699951732
gemma,novelist,269731817.6863992,370369529.44578695,10031.834914879119,351309573.99707013,4365.770888252935,0.728277561304841,15427.41665378409,True,nurturing;supportive;agreeable;conciliatory;serene,9015.765275339902,4077.53769547507,-848.7972697249354,-1568.4086497120545,3937.6041566626764,-3384.6029983562794,2964.938920918903,-4598.699154768557,-3520.419103357964,-2429.472305090516,-1657.41665735257,4110.314606848627,4602.360968732101,3599.1514861866312,4433.444057920636,1079.8572104172517,3000.886640513773,254.34308491145708,2904.1054486717458,1159.1288381142622
gemma,nutritionist,272766322.5394308,373244504.31318223,10023.880574595421,353993759.60793483,4387.567059914572,0.7307979605523083,15483.18076046878,True,nurturing;conciliatory;agreeable;supportive;calm,9510.929666720502,3998.4587789857987,-102.61951249367735,-1780.0140162652415,3843.4740286767556,-3236.8194965751427,2984.5708338261957,-4366.496688986024,-3262.0311201888676,-2437.22068664643,-1566.6477331368565,4081.1509643979048,4641.633568578578,3718.9879496988674,4482.618718230756,1065.308488610746,2863.6191921494865,371.4521264448643,2832.326798523066,1123.7498427112773
gemma,observer,271469467.04783547,370792508.6942071,9966.094603523068,351811217.2148588,4356.752400509846,0.732133095147606,15433.052987827374,True,nurturing;conciliatory;agreeable;supportive;calm,9503.768711868637,3617.7470436149583,-278.52400216050285,-1712.694775864843,3822.8300909619957,-3231.5151537451784,3022.6474264619856,-4467.527403074699,-3402.9180514030786,-2246.7609800137225,-1718.3191623037555,4075.029323393918,4611.740392811253,3649.6001164418385,4531.175374710729,1070.8969888642036,2946.5617984803243,374.33725321602793,2892.0299219568346,1121.7718585927034
gemma,optimist,268683412.06884176,367272555.74898607,9929.206598724004,348322153.08735955,4353.206021040874,0.731564087387119,15417.749917601754,True,nurturing;supportive;agreeable;conciliatory;serene,9117.156264536849,4494.472198309959,-272.2750687993655,-1498.641357217308,4015.2035632605157,-3051.9998253309486,2988.2592225184903,-4426.410786274345,-3071.9658734925747,-2205.4303203166137,-1827.0003404271577,4132.517699622385,4673.418450445198,3653.1326414142063,4526.095215588206,1024.6871542224487,2854.9332204210855,335.9531569063493,2896.9959585526103,993.3790543335167
gemma,oracle,273094269.2188858,373377004.0878566,10014.126765173827,354082481.0427924,4392.553135144094,0.731416949166548,15542.097318709239,True,nurturing;supportive;agreeable;serene;conciliatory,8979.455407447931,4020.8818963923745,-1251.9736121356032,-1093.9363002340674,4043.2130817733982,-3277.9616516978863,3008.684799593218,-4832.315529050412,-3744.713687398395,-2358.4462697624385,-1653.4045551455563,3966.076303689268,4671.074960706231,3801.427853600255,4607.271423408291,1038.5151009122405,2848.110341060573,528.6508103882555,2820.1561897165525,1033.228343830185
gemma,organizer,279824647.6485559,379674517.107777,9992.490653446774,360628228.5853229,4364.205371250771,0.7370119274270992,15693.303860963617,True,nurturing;conciliatory;agreeable;supportive;calm,9591.020871463257,3856.5441586252546,-237.52446362301987,-1876.569565030265,3946.3558755093472,-3129.801943730364,3088.4128380235206,-4582.526772609867,-3422.3269255636205,-2320.9778213318436,-1736.4758932966777,4087.0456928058757,4755.173781710916,3619.190690448179,4597.339373434583,1108.3176841788738,2908.6192916316377,388.15247710721263,2959.5820132540193,1102.8828716261528
gemma,orphan,263829299.11769018,365753188.366884,10095.736191541151,346450743.2613454,4393.454802947062,0.7213315085391551,15286.001943285883,True,nurturing;supportive;agreeable;conciliatory;serene,8824.896165107573,4325.7531714437455,-368.28292349222926,-1599.664239507046,3986.1555406744005,-3418.537340389573,2749.407435613645,-4801.538247293623,-3301.2214291915443,-2247.115693325684,-1728.1801533915036,3939.227943843137,4614.979718859306,3439.558479167593,4450.32451999396,1060.8312161579404,2952.029611884718,264.59823690228006,2793.9008818401203,1119.1621593510924
gemma,pacifist,273267210.659247,373407833.13204056,10007.028653541149,354439606.90882635,4355.25271634313,0.7318197059958759,15494.457362538144,True,nurturing;supportive;agreeable;conciliatory;serene,9532.21538916771,4069.465007993521,-536.85316604651,-1528.0537605496154,3951.183145471954,-3175.7804446787914,2853.858984253375,-4555.913959005999,-3147.5316963509035,-2093.140179986327,-1523.9678918424156,4176.33631449862,4668.787515720915,3617.2892779829367,4639.612259543138,1062.5763481784702,2768.21131849049,406.42331992572986,2850.100737311609,1039.6878407240833
gemma,paramedic,266814403.83192924,368622985.9369279,10090.023890209512,349183273.73449934,4409.048899981557,0.7238137989517064,15325.958827071576,True,nurturing;agreeable;supportive;conciliatory;calm,9225.765850045856,4035.380701788704,-156.91021068430095,-1794.4298335685428,3912.612960233666,-3295.866332854374,2832.982756732691,-4445.509552549333,-3295.676853300103,-2407.2937718376093,-1607.3655651706868,3930.90748647204,4661.925671815929,3571.1707543241027,4480.755536214535,1088.2129170551461,2915.9008539865235,302.53185381741963,2841.844129366421,1049.1199855951768
gemma,parasite,261082122.20866582,363175074.5725228,10104.105718165116,343261888.73778045,4462.419280473583,0.7188877775160477,15182.033726451618,True,nurturing;supportive;agreeable;conciliatory;serene,8724.348670281634,3716.2437383296124,-636.435736445308,-1474.6083343656558,3811.692928841934,-3424.9618813871743,2897.474685346173,-4568.757708954193,-3368.921895226421,-2378.4347469013887,-1902.3810824694551,4135.269628586686,4547.2741052467145,3740.210586788893,4537.681113273504,1223.411581009184,2923.054170902057,356.8073271118308,2965.4338798401445,1050.7083472142276
gemma,parent,264896759.75061545,365757490.80428964,10042.944341858825,346578025.9284838,4379.436593422247,0.7242415163339936,15311.666422144113,True,nurturing;supportive;agreeable;conciliatory;calm,8975.326299735481,4360.208655260906,-112.82482337818021,-1721.6230080468133,3812.482670178032,-3217.753050735967,2810.3070764225713,-4607.094581257444,-3214.207875782668,-2295.1987316774607,-1610.964323025925,4019.4041012005755,4671.1431369651755,3488.2063495321286,4529.8846540211325,1077.2379594925858,2951.623154498063,313.35545400453566,2867.9257960463106,1134.647613430086
gemma,patient,262701832.58289093,364188767.1515329,10074.072392465818,344979746.89595205,4382.809630314879,0.7213342537651225,15239.463589750369,True,nurturing;supportive;agreeable;conciliatory;calm,8957.443126594319,4264.550658943926,-129.86121861156062,-1673.6724373886025,3803.476972178969,-3335.885394444148,2628.5628531635475,-4600.313410792039,-3316.554368417675,-2236.249271701833,-1641.805173983849,4068.685510327334,4622.6061223836205,3420.0996337243687,4491.226566402712,1030.4535399041426,2939.588316571099,312.2830867672172,2874.6959416292434,1115.1900518885418
gemma,peacekeeper,276962242.30507344,376199535.8378596,9961.79168286439,357210133.7866147,4357.683105876889,0.7362110154873849,15603.439807754608,True,nurturing;supportive;agreeable;conciliatory;calm,9607.675055566415,4032.1738066256685,-391.79200508364454,-1690.341711595666,3910.0305001587276,-3212.7958816482515,2931.855076231451,-4536.994744401234,-3259.9853260246514,-2225.960131074777,-1609.502604602719,4128.994567349436,4732.937248569294,3602.2722560277607,4588.276844729382,1083.4639595757617,2884.2259682645104,391.0771060254025,2869.8343962166728,1030.903727593267
gemma,perfectionist,261406435.3399244,361356056.0942551,9997.480720378044,342062733.1029628,4392.416532080297,0.7234040524056967,15141.629093154905,True,nurturing;supportive;agreeable;conciliatory;serene,9054.633855643187,3544.3159070396378,-682.2410947823539,-1706.7557108570727,3883.679406208394,-3126.985931522656,2879.974667847929,-4408.14815135692,-3288.7631148129226,-2344.8071794339835,-1848.2025100389264,4089.325165160999,4647.127261179483,3443.779125231859,4632.196505598739,1045.4091938966017,2924.1373924522727,315.18609881291076,2950.695884162666,1038.1672721763234
gemma,pharmacist,269916261.80543613,370045418.18096477,10006.455734950743,350866240.4191294,4379.403813515648,0.7294138733895577,15391.425963153375,True,nurturing;conciliatory;agreeable;supportive;calm,9482.200184837182,3930.402079862346,-188.04593195322383,-1771.3101466186906,3791.623570765199,-3200.2597214096604,2920.247533727003,-4357.4493561505615,-3300.631797423259,-2418.629097430195,-1568.6027866522509,4048.0349848830647,4649.129584250194,3643.3528345802033,4463.207470513047,1066.66822653726,2897.469729527147,347.0220161122638,2837.9716092243225,1068.921524362139
gemma,philosopher,269258989.8839669,369209500.8084491,9997.525240002256,350167491.82104135,4363.715044249308,0.7292851058663903,15391.0809883764,True,nurturing;supportive;agreeable;conciliatory;serene,9204.324394167246,3829.5016458119526,-953.6582270730917,-1491.5293730449625,3885.7475872249515,-3483.5179987952815,2997.320681270875,-4394.811202609828,-3268.1094656100013,-2181.7702978837406,-1639.4038097228117,4020.485807957093,4561.227301672042,3718.776479209133,4652.537035087768,1035.0916289817371,3059.0246960063696,356.35993741125014,2993.8075635397986,1056.5216499310181
gemma,photographer,269025252.80073917,369784408.7149008,10037.886028151626,350660098.12049806,4373.135099033956,0.727519188101179,15405.335698436467,True,nurturing;supportive;agreeable;conciliatory;serene,9078.042397856365,4175.043493437371,-726.8379734200962,-1532.4112108913164,3993.594356144966,-3400.81416760402,2932.09245124925,-4581.508860728335,-3391.1579652702553,-2343.086880643518,-1706.3335406222927,4102.705646846165,4619.9605109617005,3500.150333001957,4438.672690443123,1015.6280923136909,2928.212052658027,265.50619123803443,2848.8517417433245,1175.6086985531874
gemma,physicist,269717437.0523844,369592133.8761227,9993.7328773456,350767184.49656296,4338.772796489781,0.7297705019414357,15400.629973134959,True,nurturing;supportive;agreeable;conciliatory;calm,9331.029303581166,3849.8843331689704,-422.0621099189129,-1753.0564454056923,3848.615421537727,-3325.4834642282526,3093.4310514575654,-4377.618432611986,-3335.7878027802967,-2240.8793301282744,-1706.4802049055063,3966.959925455553,4583.702361831077,3689.7664790903773,4498.830171186234,1173.2658701927069,2976.7881148333577,268.073161630471,2963.8771591803115,1102.9697740592578
