subset,subset_n_total,n,reps,self_p05,self_p50,self_p95,self_mean,self_std,lu_p05,lu_p50,lu_p95,lu_mean,lu_std,lu_interval_width
sp_idx_3,240,60,500,0.9994696378707886,0.9996342658996582,0.9997406601905823,0.9996243715286255,8.347573748324066e-05,0.9499574303627014,0.9514226317405701,0.952657163143158,0.9513965845108032,0.0008186452905647457,0.002699732780456543
sp_idx_3,240,64,500,0.9995179176330566,0.9996601343154907,0.9997642040252686,0.9996525049209595,8.072852506302297e-05,0.9499883055686951,0.9513289928436279,0.9526742100715637,0.9513558745384216,0.0007947476115077734,0.0026859045028686523
sp_idx_3,240,96,500,0.9997257590293884,0.9998162388801575,0.9998670816421509,0.9998083710670471,4.582111068884842e-05,0.95052170753479,0.9515365362167358,0.9524950981140137,0.9515274167060852,0.0005912701017223299,0.001973390579223633
sp_idx_3,240,120,500,0.999809205532074,0.9998782873153687,0.9999104142189026,0.9998729825019836,2.9844464734196663e-05,0.9508296251296997,0.9516140818595886,0.9523172974586487,0.9515948295593262,0.000455894652986899,0.0014876723289489746
sp_idx_3,240,128,500,0.9998330473899841,0.9998931884765625,0.9999239444732666,0.9998878240585327,2.831661004165653e-05,0.9508333206176758,0.9515719413757324,0.952322244644165,0.9515683650970459,0.0004554511688183993,0.0014889240264892578
sp_idx_3,240,180,500,0.9999398589134216,0.9999598264694214,0.9999707341194153,0.9999581575393677,9.792272066988517e-06,0.9511487483978271,0.951662003993988,0.9520767331123352,0.9516500234603882,0.00027408479945734143,0.0009279847145080566
sp_idx_3,240,192,500,0.999954879283905,0.9999693632125854,0.9999780058860779,0.9999683499336243,7.168916454247665e-06,0.9513059258460999,0.9516792297363281,0.9520531296730042,0.9516772627830505,0.00023348157992586493,0.0007472038269042969
sp_idx_3,240,240,1,1.0000001192092896,1.0000001192092896,1.0000001192092896,1.0000001192092896,0.0,0.9517032504081726,0.9517032504081726,0.9517032504081726,0.9517032504081726,0.0,0.0
sp_idx_4,240,4,500,0.9903637170791626,0.9937381744384766,0.9955141544342041,0.9934183359146118,0.0016697439132258296,0.9452958106994629,0.9499403834342957,0.9529465436935425,0.9495754241943359,0.002422626595944166,0.00765073299407959
sp_idx_4,240,8,500,0.9953814744949341,0.996929407119751,0.9977807998657227,0.9967922568321228,0.0007881232304498553,0.9496620297431946,0.9529150724411011,0.955260157585144,0.9527203440666199,0.0017698716837912798,0.005598127841949463
sp_idx_4,240,12,500,0.996947705745697,0.9979551434516907,0.9985587000846863,0.9978615045547485,0.0005156611441634595,0.9513330459594727,0.9540488719940186,0.9560635685920715,0.9539488554000854,0.0014168104389682412,0.004730522632598877
sp_idx_4,240,16,500,0.9978485703468323,0.99849534034729,0.9989001154899597,0.9984418153762817,0.0003401207213755697,0.9523326754570007,0.9545716047286987,0.9563328623771667,0.9544799327850342,0.001220674836076796,0.004000186920166016
sp_idx_4,240,24,500,0.998515784740448,0.9990428686141968,0.9992967844009399,0.9989936351776123,0.0002553410886321217,0.9532944560050964,0.9549943208694458,0.956658661365509,0.9550119042396545,0.001005968195386231,0.0033642053604125977
sp_idx_4,240,32,500,0.9989573359489441,0.9992941617965698,0.9994937181472778,0.9992637038230896,0.00017172881052829325,0.9536816477775574,0.9552884697914124,0.9564810395240784,0.9552196264266968,0.0008598725544288754,0.002799391746520996
sp_idx_4,240,48,500,0.9993561506271362,0.9995565414428711,0.999690055847168,0.9995472431182861,0.00010444601502967998,0.954518735408783,0.9555535912513733,0.9565256834030151,0.9555410146713257,0.0006107548833824694,0.0020069479942321777
sp_idx_4,240,60,500,0.9995180368423462,0.9996776580810547,0.9997726678848267,0.9996635913848877,8.151676593115553e-05,0.954591691493988,0.9556801319122314,0.9564919471740723,0.95562744140625,0.0005622035823762417,0.0019002556800842285
sp_idx_4,240,64,500,0.9995678067207336,0.9997016191482544,0.9997910261154175,0.999691903591156,7.037718751234934e-05,0.9548680782318115,0.9557552933692932,0.9565451741218567,0.955713152885437,0.0005426006973721087,0.001677095890045166
sp_idx_4,240,96,500,0.9997767210006714,0.9998410940170288,0.9998857975006104,0.9998370409011841,3.489328810246661e-05,0.9551594257354736,0.9558393359184265,0.9564417004585266,0.9558190107345581,0.0003818245022557676,0.0012822747230529785
sp_idx_4,240,120,500,0.9998353719711304,0.9998911619186401,0.999920129776001,0.9998871088027954,2.7130270609632134e-05,0.9553638696670532,0.9559153318405151,0.9563803672790527,0.9558913111686707,0.0003119005123153329,0.0010164976119995117
sp_idx_4,240,128,500,0.9998564720153809,0.9999061226844788,0.9999327659606934,0.9999014735221863,2.3892758690635674e-05,0.9554021954536438,0.9558859467506409,0.9563335180282593,0.9558796286582947,0.00029096423531882465,0.0009313225746154785
