role,neighbor_rank,neighbor_role,standardized_native_pc_distance,model,model_label,k
musician,8,novelist,0.623212455283,llama,LLaMA 3.3 70B,10
musician,9,elder,0.628746486855,llama,LLaMA 3.3 70B,10
musician,10,hedonist,0.643648868534,llama,LLaMA 3.3 70B,10
mycorrhizal,1,familiar,0.310033147995,llama,LLaMA 3.3 70B,10
mycorrhizal,2,chimera,0.389855580308,llama,LLaMA 3.3 70B,10
mycorrhizal,3,homunculus,0.460403312483,llama,LLaMA 3.3 70B,10
mycorrhizal,4,coral_reef,0.479810662431,llama,LLaMA 3.3 70B,10
mycorrhizal,5,alien,0.531367736201,llama,LLaMA 3.3 70B,10
mycorrhizal,6,whale,0.561888665273,llama,LLaMA 3.3 70B,10
mycorrhizal,7,egregore,0.563068697681,llama,LLaMA 3.3 70B,10
mycorrhizal,8,simulacrum,0.620958080485,llama,LLaMA 3.3 70B,10
mycorrhizal,9,ancient,0.643253913897,llama,LLaMA 3.3 70B,10
mycorrhizal,10,dreamer,0.865925845187,llama,LLaMA 3.3 70B,10
mystic,1,shaman,0.455612056519,llama,LLaMA 3.3 70B,10
mystic,2,ascetic,0.695436372878,llama,LLaMA 3.3 70B,10
mystic,3,pilgrim,0.707712309911,llama,LLaMA 3.3 70B,10
mystic,4,spirit,0.823358426405,llama,LLaMA 3.3 70B,10
mystic,5,prophet,0.843944706146,llama,LLaMA 3.3 70B,10
mystic,6,sage,0.852993163074,llama,LLaMA 3.3 70B,10
mystic,7,guru,0.913605441941,llama,LLaMA 3.3 70B,10
mystic,8,hermit,1.03671596928,llama,LLaMA 3.3 70B,10
mystic,9,angel,1.05017248354,llama,LLaMA 3.3 70B,10
mystic,10,avatar,1.19222846615,llama,LLaMA 3.3 70B,10
narcissist,1,rogue,0.478353174893,llama,LLaMA 3.3 70B,10
narcissist,2,amnesiac,0.708626147768,llama,LLaMA 3.3 70B,10
narcissist,3,cynic,0.717875960307,llama,LLaMA 3.3 70B,10
narcissist,4,vigilante,0.738679920197,llama,LLaMA 3.3 70B,10
narcissist,5,smuggler,0.752755130083,llama,LLaMA 3.3 70B,10
narcissist,6,provocateur,0.839542794731,llama,LLaMA 3.3 70B,10
narcissist,7,auctioneer,0.84303877764,llama,LLaMA 3.3 70B,10
narcissist,8,daredevil,0.883495248954,llama,LLaMA 3.3 70B,10
narcissist,9,competitor,0.900396926044,llama,LLaMA 3.3 70B,10
narcissist,10,soldier,0.905266112586,llama,LLaMA 3.3 70B,10
narrator,1,flaneur,0.259868117962,llama,LLaMA 3.3 70B,10
narrator,2,stoic,0.492687179297,llama,LLaMA 3.3 70B,10
narrator,3,purist,0.60437072068,llama,LLaMA 3.3 70B,10
narrator,4,warrior,0.683377175084,llama,LLaMA 3.3 70B,10
narrator,5,wind,0.730937027142,llama,LLaMA 3.3 70B,10
narrator,6,guru,0.766435580448,llama,LLaMA 3.3 70B,10
narrator,7,simulacrum,0.789819859542,llama,LLaMA 3.3 70B,10
narrator,8,novelist,0.816809012323,llama,LLaMA 3.3 70B,10
narrator,9,dreamer,0.823370988727,llama,LLaMA 3.3 70B,10
narrator,10,angel,0.826560229576,llama,LLaMA 3.3 70B,10
naturalist,1,writer,0.171878027042,llama,LLaMA 3.3 70B,10
naturalist,2,virtuoso,0.202780422151,llama,LLaMA 3.3 70B,10
naturalist,3,composer,0.223111615491,llama,LLaMA 3.3 70B,10
naturalist,4,archaeologist,0.278486065197,llama,LLaMA 3.3 70B,10
naturalist,5,zeitgeist,0.3304249555,llama,LLaMA 3.3 70B,10
naturalist,6,tulpa,0.336454032166,llama,LLaMA 3.3 70B,10
naturalist,7,destroyer,0.353637612315,llama,LLaMA 3.3 70B,10
naturalist,8,visionary,0.435122419977,llama,LLaMA 3.3 70B,10
naturalist,9,sommelier,0.439538245049,llama,LLaMA 3.3 70B,10
naturalist,10,hybrid,0.456126679965,llama,LLaMA 3.3 70B,10
navigator,1,translator,0.119749879484,llama,LLaMA 3.3 70B,10
navigator,2,cartographer,0.154996027091,llama,LLaMA 3.3 70B,10
navigator,3,perfectionist,0.188771225412,llama,LLaMA 3.3 70B,10
navigator,4,geographer,0.197146178456,llama,LLaMA 3.3 70B,10
navigator,5,archivist,0.198554791813,llama,LLaMA 3.3 70B,10
navigator,6,editor,0.237059685591,llama,LLaMA 3.3 70B,10
navigator,7,scout,0.247957038248,llama,LLaMA 3.3 70B,10
navigator,8,judge,0.252072273217,llama,LLaMA 3.3 70B,10
navigator,9,conservator,0.266938184524,llama,LLaMA 3.3 70B,10
navigator,10,architect,0.267841620724,llama,LLaMA 3.3 70B,10
negotiator,1,sociologist,0.0626827389908,llama,LLaMA 3.3 70B,10
negotiator,2,mediator,0.200657237382,llama,LLaMA 3.3 70B,10
negotiator,3,facilitator,0.224755387734,llama,LLaMA 3.3 70B,10
negotiator,4,designer,0.240888052349,llama,LLaMA 3.3 70B,10
negotiator,5,moderator,0.247778018218,llama,LLaMA 3.3 70B,10
negotiator,6,mentor,0.251730858348,llama,LLaMA 3.3 70B,10
negotiator,7,coordinator,0.264410227033,llama,LLaMA 3.3 70B,10
negotiator,8,ambassador,0.276929812651,llama,LLaMA 3.3 70B,10
negotiator,9,coach,0.291536166821,llama,LLaMA 3.3 70B,10
negotiator,10,publisher,0.295813515542,llama,LLaMA 3.3 70B,10
networker,1,collaborator,0.104230229407,llama,LLaMA 3.3 70B,10
networker,2,entrepreneur,0.143333436549,llama,LLaMA 3.3 70B,10
networker,3,reporter,0.191298208709,llama,LLaMA 3.3 70B,10
networker,4,therapist,0.309843695828,llama,LLaMA 3.3 70B,10
networker,5,coach,0.321130624934,llama,LLaMA 3.3 70B,10
networker,6,mentor,0.332094970355,llama,LLaMA 3.3 70B,10
networker,7,witness,0.345677931035,llama,LLaMA 3.3 70B,10
networker,8,facilitator,0.35091358762,llama,LLaMA 3.3 70B,10
networker,9,veterinarian,0.360125520694,llama,LLaMA 3.3 70B,10
networker,10,presenter,0.362690976855,llama,LLaMA 3.3 70B,10
newlywed,1,parent,0.217359334136,llama,LLaMA 3.3 70B,10
newlywed,2,patient,0.405810457175,llama,LLaMA 3.3 70B,10
newlywed,3,retiree,0.461921992892,llama,LLaMA 3.3 70B,10
newlywed,4,celebrity,0.522667130693,llama,LLaMA 3.3 70B,10
newlywed,5,influencer,0.523762385073,llama,LLaMA 3.3 70B,10
newlywed,6,divorcee,0.5400642756,llama,LLaMA 3.3 70B,10
newlywed,7,graduate,0.561948573827,llama,LLaMA 3.3 70B,10
newlywed,8,refugee,0.619455654714,llama,LLaMA 3.3 70B,10
newlywed,9,amateur,0.642592588083,llama,LLaMA 3.3 70B,10
newlywed,10,veteran,0.705199892954,llama,LLaMA 3.3 70B,10
nomad,1,musician,0.319438365562,llama,LLaMA 3.3 70B,10
nomad,2,anarchist,0.322283754988,llama,LLaMA 3.3 70B,10
nomad,3,elder,0.342004984958,llama,LLaMA 3.3 70B,10
nomad,4,revolutionary,0.430402042047,llama,LLaMA 3.3 70B,10
nomad,5,traditionalist,0.483045461526,llama,LLaMA 3.3 70B,10
nomad,6,artisan,0.499490435862,llama,LLaMA 3.3 70B,10
nomad,7,photographer,0.549712392016,llama,LLaMA 3.3 70B,10
nomad,8,maverick,0.591350840133,llama,LLaMA 3.3 70B,10
nomad,9,evangelist,0.597962908164,llama,LLaMA 3.3 70B,10
nomad,10,wanderer,0.679202602999,llama,LLaMA 3.3 70B,10
novelist,1,purist,0.38580634819,llama,LLaMA 3.3 70B,10
novelist,2,traditionalist,0.450042737207,llama,LLaMA 3.3 70B,10
novelist,3,composer,0.453973782466,llama,LLaMA 3.3 70B,10
novelist,4,hybrid,0.475713101291,llama,LLaMA 3.3 70B,10
novelist,5,virtuoso,0.493632956014,llama,LLaMA 3.3 70B,10
novelist,6,writer,0.506103585049,llama,LLaMA 3.3 70B,10
novelist,7,playwright,0.512098820965,llama,LLaMA 3.3 70B,10
novelist,8,photographer,0.531719620742,llama,LLaMA 3.3 70B,10
novelist,9,artisan,0.570704966985,llama,LLaMA 3.3 70B,10
novelist,10,naturalist,0.595706262082,llama,LLaMA 3.3 70B,10
nutritionist,1,pharmacist,0.123563718161,llama,LLaMA 3.3 70B,10
nutritionist,2,tutor,0.125722759938,llama,LLaMA 3.3 70B,10
nutritionist,3,teacher,0.172545279383,llama,LLaMA 3.3 70B,10
nutritionist,4,doctor,0.185156150294,llama,LLaMA 3.3 70B,10
nutritionist,5,recruiter,0.191797637954,llama,LLaMA 3.3 70B,10
nutritionist,6,journalist,0.214913489234,llama,LLaMA 3.3 70B,10
nutritionist,7,producer,0.220515460403,llama,LLaMA 3.3 70B,10
nutritionist,8,marketer,0.221814256855,llama,LLaMA 3.3 70B,10
nutritionist,9,presenter,0.22223459738,llama,LLaMA 3.3 70B,10
nutritionist,10,publisher,0.245637950592,llama,LLaMA 3.3 70B,10
observer,1,generalist,0.0569618979186,llama,LLaMA 3.3 70B,10
observer,2,futurist,0.116984495426,llama,LLaMA 3.3 70B,10
observer,3,prodigy,0.186621071514,llama,LLaMA 3.3 70B,10
observer,4,detective,0.187871257065,llama,LLaMA 3.3 70B,10
observer,5,biologist,0.19959020574,llama,LLaMA 3.3 70B,10
observer,6,judge,0.237975140612,llama,LLaMA 3.3 70B,10
observer,7,synthesizer,0.238868644436,llama,LLaMA 3.3 70B,10
observer,8,linguist,0.241284509251,llama,LLaMA 3.3 70B,10
observer,9,geographer,0.254563801595,llama,LLaMA 3.3 70B,10
observer,10,polymath,0.277522979631,llama,LLaMA 3.3 70B,10
optimist,1,vegan,0.117663030564,llama,LLaMA 3.3 70B,10
optimist,2,caregiver,0.196294965461,llama,LLaMA 3.3 70B,10
optimist,3,activist,0.238579132024,llama,LLaMA 3.3 70B,10
optimist,4,immigrant,0.279835782031,llama,LLaMA 3.3 70B,10
optimist,5,podcaster,0.298694828556,llama,LLaMA 3.3 70B,10
optimist,6,blogger,0.466541229944,llama,LLaMA 3.3 70B,10
optimist,7,minimalist,0.469945940698,llama,LLaMA 3.3 70B,10
optimist,8,altruist,0.523426963024,llama,LLaMA 3.3 70B,10
optimist,9,survivor,0.566074854354,llama,LLaMA 3.3 70B,10
optimist,10,evangelist,0.5784735891,llama,LLaMA 3.3 70B,10
oracle,1,ghost,0.26680442476,llama,LLaMA 3.3 70B,10
oracle,2,witch,0.279683720331,llama,LLaMA 3.3 70B,10
oracle,3,echo,0.316879224111,llama,LLaMA 3.3 70B,10
oracle,4,tree,0.358067918687,llama,LLaMA 3.3 70B,10
oracle,5,ancient,0.668390119886,llama,LLaMA 3.3 70B,10
oracle,6,dreamer,0.677931749895,llama,LLaMA 3.3 70B,10
oracle,7,wraith,0.679235849248,llama,LLaMA 3.3 70B,10
oracle,8,homunculus,0.705035195802,llama,LLaMA 3.3 70B,10
oracle,9,revenant,0.755749570889,llama,LLaMA 3.3 70B,10
oracle,10,poet,0.766532464153,llama,LLaMA 3.3 70B,10
organizer,1,planner,0.0926208600095,llama,LLaMA 3.3 70B,10
organizer,2,auditor,0.117688995011,llama,LLaMA 3.3 70B,10
organizer,3,consultant,0.128842451488,llama,LLaMA 3.3 70B,10
organizer,4,instructor,0.154057576042,llama,LLaMA 3.3 70B,10
organizer,5,debugger,0.155370694452,llama,LLaMA 3.3 70B,10
organizer,6,psychologist,0.158598483272,llama,LLaMA 3.3 70B,10
organizer,7,screener,0.183415412431,llama,LLaMA 3.3 70B,10
organizer,8,reviewer,0.183649052809,llama,LLaMA 3.3 70B,10
organizer,9,researcher,0.198792987369,llama,LLaMA 3.3 70B,10
organizer,10,scheduler,0.217261504173,llama,LLaMA 3.3 70B,10
orphan,1,addict,0.382386910199,llama,LLaMA 3.3 70B,10
orphan,2,divorcee,0.389116719358,llama,LLaMA 3.3 70B,10
orphan,3,celebrity,0.451832302688,llama,LLaMA 3.3 70B,10
orphan,4,grandparent,0.537084683863,llama,LLaMA 3.3 70B,10
orphan,5,retiree,0.643656585826,llama,LLaMA 3.3 70B,10
orphan,6,amateur,0.655706562067,llama,LLaMA 3.3 70B,10
orphan,7,widow,0.728632358901,llama,LLaMA 3.3 70B,10
orphan,8,refugee,0.752976083809,llama,LLaMA 3.3 70B,10
orphan,9,newlywed,0.852033696894,llama,LLaMA 3.3 70B,10
orphan,10,rebel,0.906193608481,llama,LLaMA 3.3 70B,10
pacifist,1,idealist,0.421317786779,llama,LLaMA 3.3 70B,10
pacifist,2,altruist,0.495950440004,llama,LLaMA 3.3 70B,10
pacifist,3,healer,0.579133343234,llama,LLaMA 3.3 70B,10
pacifist,4,empath,0.643443952296,llama,LLaMA 3.3 70B,10
pacifist,5,evangelist,0.724386704669,llama,LLaMA 3.3 70B,10
pacifist,6,caregiver,0.762832750439,llama,LLaMA 3.3 70B,10
pacifist,7,activist,0.79660783997,llama,LLaMA 3.3 70B,10
pacifist,8,minimalist,0.82378989799,llama,LLaMA 3.3 70B,10
pacifist,9,optimist,0.878584694403,llama,LLaMA 3.3 70B,10
pacifist,10,artisan,0.891968426796,llama,LLaMA 3.3 70B,10
paramedic,1,veterinarian,0.29669284902,llama,LLaMA 3.3 70B,10
paramedic,2,reporter,0.337206175022,llama,LLaMA 3.3 70B,10
paramedic,3,entrepreneur,0.344605202733,llama,LLaMA 3.3 70B,10
paramedic,4,realist,0.358729276543,llama,LLaMA 3.3 70B,10
paramedic,5,pragmatist,0.387729876674,llama,LLaMA 3.3 70B,10
paramedic,6,presenter,0.397922014078,llama,LLaMA 3.3 70B,10
paramedic,7,student,0.399893917371,llama,LLaMA 3.3 70B,10
paramedic,8,interviewer,0.403769447136,llama,LLaMA 3.3 70B,10
paramedic,9,pilot,0.448831993199,llama,LLaMA 3.3 70B,10
paramedic,10,builder,0.451757801887,llama,LLaMA 3.3 70B,10
parasite,1,predator,0.345696009042,llama,LLaMA 3.3 70B,10
parasite,2,saboteur,0.638126889562,llama,LLaMA 3.3 70B,10
parasite,3,virus,0.687790644335,llama,LLaMA 3.3 70B,10
parasite,4,spy,0.857378207622,llama,LLaMA 3.3 70B,10
parasite,5,coral_reef,0.892582326267,llama,LLaMA 3.3 70B,10
parasite,6,shapeshifter,0.928662881224,llama,LLaMA 3.3 70B,10
parasite,7,chimera,0.953118782117,llama,LLaMA 3.3 70B,10
parasite,8,alien,1.025268774,llama,LLaMA 3.3 70B,10
parasite,9,hacker,1.08521984692,llama,LLaMA 3.3 70B,10
parasite,10,aberration,1.08962736549,llama,LLaMA 3.3 70B,10
parent,1,newlywed,0.217359334136,llama,LLaMA 3.3 70B,10
parent,2,patient,0.273474704006,llama,LLaMA 3.3 70B,10
parent,3,influencer,0.348191609911,llama,LLaMA 3.3 70B,10
parent,4,graduate,0.378687111957,llama,LLaMA 3.3 70B,10
parent,5,veteran,0.537004764837,llama,LLaMA 3.3 70B,10
parent,6,retiree,0.575866668646,llama,LLaMA 3.3 70B,10
parent,7,bartender,0.610655592506,llama,LLaMA 3.3 70B,10
parent,8,amateur,0.670015964608,llama,LLaMA 3.3 70B,10
parent,9,celebrity,0.687221449793,llama,LLaMA 3.3 70B,10
parent,10,refugee,0.703528386117,llama,LLaMA 3.3 70B,10
patient,1,parent,0.273474704006,llama,LLaMA 3.3 70B,10
patient,2,veteran,0.338526318627,llama,LLaMA 3.3 70B,10
patient,3,newlywed,0.405810457175,llama,LLaMA 3.3 70B,10
patient,4,bartender,0.430540642607,llama,LLaMA 3.3 70B,10
patient,5,amateur,0.483314796505,llama,LLaMA 3.3 70B,10
patient,6,influencer,0.523897336244,llama,LLaMA 3.3 70B,10
patient,7,graduate,0.535629275908,llama,LLaMA 3.3 70B,10
patient,8,retiree,0.681573502199,llama,LLaMA 3.3 70B,10
patient,9,mechanic,0.715214951605,llama,LLaMA 3.3 70B,10
patient,10,celebrity,0.761086982387,llama,LLaMA 3.3 70B,10
peacekeeper,1,therapist,0.281119267459,llama,LLaMA 3.3 70B,10
peacekeeper,2,advocate,0.281962812197,llama,LLaMA 3.3 70B,10
peacekeeper,3,emissary,0.358788147285,llama,LLaMA 3.3 70B,10
peacekeeper,4,counselor,0.374835671176,llama,LLaMA 3.3 70B,10
peacekeeper,5,mediator,0.433731673463,llama,LLaMA 3.3 70B,10
peacekeeper,6,guardian,0.49000801854,llama,LLaMA 3.3 70B,10
peacekeeper,7,anthropologist,0.509478785256,llama,LLaMA 3.3 70B,10
peacekeeper,8,ambassador,0.514835322193,llama,LLaMA 3.3 70B,10
peacekeeper,9,conservator,0.518144169407,llama,LLaMA 3.3 70B,10
peacekeeper,10,guide,0.525168630063,llama,LLaMA 3.3 70B,10
perfectionist,1,cartographer,0.127513157749,llama,LLaMA 3.3 70B,10
perfectionist,2,historian,0.174073376874,llama,LLaMA 3.3 70B,10
perfectionist,3,navigator,0.188771225412,llama,LLaMA 3.3 70B,10
perfectionist,4,translator,0.21023919793,llama,LLaMA 3.3 70B,10
perfectionist,5,scout,0.243395676617,llama,LLaMA 3.3 70B,10
perfectionist,6,judge,0.268885972519,llama,LLaMA 3.3 70B,10
perfectionist,7,archivist,0.283058674562,llama,LLaMA 3.3 70B,10
perfectionist,8,biologist,0.301285520714,llama,LLaMA 3.3 70B,10
perfectionist,9,geographer,0.330495752036,llama,LLaMA 3.3 70B,10
perfectionist,10,curator,0.340981636163,llama,LLaMA 3.3 70B,10
pharmacist,1,tutor,0.0434808413851,llama,LLaMA 3.3 70B,10
pharmacist,2,nutritionist,0.123563718161,llama,LLaMA 3.3 70B,10
pharmacist,3,marketer,0.140340533301,llama,LLaMA 3.3 70B,10
pharmacist,4,accountant,0.144578615648,llama,LLaMA 3.3 70B,10
pharmacist,5,dispatcher,0.157714257545,llama,LLaMA 3.3 70B,10
pharmacist,6,doctor,0.183480014933,llama,LLaMA 3.3 70B,10
pharmacist,7,teacher,0.188056199469,llama,LLaMA 3.3 70B,10
pharmacist,8,secretary,0.194419507899,llama,LLaMA 3.3 70B,10
pharmacist,9,assistant,0.221956746759,llama,LLaMA 3.3 70B,10
pharmacist,10,technologist,0.231744392521,llama,LLaMA 3.3 70B,10
philosopher,1,zeitgeist,0.352566277062,llama,LLaMA 3.3 70B,10
philosopher,2,virtuoso,0.445576439902,llama,LLaMA 3.3 70B,10
philosopher,3,ecosystem,0.511008394095,llama,LLaMA 3.3 70B,10
philosopher,4,composer,0.567426700758,llama,LLaMA 3.3 70B,10
philosopher,5,naturalist,0.586063524684,llama,LLaMA 3.3 70B,10
philosopher,6,hybrid,0.592511970638,llama,LLaMA 3.3 70B,10
philosopher,7,visionary,0.64182444673,llama,LLaMA 3.3 70B,10
philosopher,8,writer,0.689011620874,llama,LLaMA 3.3 70B,10
philosopher,9,symbiont,0.730685463024,llama,LLaMA 3.3 70B,10
philosopher,10,novelist,0.793667118895,llama,LLaMA 3.3 70B,10
photographer,1,traditionalist,0.237936355913,llama,LLaMA 3.3 70B,10
photographer,2,musician,0.305608972199,llama,LLaMA 3.3 70B,10
photographer,3,playwright,0.414000079582,llama,LLaMA 3.3 70B,10
photographer,4,artisan,0.42813670461,llama,LLaMA 3.3 70B,10
photographer,5,contrarian,0.513442532274,llama,LLaMA 3.3 70B,10
photographer,6,novelist,0.531719620742,llama,LLaMA 3.3 70B,10
photographer,7,purist,0.545235329247,llama,LLaMA 3.3 70B,10
photographer,8,nomad,0.549712392016,llama,LLaMA 3.3 70B,10
photographer,9,anarchist,0.624919739254,llama,LLaMA 3.3 70B,10
photographer,10,blogger,0.634704462185,llama,LLaMA 3.3 70B,10
physicist,1,mathematician,0.190617186577,llama,LLaMA 3.3 70B,10
physicist,2,chemist,0.284367095011,llama,LLaMA 3.3 70B,10
physicist,3,cyborg,0.363864263165,llama,LLaMA 3.3 70B,10
physicist,4,linguist,0.393061859087,llama,LLaMA 3.3 70B,10
physicist,5,polymath,0.422848362676,llama,LLaMA 3.3 70B,10
physicist,6,biologist,0.427460727854,llama,LLaMA 3.3 70B,10
physicist,7,synthesizer,0.436289453048,llama,LLaMA 3.3 70B,10
physicist,8,specialist,0.439448177445,llama,LLaMA 3.3 70B,10
physicist,9,prodigy,0.450873906135,llama,LLaMA 3.3 70B,10
physicist,10,skeptic,0.467649819443,llama,LLaMA 3.3 70B,10
pilgrim,1,shaman,0.396930441026,llama,LLaMA 3.3 70B,10
pilgrim,2,mystic,0.707712309911,llama,LLaMA 3.3 70B,10
pilgrim,3,ascetic,0.849105619496,llama,LLaMA 3.3 70B,10
pilgrim,4,romantic,0.958148751876,llama,LLaMA 3.3 70B,10
pilgrim,5,hermit,0.958777909141,llama,LLaMA 3.3 70B,10
pilgrim,6,guru,1.02956246201,llama,LLaMA 3.3 70B,10
pilgrim,7,sage,1.1331449728,llama,LLaMA 3.3 70B,10
pilgrim,8,martyr,1.26195232634,llama,LLaMA 3.3 70B,10
pilgrim,9,wanderer,1.30690640866,llama,LLaMA 3.3 70B,10
pilgrim,10,prophet,1.32506569536,llama,LLaMA 3.3 70B,10
pilot,1,realist,0.139064611605,llama,LLaMA 3.3 70B,10
pilot,2,pragmatist,0.226458546569,llama,LLaMA 3.3 70B,10
pilot,3,interviewer,0.259427952735,llama,LLaMA 3.3 70B,10
pilot,4,nutritionist,0.267333112202,llama,LLaMA 3.3 70B,10
pilot,5,veterinarian,0.285603341916,llama,LLaMA 3.3 70B,10
pilot,6,presenter,0.298502283464,llama,LLaMA 3.3 70B,10
pilot,7,journalist,0.328484820331,llama,LLaMA 3.3 70B,10
pilot,8,pharmacist,0.331808230167,llama,LLaMA 3.3 70B,10
pilot,9,tutor,0.356989602634,llama,LLaMA 3.3 70B,10
pilot,10,scout,0.385931081945,llama,LLaMA 3.3 70B,10
pirate,1,smuggler,0.721048129409,llama,LLaMA 3.3 70B,10
pirate,2,hoarder,0.722744787643,llama,LLaMA 3.3 70B,10
pirate,3,comedian,0.77908785127,llama,LLaMA 3.3 70B,10
pirate,4,criminal,0.886959922088,llama,LLaMA 3.3 70B,10
pirate,5,cynic,0.888752109658,llama,LLaMA 3.3 70B,10
pirate,6,amnesiac,0.928062559652,llama,LLaMA 3.3 70B,10
pirate,7,jester,0.972676418795,llama,LLaMA 3.3 70B,10
pirate,8,narcissist,1.06625914905,llama,LLaMA 3.3 70B,10
pirate,9,rogue,1.16754163428,llama,LLaMA 3.3 70B,10
pirate,10,workaholic,1.25865190929,llama,LLaMA 3.3 70B,10
planner,1,organizer,0.0926208600095,llama,LLaMA 3.3 70B,10
planner,2,auditor,0.147774350684,llama,LLaMA 3.3 70B,10
planner,3,reviewer,0.187734361144,llama,LLaMA 3.3 70B,10
planner,4,consultant,0.188587830851,llama,LLaMA 3.3 70B,10
planner,5,debugger,0.191192872965,llama,LLaMA 3.3 70B,10
planner,6,researcher,0.197174668607,llama,LLaMA 3.3 70B,10
planner,7,evaluator,0.202297378108,llama,LLaMA 3.3 70B,10
planner,8,screener,0.217368309759,llama,LLaMA 3.3 70B,10
planner,9,instructor,0.230526728826,llama,LLaMA 3.3 70B,10
planner,10,strategist,0.244679232619,llama,LLaMA 3.3 70B,10
playwright,1,photographer,0.414000079582,llama,LLaMA 3.3 70B,10
playwright,2,destroyer,0.434001408046,llama,LLaMA 3.3 70B,10
playwright,3,chameleon,0.438804157038,llama,LLaMA 3.3 70B,10
playwright,4,writer,0.443384653782,llama,LLaMA 3.3 70B,10
playwright,5,contrarian,0.462345716516,llama,LLaMA 3.3 70B,10
playwright,6,cosmopolitan,0.495072470084,llama,LLaMA 3.3 70B,10
playwright,7,novelist,0.512098820965,llama,LLaMA 3.3 70B,10
playwright,8,traditionalist,0.565064849395,llama,LLaMA 3.3 70B,10
playwright,9,tulpa,0.567870228624,llama,LLaMA 3.3 70B,10
playwright,10,devils_advocate,0.585672930412,llama,LLaMA 3.3 70B,10
podcaster,1,blogger,0.216877392878,llama,LLaMA 3.3 70B,10
podcaster,2,vegan,0.258812430263,llama,LLaMA 3.3 70B,10
podcaster,3,immigrant,0.269967242694,llama,LLaMA 3.3 70B,10
podcaster,4,optimist,0.298694828556,llama,LLaMA 3.3 70B,10
podcaster,5,caregiver,0.318647740839,llama,LLaMA 3.3 70B,10
podcaster,6,activist,0.413493766582,llama,LLaMA 3.3 70B,10
podcaster,7,minimalist,0.549389627463,llama,LLaMA 3.3 70B,10
podcaster,8,expatriate,0.552602978959,llama,LLaMA 3.3 70B,10
podcaster,9,altruist,0.585686055657,llama,LLaMA 3.3 70B,10
podcaster,10,evangelist,0.593762815212,llama,LLaMA 3.3 70B,10
poet,1,bard,0.266246139827,llama,LLaMA 3.3 70B,10
poet,2,revenant,0.487366107604,llama,LLaMA 3.3 70B,10
poet,3,witch,0.516355394134,llama,LLaMA 3.3 70B,10
poet,4,tree,0.558325295928,llama,LLaMA 3.3 70B,10
poet,5,ghost,0.564669461432,llama,LLaMA 3.3 70B,10
poet,6,wind,0.618176113954,llama,LLaMA 3.3 70B,10
poet,7,prophet,0.630821461745,llama,LLaMA 3.3 70B,10
poet,8,dreamer,0.69751464322,llama,LLaMA 3.3 70B,10
poet,9,oracle,0.766532464153,llama,LLaMA 3.3 70B,10
poet,10,whale,0.863181324797,llama,LLaMA 3.3 70B,10
polymath,1,synthesizer,0.11542783869,llama,LLaMA 3.3 70B,10
polymath,2,scholar,0.205245457513,llama,LLaMA 3.3 70B,10
polymath,3,prodigy,0.232004959181,llama,LLaMA 3.3 70B,10
polymath,4,futurist,0.238859952344,llama,LLaMA 3.3 70B,10
polymath,5,observer,0.277522979631,llama,LLaMA 3.3 70B,10
polymath,6,generalist,0.285365499231,llama,LLaMA 3.3 70B,10
polymath,7,theorist,0.347602272863,llama,LLaMA 3.3 70B,10
polymath,8,forecaster,0.368364446036,llama,LLaMA 3.3 70B,10
polymath,9,biologist,0.380345764264,llama,LLaMA 3.3 70B,10
polymath,10,specialist,0.397596779687,llama,LLaMA 3.3 70B,10
pragmatist,1,pilot,0.226458546569,llama,LLaMA 3.3 70B,10
pragmatist,2,nutritionist,0.251417660855,llama,LLaMA 3.3 70B,10
pragmatist,3,realist,0.261952603942,llama,LLaMA 3.3 70B,10
pragmatist,4,presenter,0.276169563119,llama,LLaMA 3.3 70B,10
pragmatist,5,veterinarian,0.277412327246,llama,LLaMA 3.3 70B,10
pragmatist,6,tutor,0.324372700647,llama,LLaMA 3.3 70B,10
pragmatist,7,pharmacist,0.325766569203,llama,LLaMA 3.3 70B,10
pragmatist,8,recruiter,0.33237830036,llama,LLaMA 3.3 70B,10
pragmatist,9,journalist,0.347669093816,llama,LLaMA 3.3 70B,10
pragmatist,10,producer,0.369953978391,llama,LLaMA 3.3 70B,10
predator,1,parasite,0.345696009042,llama,LLaMA 3.3 70B,10
predator,2,virus,0.886153033297,llama,LLaMA 3.3 70B,10
predator,3,saboteur,0.914103191021,llama,LLaMA 3.3 70B,10
predator,4,aberration,0.954535371994,llama,LLaMA 3.3 70B,10
predator,5,chimera,1.05796073544,llama,LLaMA 3.3 70B,10
predator,6,genie,1.1012811841,llama,LLaMA 3.3 70B,10
