model,model_label,source_model_label,opaque_role_id,role,legacy_qwen_cluster,native_pc1,native_pc2,native_pc3,display_aligned_x,display_aligned_y,display_aligned_z,consensus_family_id,membership_category
gemma,Gemma 2 27B,Gemma-2-27B,R177,planner,procedural_professional,666.969968416,-251.686953928,-53.5444636796,1.37290647437,-0.300092043788,-0.399157115489,MFamily_A,core
gemma,Gemma 2 27B,Gemma-2-27B,R178,playwright,grounded_social,5.52566730433,66.5622236583,7.40838552129,-0.0249769915975,0.165212157771,0.0576425736008,Unassigned,unassigned
gemma,Gemma 2 27B,Gemma-2-27B,R179,podcaster,grounded_social,305.018976424,146.416614249,-106.812631225,0.445496959297,0.568595357246,-0.38297031055,MFamily_A,fringe
gemma,Gemma 2 27B,Gemma-2-27B,R180,poet,mythic_spiritual,-922.389754092,55.0547268519,30.6926120416,-1.74735316541,-0.294923855788,0.253924495239,MFamily_B,core
gemma,Gemma 2 27B,Gemma-2-27B,R181,polymath,procedural_professional,143.686460543,-301.5571769,113.633754492,0.486733572106,-0.760433287545,0.285913960393,Unassigned,unassigned
gemma,Gemma 2 27B,Gemma-2-27B,R182,pragmatist,procedural_professional,532.627800007,79.8200893335,43.2929082208,0.968758229871,0.414165459797,0.138446262537,MFamily_A,core
gemma,Gemma 2 27B,Gemma-2-27B,R183,predator,mythic_spiritual,-630.176718131,-108.910243752,251.623313618,-1.01947901065,-0.707064285834,0.997037249343,MFamily_B,majority
gemma,Gemma 2 27B,Gemma-2-27B,R184,presenter,procedural_professional,345.706686297,85.599733258,-155.203137603,0.537715923192,0.463049644921,-0.601571119321,MFamily_A,core
gemma,Gemma 2 27B,Gemma-2-27B,R185,prey,grounded_social,-734.545807831,135.607135858,-41.0940469303,-1.46982231196,0.0346756486223,-0.00937707153913,MFamily_B,majority
gemma,Gemma 2 27B,Gemma-2-27B,R186,prisoner,grounded_social,-251.807615054,813.369736353,-127.802728036,-0.988704128581,2.00549445219,-0.0987435628315,MFamily_C,majority
gemma,Gemma 2 27B,Gemma-2-27B,R187,procrastinator,other,114.417802723,1348.63249749,225.177950743,-0.472105205992,3.30371150733,1.45698745614,MFamily_C,core
gemma,Gemma 2 27B,Gemma-2-27B,R188,prodigy,procedural_professional,55.9098199903,-17.4857451484,145.807401152,0.17176806606,-0.105765388335,0.547465669568,Unassigned,unassigned
gemma,Gemma 2 27B,Gemma-2-27B,R189,producer,procedural_professional,583.478140224,-96.71215592,-37.2093026335,1.13390883068,0.0417733061871,-0.256874105714,MFamily_A,core
gemma,Gemma 2 27B,Gemma-2-27B,R190,programmer,procedural_professional,540.311055958,-51.9223751867,78.8885189166,1.07271866386,0.065556896169,0.215837144163,MFamily_A,core
gemma,Gemma 2 27B,Gemma-2-27B,R191,proofreader,editorial,681.111255656,27.3941455768,228.069497247,1.34922580338,0.239043969518,0.809358362232,MFamily_A,core
gemma,Gemma 2 27B,Gemma-2-27B,R192,prophet,mythic_spiritual,-956.055788678,-393.580743716,-9.12586415205,-1.56835074192,-1.41289527171,-0.0960353844257,MFamily_B,core
gemma,Gemma 2 27B,Gemma-2-27B,R193,provincial,grounded_social,-369.320340627,750.903037348,-498.135930878,-1.31772412151,2.01675403429,-1.53996075241,MFamily_C,majority
gemma,Gemma 2 27B,Gemma-2-27B,R194,provocateur,combative_iconoclast,-305.690925,454.810914772,692.223133955,-0.56315156154,0.591560978517,2.90823761803,MFamily_D,core
gemma,Gemma 2 27B,Gemma-2-27B,R195,psychologist,procedural_professional,574.535926838,-197.314536375,-56.1462795132,1.16752687001,-0.203576243586,-0.373757488209,MFamily_A,core
gemma,Gemma 2 27B,Gemma-2-27B,R196,publisher,procedural_professional,555.758487326,-189.665416557,-18.183291798,1.14280333815,-0.215465970816,-0.221751306081,MFamily_A,core
gemma,Gemma 2 27B,Gemma-2-27B,R197,purist,procedural_professional,-369.830434453,-250.420009321,346.840928888,-0.413335709588,-1.00213669093,1.26946490365,Unassigned,unassigned
gemma,Gemma 2 27B,Gemma-2-27B,R198,realist,procedural_professional,413.463730018,93.8713546841,173.242178094,0.788284064882,0.318314161057,0.659954367709,MFamily_A,core
gemma,Gemma 2 27B,Gemma-2-27B,R199,rebel,combative_iconoclast,-327.842207409,493.543797279,446.028840098,-0.723132431084,0.82576482011,1.97926775648,MFamily_D,core
gemma,Gemma 2 27B,Gemma-2-27B,R200,recruiter,procedural_professional,609.015635131,-75.5351514694,-44.736916265,1.16663961501,0.110929451436,-0.279496817914,MFamily_A,core
gemma,Gemma 2 27B,Gemma-2-27B,R201,refugee,grounded_social,-223.063209845,166.78732875,-322.679309764,-0.639747112504,0.511041929062,-1.14236064573,MFamily_C,core
gemma,Gemma 2 27B,Gemma-2-27B,R202,reporter,procedural_professional,439.494303506,-44.0735284981,42.5542374755,0.865166204977,0.0616029523118,0.0914295875374,MFamily_A,core
gemma,Gemma 2 27B,Gemma-2-27B,R203,researcher,procedural_professional,638.109649142,-296.2589999,39.9031614218,1.38097569311,-0.480759061064,-0.0554154859998,MFamily_A,core
gemma,Gemma 2 27B,Gemma-2-27B,R204,retiree,grounded_social,62.2250807171,575.850368211,-195.840664822,-0.290689552272,1.59088803469,-0.504955695382,MFamily_C,core
gemma,Gemma 2 27B,Gemma-2-27B,R205,revenant,mythic_spiritual,-931.832105648,-264.082675993,156.165932538,-1.53272261218,-1.17544049596,0.596045132943,MFamily_B,core
gemma,Gemma 2 27B,Gemma-2-27B,R206,reviewer,procedural_professional,661.500154399,-332.784571068,-3.71841329681,1.42871016129,-0.535931057992,-0.242695011741,MFamily_A,core
gemma,Gemma 2 27B,Gemma-2-27B,R207,revolutionary,combative_iconoclast,-185.194456444,-19.1195298685,282.082827402,-0.225633156329,-0.299623558883,1.10102265058,Unassigned,unassigned
gemma,Gemma 2 27B,Gemma-2-27B,R208,robot,procedural_professional,415.518084998,-351.13961984,375.889471809,1.1269024115,-0.919167824787,1.24189281867,MFamily_A,core
gemma,Gemma 2 27B,Gemma-2-27B,R209,rogue,trickster_chaos,-414.551063448,473.523479654,270.25066476,-0.942769300145,0.841378043419,1.30322277537,MFamily_D,core
gemma,Gemma 2 27B,Gemma-2-27B,R210,romantic,grounded_social,-655.500428742,-191.639340213,-206.305242575,-1.19842756289,-0.652955302573,-0.801965849204,MFamily_B,majority
gemma,Gemma 2 27B,Gemma-2-27B,R211,saboteur,combative_iconoclast,34.0227481256,115.230108445,563.122169128,0.217703264511,-0.0313501448156,2.21794928683,MFamily_D,core
gemma,Gemma 2 27B,Gemma-2-27B,R212,sage,mythic_spiritual,-620.870727992,-481.411949402,-192.459943596,-0.961747625535,-1.37330267417,-0.882290813249,MFamily_B,core
gemma,Gemma 2 27B,Gemma-2-27B,R213,scheduler,procedural_professional,624.813786732,-88.0571382369,64.8240492412,1.24625358829,0.0212159490702,0.135304282361,MFamily_A,core
gemma,Gemma 2 27B,Gemma-2-27B,R214,scholar,procedural_professional,385.009400342,-387.470241179,138.852389431,0.997952371041,-0.882682318657,0.315672875325,MFamily_A,core
gemma,Gemma 2 27B,Gemma-2-27B,R215,scientist,procedural_professional,617.242342603,-277.697116599,113.611234773,1.36004506606,-0.487514106238,0.239498437014,MFamily_A,core
gemma,Gemma 2 27B,Gemma-2-27B,R216,scout,procedural_professional,159.396008868,-53.796732236,12.7611368393,0.334447768835,-0.0710149222399,0.00595744401241,MFamily_A,core
gemma,Gemma 2 27B,Gemma-2-27B,R217,screener,editorial,735.631069865,-138.683819051,82.7470144028,1.48990564333,-0.0667676401015,0.168421388698,MFamily_A,core
gemma,Gemma 2 27B,Gemma-2-27B,R218,secretary,editorial,624.684416045,-85.8471852015,28.8799692622,1.23069028753,0.0481549198066,-0.00223775124132,MFamily_A,core
gemma,Gemma 2 27B,Gemma-2-27B,R219,shaman,mythic_spiritual,-865.926522229,-485.080658475,-546.06607069,-1.55689525756,-1.28173835319,-2.21740209699,MFamily_B,core
gemma,Gemma 2 27B,Gemma-2-27B,R220,shapeshifter,grounded_social,-404.992768193,-156.031646155,-2.20438341762,-0.669856265815,-0.572655104735,-0.0294982497837,Unassigned,unassigned
gemma,Gemma 2 27B,Gemma-2-27B,R221,simulacrum,mythic_spiritual,-322.82152253,-203.397758523,440.201341217,-0.315787290567,-0.918621592671,1.64468041259,Unassigned,unassigned
gemma,Gemma 2 27B,Gemma-2-27B,R222,skeptic,procedural_professional,513.158181763,-52.0316780771,261.848576577,1.09344717748,-0.0561013406394,0.924270456605,MFamily_A,core
gemma,Gemma 2 27B,Gemma-2-27B,R223,smuggler,grounded_social,-267.531854309,925.117126092,173.151957621,-0.964673703936,2.09945811331,1.11311922102,MFamily_D,core
gemma,Gemma 2 27B,Gemma-2-27B,R224,sociologist,procedural_professional,532.104408078,-230.970691576,23.6967380311,1.13858873356,-0.354817944352,-0.07594187329,MFamily_A,core
gemma,Gemma 2 27B,Gemma-2-27B,R225,soldier,grounded_social,-16.1284209807,354.022961244,165.131052469,-0.168952147826,0.783216378948,0.796676276121,MFamily_D,core
gemma,Gemma 2 27B,Gemma-2-27B,R226,sommelier,procedural_professional,73.1778369587,-96.7640496364,54.7798458519,0.214052421079,-0.242762519642,0.159088269285,Unassigned,unassigned
gemma,Gemma 2 27B,Gemma-2-27B,R227,specialist,procedural_professional,483.580188644,-226.486855102,67.8690514161,1.0623913574,-0.391740341568,0.102163254104,MFamily_A,core
gemma,Gemma 2 27B,Gemma-2-27B,R228,spirit,mythic_spiritual,-843.331964745,-564.038411573,-195.05183425,-1.33200682876,-1.679298843,-0.902439992237,MFamily_B,core
gemma,Gemma 2 27B,Gemma-2-27B,R229,spy,procedural_professional,48.7215196212,161.74065258,448.707744621,0.173798014943,0.160326110305,1.79596259386,MFamily_D,core
gemma,Gemma 2 27B,Gemma-2-27B,R230,statistician,procedural_professional,610.23852113,-139.495087976,148.522486457,1.28121169476,-0.16445012266,0.436679759846,MFamily_A,core
gemma,Gemma 2 27B,Gemma-2-27B,R231,stoic,mythic_spiritual,-384.676793597,-351.935535338,232.845484713,-0.427414378767,-1.19571388324,0.786483830811,Unassigned,unassigned
gemma,Gemma 2 27B,Gemma-2-27B,R232,strategist,procedural_professional,596.183200767,-319.318814436,16.9058940586,1.30669447391,-0.543800386116,-0.149319172143,MFamily_A,core
gemma,Gemma 2 27B,Gemma-2-27B,R233,student,editorial,527.692501706,404.493633876,-184.846466398,0.683881566739,1.36337786458,-0.595192755839,MFamily_A,fringe
gemma,Gemma 2 27B,Gemma-2-27B,R234,summarizer,editorial,571.406014877,-278.592868554,-111.280898663,1.18678410519,-0.376187170619,-0.622225636577,MFamily_A,core
gemma,Gemma 2 27B,Gemma-2-27B,R235,supervisor,editorial,669.190257597,-147.70814788,-47.5734157166,1.31968974686,-0.0415503934159,-0.329932322819,MFamily_A,core
gemma,Gemma 2 27B,Gemma-2-27B,R236,surfer,grounded_social,-322.628886809,503.421349865,-427.467921744,-1.06052262513,1.37412449126,-1.38381255948,MFamily_C,majority
gemma,Gemma 2 27B,Gemma-2-27B,R237,survivor,grounded_social,-287.177696493,254.620186765,-205.051521382,-0.76429344112,0.632578590506,-0.641991572551,MFamily_C,core
gemma,Gemma 2 27B,Gemma-2-27B,R238,swarm,procedural_professional,-277.142682371,-465.116720366,124.415280594,-0.203386370215,-1.36686333672,0.305010631023,Unassigned,unassigned
gemma,Gemma 2 27B,Gemma-2-27B,R239,symbiont,procedural_professional,103.738180104,-283.630466831,-40.7280463931,0.341265750276,-0.64127723813,-0.29624830705,Unassigned,unassigned
gemma,Gemma 2 27B,Gemma-2-27B,R240,synthesizer,procedural_professional,320.815408243,-301.233754272,-58.3821853715,0.75108215747,-0.57731342191,-0.398289896608,MFamily_A,core
gemma,Gemma 2 27B,Gemma-2-27B,R241,teacher,procedural_professional,534.855124691,50.1844747213,-234.299780538,0.881426973708,0.506385986277,-0.945041405691,MFamily_A,core
gemma,Gemma 2 27B,Gemma-2-27B,R242,technologist,procedural_professional,437.389613573,-132.656216966,100.836300905,0.934877220551,-0.196564304324,0.276734445592,MFamily_A,core
gemma,Gemma 2 27B,Gemma-2-27B,R243,teenager,other,233.798550798,1232.49778713,-104.082849585,-0.310522171298,3.26224199823,0.121583165029,MFamily_C,core
gemma,Gemma 2 27B,Gemma-2-27B,R244,theorist,procedural_professional,335.041049037,-365.531476576,116.509975257,0.883023338565,-0.836733382849,0.245374775996,MFamily_A,core
gemma,Gemma 2 27B,Gemma-2-27B,R245,therapist,procedural_professional,573.186957729,-130.949429124,-335.017400676,1.01786857371,0.128870418413,-1.41883171064,MFamily_A,majority
gemma,Gemma 2 27B,Gemma-2-27B,R246,toddler,other,-371.321071272,1224.28489098,-1048.68990135,-1.80854397461,3.53309763212,-3.45022056364,MFamily_E,majority
gemma,Gemma 2 27B,Gemma-2-27B,R247,traditionalist,procedural_professional,-320.137580932,-201.744297023,12.375812416,-0.478962755149,-0.657981121531,-0.00394465176065,Unassigned,unassigned
gemma,Gemma 2 27B,Gemma-2-27B,R248,trainer,procedural_professional,594.227906192,-119.387785507,-131.40738634,1.13024019402,0.045873883784,-0.631387281712,MFamily_A,core
gemma,Gemma 2 27B,Gemma-2-27B,R249,translator,editorial,604.146264273,-220.13608729,-27.0124136766,1.24748509378,-0.264950764178,-0.275226382123,MFamily_A,core
gemma,Gemma 2 27B,Gemma-2-27B,R250,tree,mythic_spiritual,-1082.52499378,-443.389666945,-347.938533265,-1.90909335838,-1.39268663305,-1.40902183904,MFamily_B,core
gemma,Gemma 2 27B,Gemma-2-27B,R251,trickster,trickster_chaos,-541.77499994,409.963931622,205.698431934,-1.16981046663,0.663067648172,1.04130976761,Unassigned,unassigned
gemma,Gemma 2 27B,Gemma-2-27B,R252,tulpa,grounded_social,36.8569095741,-52.0564330066,-58.2703663449,0.0761503511467,-0.0793746569774,-0.252305622441,Unassigned,unassigned
gemma,Gemma 2 27B,Gemma-2-27B,R253,tutor,procedural_professional,573.812518421,49.9438285156,-221.271417646,0.95962990611,0.515529470624,-0.899620153654,MFamily_A,core
gemma,Gemma 2 27B,Gemma-2-27B,R254,validator,procedural_professional,668.964037339,-236.556400506,105.290698947,1.43004756492,-0.355976259357,0.219591531534,MFamily_A,core
gemma,Gemma 2 27B,Gemma-2-27B,R255,vampire,mythic_spiritual,-871.420736182,-182.891344796,366.040794007,-1.38414160431,-1.0696174382,1.43402219443,MFamily_B,core
gemma,Gemma 2 27B,Gemma-2-27B,R256,vegan,procedural_professional,446.519221673,-76.9404348126,-232.590697948,0.789633856828,0.146406470701,-0.984645023148,MFamily_A,fringe
gemma,Gemma 2 27B,Gemma-2-27B,R257,veteran,grounded_social,153.718891884,499.292776123,9.2924272047,0.00484592831243,1.3173897983,0.240492376686,MFamily_D,majority
gemma,Gemma 2 27B,Gemma-2-27B,R258,veterinarian,procedural_professional,497.153139249,7.01838523254,-132.220292619,0.875501937333,0.32012225664,-0.566335952844,MFamily_A,core
gemma,Gemma 2 27B,Gemma-2-27B,R259,vigilante,grounded_social,-165.083370727,412.511219374,283.044369705,-0.435451165577,0.792735687859,1.29524015469,MFamily_D,core
gemma,Gemma 2 27B,Gemma-2-27B,R260,virtuoso,procedural_professional,-439.705851785,-276.601569904,107.112730845,-0.62290410779,-0.956265484625,0.342146488299,Unassigned,unassigned
gemma,Gemma 2 27B,Gemma-2-27B,R261,virus,mythic_spiritual,-99.6121686368,-46.045796605,486.806023847,0.0301683372024,-0.450904529978,1.86778662876,Unassigned,unassigned
gemma,Gemma 2 27B,Gemma-2-27B,R262,visionary,procedural_professional,-72.8347860721,-235.252821115,79.4006334557,0.0297072616052,-0.670890708782,0.209659253811,Unassigned,unassigned
gemma,Gemma 2 27B,Gemma-2-27B,R263,void,mythic_spiritual,-1081.04085992,-356.998203696,300.434188575,-1.70245018473,-1.5619581581,1.12854895791,MFamily_B,core
gemma,Gemma 2 27B,Gemma-2-27B,R264,wanderer,mythic_spiritual,-707.002576613,-146.15009843,-230.258670959,-1.3303832442,-0.54759625427,-0.867762291895,MFamily_B,majority
gemma,Gemma 2 27B,Gemma-2-27B,R265,warrior,mythic_spiritual,-576.229267329,-123.394765206,8.92244987126,-1.00499279583,-0.574354935966,0.0485867334052,MFamily_B,majority
gemma,Gemma 2 27B,Gemma-2-27B,R266,whale,mythic_spiritual,-948.680819583,-363.205609871,-265.895789558,-1.6723606892,-1.18008860694,-1.07305805131,MFamily_B,core
gemma,Gemma 2 27B,Gemma-2-27B,R267,widow,grounded_social,-272.205278146,388.984200927,-309.780971599,-0.85434979467,1.03921181273,-0.987411721784,MFamily_C,core
gemma,Gemma 2 27B,Gemma-2-27B,R268,wind,mythic_spiritual,-1004.43093874,-320.664242823,-216.614857138,-1.7819503682,-1.1277412551,-0.857381165931,MFamily_B,core
gemma,Gemma 2 27B,Gemma-2-27B,R269,witch,mythic_spiritual,-893.655937705,-421.443430609,-234.154697268,-1.52344116982,-1.32052364408,-0.983366654985,MFamily_B,core
gemma,Gemma 2 27B,Gemma-2-27B,R270,witness,procedural_professional,-36.1730814205,42.6731072919,-1.57074858628,-0.0928752557233,0.0918262003918,0.0173732879581,Unassigned,unassigned
gemma,Gemma 2 27B,Gemma-2-27B,R271,workaholic,combative_iconoclast,-17.1923557684,525.108789308,714.94268127,-0.0542488489494,0.884289592498,2.99250981867,MFamily_D,core
gemma,Gemma 2 27B,Gemma-2-27B,R272,wraith,mythic_spiritual,-1088.6093298,-424.770261149,29.3753676909,-1.78367582614,-1.57380834243,0.0543784962087,MFamily_B,core
gemma,Gemma 2 27B,Gemma-2-27B,R273,writer,procedural_professional,69.6144399063,-108.75603864,-42.8235383796,0.176107317409,-0.216239422884,-0.222052502181,Unassigned,unassigned
gemma,Gemma 2 27B,Gemma-2-27B,R274,zealot,mythic_spiritual,-892.576288854,90.2313535334,622.176593932,-1.48047588388,-0.546116496255,2.5459176059,MFamily_B,majority
gemma,Gemma 2 27B,Gemma-2-27B,R275,zeitgeist,procedural_professional,-246.098058121,-104.793767756,107.284742852,-0.358849010622,-0.437855366264,0.396303467713,Unassigned,unassigned
